,sentence,label
0,"They always get so out of breath, this team. Hence their name: Carolina Panters.\n\nI'm no fan of the Carolina Panthers. Cam Newton is pretty cool, so was Steve Smith, but yeah. And Peppers. He was good.\n\nI feel bad that you guys have to go with the name Carolina. It always makes me feel like it's a real diss to Charlotte. I could understand it with New England playing so far outside Boston, and wanting to draw in the rest of the states in the region. And Boston is so famous already for all of its other teams and things that it doesn't need the Patriot name. But you would be surprised how many people outside Carolina don't even know which city the Panthers play in. \""Charlotte could have an NFL team right?\"" said a friend of mine. \""That's a big city isn't it?\""\n\nAnyway, I'm more of a Raleigh-Durham-Chapel Hill person than a Charlotte person anyway, but more power to the Panthers and good luck to them in all their future ventures.\n\nI just wish they didn't always sound so out of breath.","Charlotte finally has the Hornets back for the 2014/15 season! The name Hornets is important to Charlotte, like \""Yankees\"" to New York, \""Brewers\"" to Milwaukee and \""Dodgers\"" to Los Angeles. Okay, not so much on that last one.\n\nYou see, back during the days of the Revolutionary War, the English
Response: neutral
Still four stars. Earlier, I said there was a (semi) good football team here in Charlotte. I would like to amend that statement & issue an apology for misinformation.
Response: positive
I wish major league sports would pay attention to minor league baseball, at least the Charlotte Knights.  Regardless of the product on the field, the entire stadium experience has once again been fantastic.\n\nI had a daddy/daughter date night at the game this past Saturday night for an early Father
Response: very positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
They always get so out of breath, this team. Hence their name: Carolina Panters.\n\nI'm no fan of the Carolina Panthers. Cam Newton is pretty cool, so was Steve Smith, but yeah. And Peppers. He was good.\n\nI feel bad that you guys have to go with the name Carolina. It always makes me feel like it's a real diss to Charlotte. I could understand it with New England playing so far outside Boston, and wanting to draw in the rest of the states in the region. And Boston is so famous already for all of its other teams and things that it doesn't need the Patriot name. But you would be surprised how many people outside Carolina don't even know which city the Panthers play in. \""Charlotte could have an NFL team right?\"" said a friend of mine. \""That's a big city isn't it?\""\n\nAnyway, I'm more of a Raleigh-Durham-Chapel Hill person than a Charlotte person anyway, but more power to the Panthers and good luck to them in all their future ventures.\n\nI just wish they didn't always sound so out of breath.
Response: 3"
0,First time here and it was an amazing experience! Julia did exactly what I wanted to my hair and went above and beyond to teach me how to do it myself. Everyone is friendly and the environment is very inviting.,"This place is great. The staff was super nice and the saloon was beautiful inside. My hair went in looking like a hot mess and came out looking amazing. The stylist was able to give me the perfect red that I wanted. I can't wait to go back.
Response: very positive
Absolutely Fantastic!! I came in on a Living Social deal and was amazed!  The salon was trendy but comfortable and extra clean (which is a must for me).  With stained concrete floors and modern styling, it is if Postino and Pita Jungle opened a salon.  Trendy but not pretentious. Upon entering, I wa
Response: very positive
I came here for a hair style that would hold up all day for a public event I was attending.  I really wanted curls & usually they don't last because my hair is so thick and long. I didn't have to worry though because the stylist who did my hair was amazing. My curls looked perfect all night,  and ev
Response: very positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
First time here and it was an amazing experience! Julia did exactly what I wanted to my hair and went above and beyond to teach me how to do it myself. Everyone is friendly and the environment is very inviting.
Response: 5/5 - Very Positive"
0,"My first time ever hearing of Rita's, but I am glad we stopped.\nThe custard is kind of like soft serve ice cream but creamier (or more eggy, but in a good way).\nThe staff was very friendly, and the Italian ice is really tasty with loads of revolving fun flavors.\n\nI came here twice in my week visit to Vegas and would for sure come again!","The variety of gelato offered here is amazing. They are very rich and flavor and very light. I understand the hype behind this place. The employees are very courteous and very friendly and help you find what you are looking for. When in Vegas, you must stop by
Response: very positive
Best frozen custard in town.  The area is a tad on the shady side and the building is a walk up shack that accepts only cash...hmmm.  Anyway, the custard, it's amazing.  Get a sundae, get a shake or just a scoop or three; this place beats nearly any frozen desert place (taste-wise) in Las Vegas.  Pr
Response: positive
I love, love, love soft serve ice cream but I'd never eaten a frozen custard before. I'm not sure custard will ever replace ice cream in my personal pantheon, but I am definitely going to be a repeat customer at Rita's.\n\nMy wife and I tried an italian ice and a vanilla custard with sprinkles. Both
Response: very positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
My first time ever hearing of Rita's, but I am glad we stopped.\nThe custard is kind of like soft serve ice cream but creamier (or more eggy, but in a good way).\nThe staff was very friendly, and the Italian ice is really tasty with loads of revolving fun flavors.\n\nI came here twice in my week visit to Vegas and would for sure come again!
Response: 5 - Very Positive"
0,"I've been here countless times, even twice in 1 night because the food was so good. I would suggest making a reservation atleast a few days or weeks in advance. They are only open for dinner, so if you decide last minute call right when they open and I've been able to grab either a late dinner (after 10) or at the bar. They are usualy very busy and packed though, but because of their small size they can't accommodate a large volume.\n\nThey have their staple foods like wasabi kobe beef, bacon wrapped asparagus, their 1/2 cold 1/2 fried tofu, and of course their daily specials. I always try to get atleast 1 dish off their specials. Be sure to get any of their whole fish whenever it's offered. They serve half of it sashimi style and the pieces literally melt in your mouth. The other half they threw on the grill and it was so moist. I am not a fan of foie gras but I tried some of their egg custard a friend ordered and it was delicious. I don't think I've ever been disappointed with a dish I've ordered from here and I've almost tried everything. I would say the average price is about $30-40 per person unless you include alcohol then it will go up. I'm hoping to hit their 15-course the next time I'm in Vegas and will update if I do.","My 5th visit to this place, and I still love it and with all the restaurant options in Vegas, it is still one of the top on my list.  I had lunch on this visit, which is a first for me.\n\nThe lunch menu is limited to 6-7 items.  Its great for me when menus are small and I don't have to really think
Response: positive
Really good food and great service. I wouldn't complain about the price because it is Vegas and they do offer quality ingredients. \n\nI'd stop by for a lunch or early dinner. Not a place you would get too dressy for but a great place to get a burger.\n\nI went back later for their alcoholic shakes 
Response: very positive
Expensive and nothing that wows you.  Service was great though.  If I ever find myself in the area again, I'll drop by for a drink.  They have cool drinks on their menu.  Otherwise, pass on the sushi.
Response: neutral
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I've been here countless times, even twice in 1 night because the food was so good. I would suggest making a reservation atleast a few days or weeks in advance. They are only open for dinner, so if you decide last minute call right when they open and I've been able to grab either a late dinner (after 10) or at the bar. They are usualy very busy and packed though, but because of their small size they can't accommodate a large volume.\n\nThey have their staple foods like wasabi kobe beef, bacon wrapped asparagus, their 1/2 cold 1/2 fried tofu, and of course their daily specials. I always try to get atleast 1 dish off their specials. Be sure to get any of their whole fish whenever it's offered. They serve half of it sashimi style and the pieces literally melt in your mouth. The other half they threw on the grill and it was so moist. I am not a fan of foie gras but I tried some of their egg custard a friend ordered and it was delicious. I don't think I've ever been disappointed with a dish I've ordered from here and I've almost tried everything. I would say the average price is about $30-40 per person unless you include alcohol then it will go up. I'm hoping to hit their 15-course the next time I'm in Vegas and will update if I do.
Response:  very positive"
0,"We go to NY 54 at least twice a month.  We love to buy the 18\"" thin crust pizza, and since there are four of us, we have it made with different toppings on each quarter.  They are always happy to make the pizza to our order.  Also, they have a good selection of draft beers - I highly recommend giving those a try.  I did try their margarita, but it did not have enough alcohol content for my liking, although the taste was excellent.  There is also a great selection of desserts, which I always buy and take some home for later!","This place is great. Old-school New Yorky decore and delicious pizza. Cool indoor/outdoor bar and seating.\n\nThe pizza is thin crust and not as cheesy or greasy as your typical pie. So, keep that in mind if that's what you like. In my opinion, this is just as tasty without being a gut-buster.\n\nTh
Response: very positive
One of the best pizza's in town (NY thin style pizza). The staff is always so attentive. The bartender, Anthony always goes out of his way to make sure we have a great time.  \n\nYou must save room for the freshly made cheesecake.  I've never tasted anything as delicious.  I would also recommend the
Response: very positive
This is my go-to place when I want yummy take-out and don't feel like cooking. Right around the corner, not too expensive, ready in minutes, huge portions, and deeeelicious. We always get their Ney Yorker pizza with pepperoni and an order of garlic knots (which are addictive to say the least!). My o
Response: positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
We go to NY 54 at least twice a month.  We love to buy the 18\"" thin crust pizza, and since there are four of us, we have it made with different toppings on each quarter.  They are always happy to make the pizza to our order.  Also, they have a good selection of draft beers - I highly recommend giving those a try.  I did try their margarita, but it did not have enough alcohol content for my liking, although the taste was excellent.  There is also a great selection of desserts, which I always buy and take some home for later!
Response:  neutral"
0,"Very pleased with Caitlin's Tender Love & Pet Care! It gave me great peace of mind to know that Kobe was at a \""home away from home\"" for the weekend instead of locked up in a kennel all day. He was given attention, played with dogs all day, and even slept on the bed. Caitlin is understanding and very easy to talk to. Kobe is pretty easy going but as a puppy still has some faults -- she was wonderful with working with Kobe. She even provided a \""While You Were Gone\"" information sheet after picking Kobe up going over his day-to-day activities. I will definitely be using Caitlin's Tender Love & Pet Care again! More cities need to have a wonderful business like this!\n\nI also want to add that Kobe's breed -- Shiba Inu -- usually leaves him reserved around strangers, however there are certain people he immediately bonds with (I like to refer to them as \""good hearted people\"") and Kobe loved and trusted Caitlin from the start!\n\nThanks again Caitlin!","I went to Petsmart tonight to solve a dominance problem that I am having between my dog and my roommate's cat.  The only reason for the 4 star was that I wandered around the store finding things on my own without any greeting for about 10 min.   Once someone did decide I needed help though, I got ev
Response: positive
My husband and I were going out of town for a week and needed a place to drop the \""kids\"" off for care while we were gone. Called around and Doggie District gave the best prices and they did a military discount. They said that a three day daycare orientation was necessary so they could make sure th
Response: very positive
I'm going to start coming here all the time. Only been twice so far. But I like to do a \""all about my dog\"" day every other week where we go to the dog park up the road off Hayden and then take him to the wash afterwards. \n\nMy dog has ALWAYS HATED baths up to this point, but the facilities are ve
Response: very positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Very pleased with Caitlin's Tender Love & Pet Care! It gave me great peace of mind to know that Kobe was at a \""home away from home\"" for the weekend instead of locked up in a kennel all day. He was given attention, played with dogs all day, and even slept on the bed. Caitlin is understanding and very easy to talk to. Kobe is pretty easy going but as a puppy still has some faults -- she was wonderful with working with Kobe. She even provided a \""While You Were Gone\"" information sheet after picking Kobe up going over his day-to-day activities. I will definitely be using Caitlin's Tender Love & Pet Care again! More cities need to have a wonderful business like this!\n\nI also want to add that Kobe's breed -- Shiba Inu -- usually leaves him reserved around strangers, however there are certain people he immediately bonds with (I like to refer to them as \""good hearted people\"") and Kobe loved and trusted Caitlin from the start!\n\nThanks again Caitlin!
Response: 5 stars"
0,"I took my beautiful girlfriend to see this show last night. After looking all over for cirque tickets at a reasonable price, I \""settled\"" for tickets for this show. I must say that it was the best decision I've made for this trip! We celebrated her milestone birthday with champagne, great performers, and so many laughs with this \""gut busting\""\nshow. After walking out, we both immediately said that we would go back to see it! Just one warning, just as every other review has stated, it is as raunchy as you can get without being overbearing, so it's not for the shy or prude. We still have 2 days left here in Vegas, and this show is the highlight of our trip, thus far... Bravo Absinthe... Best night ever...","I'm not uptight and I can take a joke, but I attended sober.  The problem with this show was the poor execution of the \""jokes.\""  This was all high school level, with baby-talk from the Penny character to boot.  I wasn't offended; I just wasn't entertained... But... Someone should tell Jonah Hill a
Response: negative
This show was great! It's packed full of incredible gymnasts and acrobats who perform seemingly impossible routines. In between each different act, the host provides plenty of vulgar, irreverent humor and commentary which is incredibly entertaining. \n\nIf you're easily offended, overly conservative
Response: positive
The bf & I saw Cirque's \""Zumanity\"" (in the New York New York Hotel) last year, but our recent Vegas visit reminded me to write a review for it.\n\nThe Sexy:\nThe hot mens in the cage\nThe fish bowl act\nThe hoola hoop girl (yowza)\nThe African Princess girl\n\nThe Campy:\nThe \""Scotch baggie lady\
Response: positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I took my beautiful girlfriend to see this show last night. After looking all over for cirque tickets at a reasonable price, I \""settled\"" for tickets for this show. I must say that it was the best decision I've made for this trip! We celebrated her milestone birthday with champagne, great performers, and so many laughs with this \""gut busting\""\nshow. After walking out, we both immediately said that we would go back to see it! Just one warning, just as every other review has stated, it is as raunchy as you can get without being overbearing, so it's not for the shy or prude. We still have 2 days left here in Vegas, and this show is the highlight of our trip, thus far... Bravo Absinthe... Best night ever...
Response:  very Positiv"
0,"The food is good and the price is decent as with all of these \""authentic\"" Filaberto-ish Mexican food joints. They are all about the same. \n\nLike Filiberto's, and other hole-in-the-wall\"" Mexican restaurants,  the shop has a less than \""Nice and clean\"" look and feel to it. Also just like Filiberto's, the burritos come with pure meat. Wanna add rice? It'll cost ya! Wait... they have to remove meat to fit the rice. Rice is cheaper than meat! Why on earth would anyone charge more money when they are saving money??!? Who want's a burrito with a pound of meat in it and nothing else anyway??!? You could buy 1 burrito for $3.99, take it home and make enough proper burrito's to feed 4 or 5 people. It's enough meat to gag a goat and it's not taking food cost or the customer into consideration. \n\nIt's a terrible business model overall. It's no Chipotle's, but Chipotle's isn't authentic Mexican fare either.  =0(.\n\nP.S. Armando Brothers is now right across the street.","First of all the food is OK. I think people who haven't experience authentic Mexican food will think this place is awesome but for me it was OK. The staff however is some of the worst ever. Guy took my order and seemed like he did know what I was ordering. Asked for a lunch burrito and got a breakfa
Response: negative
Horrible place! Way too expensive. And way too tiny of portions. It's a sit down restaurant that's not tailored for take out. They charge double than most fast good Mexican restaurants but they're 3 times as expensive. Just a horrible place. I hope these people either lower their prices, give bigger
Response: very negative
Well, this place is as good as it gets. Family owned and awesome. You know how at some mexican places the beans and rice are an afterthought? Not here. They are the best I have ever had, yes even in mexico. The food is seasoned perfectly and the service is exceptional. Too bad they are closed Sunday
Response: very positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
The food is good and the price is decent as with all of these \""authentic\"" Filaberto-ish Mexican food joints. They are all about the same. \n\nLike Filiberto's, and other hole-in-the-wall\"" Mexican restaurants,  the shop has a less than \""Nice and clean\"" look and feel to it. Also just like Filiberto's, the burritos come with pure meat. Wanna add rice? It'll cost ya! Wait... they have to remove meat to fit the rice. Rice is cheaper than meat! Why on earth would anyone charge more money when they are saving money??!? Who want's a burrito with a pound of meat in it and nothing else anyway??!? You could buy 1 burrito for $3.99, take it home and make enough proper burrito's to feed 4 or 5 people. It's enough meat to gag a goat and it's not taking food cost or the customer into consideration. \n\nIt's a terrible business model overall. It's no Chipotle's, but Chipotle's isn't authentic Mexican fare either.  =0(.\n\nP.S. Armando Brothers is now right across the street.
Response:"
0,This place is a joke.   I Call them they tell me they have a special two pizzas14.99 and I order it. They bring it and delivery guy says  29.99.  I tell delivery guy about their  price quote  and he calls his boss.. Boss says their price is correct.  I talk to owner she argues and tells me that the price is 29.99..i mean I'm not lying lol... I felt bad for driver but told him to take pizzas and leave.   Also they said 45 minutes and it took 1 hr 15 minutes.. This place is literally a joke of an establishment,"This store is a joke. I ordered a pizza online, the way I wanted it of course, but when I got there to pick it up for some reason it was not at all what I ordered. The employee working there proceeded to tell me that that's what I ordered, he just makes the pizza and he didn't know what I wanted him
Response: very negative
Take this place off my list!  First of all, they are very disorganized, no system at all.  A coworker likes going to this place so another coworker and I decided to try it.  What a disappointment.  $7.00 for a lunch special of drink, salad and slice of pizza.  NOT WORTH IT!  After placing our order,
Response: very negative
I have been to this restaurant before because i attend a comedy show across the street every Saturday night.  I took my friend in with me for the first time and tried to order a cal-zone.  I asked for the cal-zone to be made with no peppers on onions on half, to this reply they stated this is imposs
Response: very negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
This place is a joke.   I Call them they tell me they have a special two pizzas14.99 and I order it. They bring it and delivery guy says  29.99.  I tell delivery guy about their  price quote  and he calls his boss.. Boss says their price is correct.  I talk to owner she argues and tells me that the price is 29.99..i mean I'm not lying lol... I felt bad for driver but told him to take pizzas and leave.   Also they said 45 minutes and it took 1 hr 15 minutes.. This place is literally a joke of an establishment
Response:  Very Negative"
0,"The garlic knots were amazing and the service was stellar. However, I was underwhelmed with the taste of the pizza. It was incredibly bland. I had such high hopes for it because I was told it was good. But, I'm not sure that I would go back again. The pizza basically had no taste due to a not too great crust and a bland sauce. I was glad that I used an Entertainment book deal and didn't have to pay full price.","Saw all the great reviews on Yelp and had to try this place. We were very happy we did! So close to home and love the neighborhood pizzeria feel. Ordered a large pizza with pepperoni & sausage and garlic, 3 cheese Stromboli and garlic knots....OMG the garlic knots!!! They were fluffy pillows of butt
Response: positive
The place itself is nice, service OK. Their garlic knots are pretty good but pasta not and pizza blah. I find their food dry and tasteless. The only was I would choose their food is if it was for free and even then that is a maybe.
Response: negative
Since moving to Mesa recently, I needed to find an excellent Italian restaurant. Through Yelp, I found this little Pizza/Pasta restaurant. With high expectations of their food and service, I went in and was greeted by the manager with his name, who gave me on-the-house garlic knots for it being my f
Response: very positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
The garlic knots were amazing and the service was stellar. However, I was underwhelmed with the taste of the pizza. It was incredibly bland. I had such high hopes for it because I was told it was good. But, I'm not sure that I would go back again. The pizza basically had no taste due to a not too great crust and a bland sauce. I was glad that I used an Entertainment book deal and didn't have to pay full price.
Response:  neutral"
0,"Never had anything like it. Very impressed with the different spin on shaved ice,  lots of variety,  swanky and new decoration.  Date night worthy. We'll definitely be back!","Unbelievable selection of draft beer and and a roaring fire were perfect for a cold night. Appetizers were enough for a meal and the Crab Cakes were moist and loaded with lump crab.  Great presentation and friendly staff I will definitely be back
Response: very positive
Wow!  Everything from the hostess telling us the story of the light sculpture, to the ipads detailing the drinks, to the amazing food, made for one of the best meals I have ever eaten, and a memorable anniversary dinner.  Beef Wellington was to die for and we are still talking about the truffle mac 
Response: very positive
We decided to drop by on a recent Sunday night.  The place was not busy at all, just a few lone diners at the bar and a couple of other couples scattered about.  First off, I love the decor.  The wood burning brick oven on the lower level surrounded by a small bar for those who want to watch their p
Response: very positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Never had anything like it. Very impressed with the different spin on shaved ice,  lots of variety,  swanky and new decoration.  Date night worthy. We'll definitely be back!
Response: 5 (Positive)"
0,"Bad feeling about foods and services. We came with 2 women, 3 men and 2 kids, the waiter fogot to bring the drink for us, the beef burn when they fried and used to make the salad.","Our waiter was very nice, everything was clean.  That is it for the good stuff.\n\nThere was nowhere to stand while we waited for a table.  It took me a couple of minutes to get one of the bartender girls to get us some menus to look at.  \nMy husband ordered the \""wood-fired chicken\"" off of the sp
Response: very negative
Disgustingly poor service. We were so appalled and shocked of the attitude we received from our waitress, all four of us looked at one another and got up and left immediately after she took our order.\n\nThe wait is very deceiving, first of all. Do not be fooled. We decided to try Kahunaville for br
Response: very negative
We ate at this restaurant with a group of 7 people. We were seated outside behind the fireplace at about 6 pm on a Sat night in early April. The service was absolutely deplorable.  The server was very slow and never asked us if we wanted refills on drinks, forgot an entire appetizer order and had to
Response: very negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Bad feeling about foods and services. We came with 2 women, 3 men and 2 kids, the waiter fogot to bring the drink for us, the beef burn when they fried and used to make the salad.
Response: 5 (Very Negative)"
0,"I ordered from here out of desperation for delivery.  I ordered Pot Stickers (the only good thing) Mongolian Beef and Orange Chicken.  The beef had large veins of grizzle running down almost every bite.  The breaded chicken was so tough I couldn't finish it.  It was as if they took some frozen, breaded chicken out of a freezer from months of sitting and microwaved it on high until it was over cooked.  I am writing this at 4:24 am because I can't sleep due to the queasiness in my stomach that has lasted roughly 8 hours.  Being a slave to the limited delivery in the Charlotte region certainly takes it's toll.","I wanted to try a new Chinese place, and where I live there aren't many options that deliver.  I went with the Orange Peel Chicken and Crab Puffs.  $18 and change for the order.  The chicken tasted as though it were microwaved and was very soggy.  The crab puffs had absolutely no crab or even the fl
Response: very negative
This place is bland bland bland! I thought I ordered Mongolian beef but it was just meat cooked with veggies! Orange chicken was it chicken? Not ordering again
Response: very negative
This was seriously the WORST food I have ever had.. BBQ pork was almost black and very dried out... Same complaint about the house fried rice. The Gen. tso chicken was slimy and flavorless. The rest of the order followed suit.  It took an hour and 15 mins to be delivered.  The absolute corker was th
Response: very negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I ordered from here out of desperation for delivery.  I ordered Pot Stickers (the only good thing) Mongolian Beef and Orange Chicken.  The beef had large veins of grizzle running down almost every bite.  The breaded chicken was so tough I couldn't finish it.  It was as if they took some frozen, breaded chicken out of a freezer from months of sitting and microwaved it on high until it was over cooked.  I am writing this at 4:24 am because I can't sleep due to the queasiness in my stomach that has lasted roughly 8 hours.  Being a slave to the limited delivery in the Charlotte region certainly takes it's toll.
Response:  Very Negative"
0,"The absolute WORST nail salon I have ever walked into. I didn't even get my nails done. I walked out because I was so disgusted by their lack of customer service. \n\nI went here because they have children's pedi chairs. I take my 3 year old there after a long day at work because I promised her a mommy day. I walk in and explain she doesn't really need a pedi just her nails painted. He tells me $5 and as my daughter runs over to the kid chairs (which no one was using or waiting for) stops her and tells her she can't sit in a chair unless she gets an actual pedicure. My daughter bursts into tears and he tells her \""too bad\"" ASSHOLE!\n\nI walked out and went across the street to Angel Touch Nails. They gladly accommodated me and my daughter and let her sit in a chair\nEven tho they don't have the kid ones. \n\nPeople take their hard earned money places to have experiences! It's not just about\nThe money people. This business should be ashamed!","I was recommended by a good friend to come here. She had never gotten a manicure, but she loved the pedicures there. I love nail art, and wanted something cute I had seen on pinterest. I had my phone on, showing the picture I wanted the gel manicure of the entire time. The lady didn't know what she 
Response: very negative
I went to this place for the first time and did pedicure and manicure. It was a heavy set lady who did my nail and she did a terrible job! The next day I went back because my toe nail polish came off because it didn't dry good. She fixed it and after four days I went back to fix my fingernail becaus
Response: very negative
Attitude is everything. I have been going to this salon for the past three years and have spent a lot of money there. The nail tech that has been doing my nails was nice at first and as time went by she was ruder and ruder and it's clear to me that she hates her job. One time I went in and she asked
Response: very negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
The absolute WORST nail salon I have ever walked into. I didn't even get my nails done. I walked out because I was so disgusted by their lack of customer service. \n\nI went here because they have children's pedi chairs. I take my 3 year old there after a long day at work because I promised her a mommy day. I walk in and explain she doesn't really need a pedi just her nails painted. He tells me $5 and as my daughter runs over to the kid chairs (which no one was using or waiting for) stops her and tells her she can't sit in a chair unless she gets an actual pedicure. My daughter bursts into tears and he tells her \""too bad\"" ASSHOLE!\n\nI walked out and went across the street to Angel Touch Nails. They gladly accommodated me and my daughter and let her sit in a chair\nEven tho they don't have the kid ones. \n\nPeople take their hard earned money places to have experiences! It's not just about\nThe money people. This business should be ashamed!
Response:  Very Negative"
0,"Souper Bowl is a stereotypical Pittsburgh bar in every amazing way. Friendly staff, decent beer specials, and good pub grub.  It's become a staple for myself and friends before concerts or Pens games. \nIt can get extremely busy before events, so arrive early. On the plus side, you'll be able to save yourself a few bucks from expensive arena prices.\nAll the food I've had has been good. I like to judge a bar food by their chicken fingers and french fries. Both are delicious. \nIf you want a real Pittsburgh feel this is the place for you! :)","Sonny and Jo's is truly a hidden treasure of Pittsburgh! This family-run restaurant and bar is a great place to catch a game, sit outside on a summer night while talking with friends, or just to see a familiar face (because if you come a couple of times they won't forget yours!) The atmosphere is th
Response: very positive
Food was good and atmosphere was  very unique for Pittsburgh. Went here for our wedding anniversary before a show at Heinz Hall. Very trendy and a place people go to be seen or to say I've been there. Prices are high to make it a regular spot but would go back for a special night on the town. I reco
Response: neutral
The front serves as a good Pittsburgh sports bar. It's a particularly great place to watch the Penguins in the spring when they open up the front wall. There are lots of HDTV's and there is a good selection of beer. \n\nThe food, however, is bland and is terrible bbq, even for the northeast. I would
Response: negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Souper Bowl is a stereotypical Pittsburgh bar in every amazing way. Friendly staff, decent beer specials, and good pub grub.  It's become a staple for myself and friends before concerts or Pens games. \nIt can get extremely busy before events, so arrive early. On the plus side, you'll be able to save yourself a few bucks from expensive arena prices.\nAll the food I've had has been good. I like to judge a bar food by their chicken fingers and french fries. Both are delicious. \nIf you want a real Pittsburgh feel this is the place for you! :)
Response: 5"
0,"Stayed here recently because we got married in Caesars Palace. We stayed in a \""deluxe room\"" in the Augustus Tower. We originally werent placed there but our taxi driver said to ask for that tower cause it over looks the Bellagio water show. Well we got the tower... but on the wrong side. Instead of seeing the water show, we got to see the roof of the building under us. Oh well.\n\nThe room was HUGE. I wish I had taken pictures. The bathroom was HUGE!!! The bathtub had jets in them and there was a tv on the opposite side of the tub! Watching tv while taking a shower was an amazing experience haha.\n\nThe bed was so comfortable and the pillows were amazing. I wish I knew what type they were so I could buy some! Our room was right next to the hallway where people get off the elevator (why do we always get placed near the elevator) but it was quiet. \n\nOverall, I would definitely stay here again!!","Overall, our stay at the Bellagio was very disappointing.\n\nMy partner and I booked many months in advance, as we were getting married and also honeymooning in Vegas. Our travel agent emailed the Bellagio to suggest a complimentary upgrade. When we arrived, not only were we not upgraded, but we wer
Response: negative
We reserved a non smoking KING room through bookit.com and at check in, we were told only smoking is available right now or we can get the non smoking later. We decided to check in anyway and I used the $20 trick (google $20 trick if you don't know what that is). \n\nSuddenly, there's a NON SMOKING 
Response: very positive
I thought the casino was nice, but their suites are pretty sick.  Huge bathroom, almost 1/2 the size of the suite itself, which came with a balcony that you can open and look onto one of the pools at the Cosmo.  The suite also has not 1 but 2 flatscreens for your viewing pleasure.  As if you couldnt
Response: very positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Stayed here recently because we got married in Caesars Palace. We stayed in a \""deluxe room\"" in the Augustus Tower. We originally werent placed there but our taxi driver said to ask for that tower cause it over looks the Bellagio water show. Well we got the tower... but on the wrong side. Instead of seeing the water show, we got to see the roof of the building under us. Oh well.\n\nThe room was HUGE. I wish I had taken pictures. The bathroom was HUGE!!! The bathtub had jets in them and there was a tv on the opposite side of the tub! Watching tv while taking a shower was an amazing experience haha.\n\nThe bed was so comfortable and the pillows were amazing. I wish I knew what type they were so I could buy some! Our room was right next to the hallway where people get off the elevator (why do we always get placed near the elevator) but it was quiet. \n\nOverall, I would definitely stay here again!!
Response: 5"
0,"Came here solely because I read a review from one of my previous customers. (Hi, Heather H! =o] )\n\nThe day my bf and I stopped in, the AC was in repairs. The owner/manager (not sure) made it a point to come by and ask us how we were doing, and informed us that they were getting their AC fixed as soon as possible. He was also offering more than the one dessert per person because of the heat. I liked that he was concerned about the well-being and comfort of his patrons. \n\nAnyway, I have to say that this place delivers. Their hamachi was pretty fresh, and their appetizers and selection had a lot of variety. I liked the tuna carpaccio, and a few other things that I can't remember the names of. (oops!) \n\nThis place gets a 4 from me.","I LOVE THIS PLACE!!!\n\nWe went here for dinner with our friends and started out with the bruschetta and artichoke heart salad. We got the funghi, manchego(sp), and chorizo toppings. 2 out of three were great, we don't eat pork so we skipped the chorizo one. The salad was very good as well. I really
Response: positive
I hate to give bad reviews, but I feel like I should warn people before coming here. \n\nThe only reason I gave this place two stars instead of one is because I came during restaurant week (unknowingly), and I know that can be hectic time for restaurants. \n\nI had the chicken avocado for an appetiz
Response: negative
This is hands down the best sushi restaurant I have ever been to! I went for the first time during happy hour just to check it out.  The place was extremely clean and the smell of raw fish was kept to a minimum, while some sushi places have that fried fish smell, this one didn't.  The staff was so f
Response: very positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Came here solely because I read a review from one of my previous customers. (Hi, Heather H! =o] )\n\nThe day my bf and I stopped in, the AC was in repairs. The owner/manager (not sure) made it a point to come by and ask us how we were doing, and informed us that they were getting their AC fixed as soon as possible. He was also offering more than the one dessert per person because of the heat. I liked that he was concerned about the well-being and comfort of his patrons. \n\nAnyway, I have to say that this place delivers. Their hamachi was pretty fresh, and their appetizers and selection had a lot of variety. I liked the tuna carpaccio, and a few other things that I can't remember the names of. (oops!) \n\nThis place gets a 4 from me.
Response: 5"
