,sentence,label
0,"I'm writing this review while I'm trying to enjoying my meal at this Capriotti's  location. The food is good. But the staff.... oh man.\n\nThere must be a shift change happening. (3:10pm). A few guys walked out of from behind the counter. Just clocked out I assume. The all sat down at a table right next to mine and started talking. Loud F bombs, yelling at the workers who were still on the clock from behind the counter and a general uncomfortable feeling about the topic of their conversation is how I enjoyed my meal. Oh... and Dr. PEPPER  comes out of the Coke dispenser. I love this sub chain, but I won't be back to this one. Staff reflects management.... and with that being said, I'm sure my Capastrami sandwich addiction will have me looking elsewhere. 2 stars.","After reading all the great reviews of Sauceman's, I officially have major food envy. Maybe I chose the wrong item off the menu? Perhaps I walked in at an inopportune time? I'm not sure, but I will say that I had really high hopes for Sauceman's, especially because they're right down the street from
Response: negative
I've had EVP coffee a couple of times and I enjoy it, but this review is about this particular location. I have to be honest, I didn't really realize I was in a coffee shop when I walked in. It felt as if I was in someone's kitchen. Now to some that might not be a great thing and to be honest, I did
Response: neutral
I think this is a great idea!  I love the idea of it being upscale but affordable due to it being a school.  \n\nThe service was good as the students are definitely trying their best.  I went on a night where the kitchen staff and floor staff had just switched too, so everyone was \""new\"" at doing t
Response: neutral
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I'm writing this review while I'm trying to enjoying my meal at this Capriotti's  location. The food is good. But the staff.... oh man.\n\nThere must be a shift change happening. (3:10pm). A few guys walked out of from behind the counter. Just clocked out I assume. The all sat down at a table right next to mine and started talking. Loud F bombs, yelling at the workers who were still on the clock from behind the counter and a general uncomfortable feeling about the topic of their conversation is how I enjoyed my meal. Oh... and Dr. PEPPER  comes out of the Coke dispenser. I love this sub chain, but I won't be back to this one. Staff reflects management.... and with that being said, I'm sure my Capastrami sandwich addiction will have me looking elsewhere. 2 stars.
Response:  very Negative"
0,We were so excited to go and pick up our bedroom furniture today. When we bought it it was all in one display area and we told Debbie Jo that we wanted the whole set. \n\nWhen I told the warehouse workers that we were missing one dresser they looked and found it set off to the side - however it had someone else's name on it. When I talked with our sales person Debbi Jo she told me that it was not included with the group. We are very disappointed about this as the media cabinet has now been bought by someone else. \n\nBe sure you know what pieces you're getting if you buy a group.,"Customer service is poor, here is a letter which never got answered...\n\nTo Whom it May Concern, \n\nI just want to start of by saying that out of the first couple times that I have visited the Tempe Improv the shows were great! I really enjoyed the comedians and wanted to come back for more. So fo
Response: negative
Horrible service given by a sales rep named Irene. We had the misfortune to have Irene assist us with our returns. We had an item out of the bag because we were debating on whether or not we wanted to return it. When telling her we wanted to return it she said that the item was not in the bag and sh
Response: very negative
Wanted to get a locket engraved.  Called ahead to get hours of engraver.  Was told he worked Wed-Sat.  Drove from Green Valley to this store's location on Saturday.  When we arrived we were told \""the engraver is off today\""!  He is the only one who can look at this piece and say whether or not he c
Response: very negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
We were so excited to go and pick up our bedroom furniture today. When we bought it it was all in one display area and we told Debbie Jo that we wanted the whole set. \n\nWhen I told the warehouse workers that we were missing one dresser they looked and found it set off to the side - however it had someone else's name on it. When I talked with our sales person Debbi Jo she told me that it was not included with the group. We are very disappointed about this as the media cabinet has now been bought by someone else. \n\nBe sure you know what pieces you're getting if you buy a group.
Response:  very negative"
0,"Well this was a nice surprise. Cute little eatery hiding in Smith's plaza. I got the Flat Iron Steak. Hon got the Oak Roasted Chicken. Daughter got the Kobe Beef Sliders. \n\nI was good, daughter was good. Hon broke out the salt and pepper. Not bad just not what she was expecting. Clean plates though. Def going to be back. There's a whole pizza menu waiting!!! Can't wait to get back.","Tonight was our first time visiting Poppy Den. The good news? We'll be back. The food was tasty and the service was above average. \n\nFor starters, we had the Watermelon and Goat Cheese salad and the General's Chicken Wings. The Watermelon Salad was unique and tasty. Definitely a must-get on future
Response: neutral
The restaurant is somewhat ok, the venue is nice and there is plenty of space for diners, however my main disappointment came with the food. I ordered a Kobe Beef Cheeseburger and Lobster Bisque. The Lobster Bisque was forgotten until the entr\u00e9e came out, which was already disappointing, but I 
Response: neutral
I have never ordered from Papa Murphy's in my whole life! Sure, I've had the pizza before but I refused to order from Papa Murphy's myself because I didn't see the point in getting a pizza I would have to cook myself. Welp, a new location opened up in the Aliante Smith's shopping center and they wer
Response: neutral
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Well this was a nice surprise. Cute little eatery hiding in Smith's plaza. I got the Flat Iron Steak. Hon got the Oak Roasted Chicken. Daughter got the Kobe Beef Sliders. \n\nI was good, daughter was good. Hon broke out the salt and pepper. Not bad just not what she was expecting. Clean plates though. Def going to be back. There's a whole pizza menu waiting!!! Can't wait to get back.
Response:  Positive"
0,"Let me start off by saying...I looooooove a good pastrami sandwich.  So when a friend suggested of mine said he was going to make a lunch run down there, I checked out their menu and right away told him to bring me back a pastrami.  I must say...I made a excellent choice.  The sandwich was very good.  Plenty of pastrami and cheese.  The pickle spear was a unexpected and pleasant surprise.   So in closing, this review is completely based on just the sandwich, I haven't been inside the shop yet...but when I do get there...I'll update.","Went to Ocean One for lunch yesterday. Really in the mood for a nice fresh sandwich.  The restaurant looks like you're going in for a nice dining experience.  Don't let that fool you.  It's horrible.  First we ordered an appetizer.  Then I ordered the club sandwich.  Everything came out at the same 
Response: very negative
Only giving it one star because the gals who work in the office were very sweet and tried to be helpful.  Having just moved here I needed a new place and thought I would give them a try.  My first thought as I walk into the lobby is it doesn't seem very professionally set up.  Seems cheaply decorate
Response: very negative
It's in a real crappy part of town. Prostitutes and Drug dealers galore, only thing that breaks the scenery is stepping over the homeless! So, the location may not be something that Harrie's can control, but their service IS. My husband, visited the store earlier this morning to get our family break
Response: very negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Let me start off by saying...I looooooove a good pastrami sandwich.  So when a friend suggested of mine said he was going to make a lunch run down there, I checked out their menu and right away told him to bring me back a pastrami.  I must say...I made a excellent choice.  The sandwich was very good.  Plenty of pastrami and cheese.  The pickle spear was a unexpected and pleasant surprise.   So in closing, this review is completely based on just the sandwich, I haven't been inside the shop yet...but when I do get there...I'll update.
Response:  Positive"
0,I wanted some Quizno's \nThe store is nasty I've never seen a business so nasty so unclean and yet its open for business. Nasty unclean floor. Nasty soda machine. Nasty counters with food everyplace. The tables where you sit to eat were nasty and paper and food everyplace. The staff was busy eating Pizza-Hut. I said great I will leave and eat someplace else as well if the staff wont even eat here. Its smelled so bad you would wonder how they even eating in the first place.,"I was excited to eat here. I was told so much about this place. I even took pictures. This sucked dont waste your time. They use some nasty white cheese that taste sweet. Last I checked cheese is not sweet. They fried ice cream was so nasty it was not fried at all. The place was clean but the chicke
Response: negative
It's an all you can eat place. It has decent food. That's enough for me to give a decent rating.\n\nOne dining thing I have to say is that some tables are too close to the food and the tables in general are too close. I don't want anyone near me and I don't want steam up in my grill while I eat. It 
Response: neutral
This place is beautiful! I love the open atmosphere it creates with long large tables, large chairs and open windows and doors to the patio area. The chandeliers hanging in the main dining area add just that bit of \""fancy\"" the place needs, perfect touch. I really enjoy the patio seating this time 
Response: positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I wanted some Quizno's \nThe store is nasty I've never seen a business so nasty so unclean and yet its open for business. Nasty unclean floor. Nasty soda machine. Nasty counters with food everyplace. The tables where you sit to eat were nasty and paper and food everyplace. The staff was busy eating Pizza-Hut. I said great I will leave and eat someplace else as well if the staff wont even eat here. Its smelled so bad you would wonder how they even eating in the first place.
Response:  very negative"
0,"Came here a while back for a date night. We had backed escargots-delightful, lobster cocktail- just because its date night, onion soup-good, beefsteak tomato salad with anchovies-cant go wrong, the chateuabriand-finished at tableside, nice and tender. The accoutrements and ambiance are a reminiscent of vintage supper clubs. Its a special spot.","I really enjoyed Barrington's the only time I've visited. The dining room is TINY to say the least and you obviously must have a reservation. My date and I brought our own bottle of wine, which was decanted and gladly served by our server. My date complained a bit that he thought our server was a ta
Response: positive
Fun place to go. It was a nice date night. Definitely a lounge more than anything. A few lower seating and couches. Everything else is a hightop or at the bar. \n\nI saw people come in wearing t-shirt and shorts and others wearing button up shirt with jeans. I think the later is more appropriate for
Response: positive
So, I was about 15 minutes late to my dinner date here (thus, missing happy hour) since its so hard to find.  And then even harder to park.  Then I had to walk a block.  I should have just rode my bike.\n\nThe atmosphere is very typical to other Sam Fox restaurants - loud, open, big pieces, attracti
Response: positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Came here a while back for a date night. We had backed escargots-delightful, lobster cocktail- just because its date night, onion soup-good, beefsteak tomato salad with anchovies-cant go wrong, the chateuabriand-finished at tableside, nice and tender. The accoutrements and ambiance are a reminiscent of vintage supper clubs. Its a special spot.
Response:  Positive"
0,"I work in Wickenburg so the options for food are limited. I do enjoy the chicken Parmesan plate or sandwich here. The Greek salad is tasty too, but overpriced a bit. I call in my order ahead of time and its usually ready to go by the time I get there. The people are always helpful and friendly. It doesn't get more stars because I don't have much to compare it to in town, I'm a spoiled city girl who is used to a higher level of restaurant, and I've only tried a couple things so I'm not able to give a complete review with a higher rating.","I think I'm going to review all the bars I go to at U of I, in addition to restaurants. \n\nMaybe the bar owners will actually read some of this stuff? Maybe flying pigs will abduct Alma the night before finals? Who knows?\n\nI've been to Red Lion probably 4 times and tried to convince myself to lik
Response: very negative
I find myself at this panera bread a lot because it's close to my work.  I was never a big fan of Panera bread in the past.  I think it is because we would always go for dinner and I don't think this is the best dinner place.  Like I mentioned I try to run in and out of this place when I need to gra
Response: positive
First review but not the first time here.\n\nOriginally came here because well I did enjoy the Van Buren location.  On a day that well, I wanted Quantity over Quality.... A point I will explore soon.\n\nUpon entering I had already referenced the other reviews of this location. Seemed about average s
Response: very negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I work in Wickenburg so the options for food are limited. I do enjoy the chicken Parmesan plate or sandwich here. The Greek salad is tasty too, but overpriced a bit. I call in my order ahead of time and its usually ready to go by the time I get there. The people are always helpful and friendly. It doesn't get more stars because I don't have much to compare it to in town, I'm a spoiled city girl who is used to a higher level of restaurant, and I've only tried a couple things so I'm not able to give a complete review with a higher rating.
Response:  neutral"
0,"I am on my third NookColor in as many months.  I have spent more time problem-solving the product than using it.  \n  \nEach time I worked with my local B&N store and B&N telephone technical support staff to resolve the numerous problems I had encountered with the NookColor.  I have become more and more frustrated with each encounter.  The first Nook I bought was on December 15 onlne and received around December 22.  I returned it because it had a line across the screen.  I received my second Nook one month later than promised, around mid February 2011.  This Nook had \""synchronization\"" problems:  letters repeated when the virtual keypad was used and pages scrolled when certain areas of the pad were touched.  I received my third Nook mid-March 2011.  This third Nook scrolled many pages (50 or so at a time) without my touching the screen and it eventually froze.\n  \nI am finally at my wit's end.  I am afraid that the next product that \nwill be sent to me will also have defects.  I finally asked for a refund\non April 8th, after giving up on working with B&N, feeling frustrated \nand having afforded Barnes & Noble reasonable efforts to resolve the \nproblems.  I was told that the original product had to be returned within 14 days to receive a refund.  That is ridiculous since this was a Christmas present, not opened until ten days later on the 25th and the original defect was noted by my children who pointed out the line across the screen, beyond the 14 days.\n  \nI am so unhappy and frustrated with B&N!  \n\nIn mid April, I received my 4th Nook Color and guess what?  It too was defective!  Only after I threatened to go to the media did I get my money back.  Their customer service is a farce.","I have had a HORRIBLE experience with this location! Last year my son signed up for Football and they ended up canceling due to not having enough children for the league.  That is fine, however, after wondering why I never received a refund I was told I had to go down and request a refund, garbage i
Response: very negative
Let me start by saying I attempted to use this company and my review is not based on their products or install abilities.  I contacted First Impressions after speaking with them at the home and garden show about a small project for two decorative window coverings which they said was not too small of
Response: very negative
Erich Kritemeyer, Is the worse customer service person in the business, he was horrible. Tripped over his own verb age did not know the contract. Could not explain why he did not have an answer but he sure wanted to sell me a phone. That was the answer just buy a new phone we will give you a deal. I
Response: very negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I am on my third NookColor in as many months.  I have spent more time problem-solving the product than using it.  \n  \nEach time I worked with my local B&N store and B&N telephone technical support staff to resolve the numerous problems I had encountered with the NookColor.  I have become more and more frustrated with each encounter.  The first Nook I bought was on December 15 onlne and received around December 22.  I returned it because it had a line across the screen.  I received my second Nook one month later than promised, around mid February 2011.  This Nook had \""synchronization\"" problems:  letters repeated when the virtual keypad was used and pages scrolled when certain areas of the pad were touched.  I received my third Nook mid-March 2011.  This third Nook scrolled many pages (50 or so at a time) without my touching the screen and it eventually froze.\n  \nI am finally at my wit's end.  I am afraid that the next product that \nwill be sent to me will also have defects.  I finally asked for a refund\non April 8th, after giving up on working with B&N, feeling frustrated \nand having afforded Barnes & Noble reasonable efforts to resolve the \nproblems.  I was told that the original product had to be returned within 14 days to receive a refund.  That is ridiculous since this was a Christmas present, not opened until ten days later on the 25th and the original defect was noted by my children who pointed out the line across the screen, beyond the 14 days.\n  \nI am so unhappy and frustrated with B&N!  \n\nIn mid April, I received my 4th Nook Color and guess what?  It too was defective!  Only after I threatened to go to the media did I get my money back.  Their customer service is a farce.
Response:  Very Negative"
0,"I'm not sure what show the other reviewers saw, but my husband and I saw MJ One on Monday, July 7, and thought it was a total waste of money (see the review given by FoodieChic L from Chicago, her comments reflect what we saw).  Being big MJ fans, we were looking forward to the music and some MJ style group dancing .... the music was overshadowed by the production's \""extra\"" noise which was never part of his original recordings and we felt the dance routines were not reflective of any rountines MJ did.  The \""story\"" if you can call it that, made no sense and having the child-like players running on and off the stage and the woman pretending to play the guitar were distractions at best.  The show also lacked traditional Cirque attributes, but the biggest disappointment was not getting any true feeling of a great artist.","An utter waste of time and money.   KA wasn't at all what I expected, and not in a good way.  Pity, because this was the first Cirque du Soleil show I went to see live, and it was a terrible misfire.  All the other shows I've seen (on TV) were full of \""wow...\"" and \""holy cow!\"" moments.  They blen
Response: very negative
My husband and I have seen a few other adult shows in Vegas and this show is the only one that seemed sleazy and made me uncomfortable.  That was mainly the fault of the crowd, though.  Normally the adult shows we've been to like Peepshow and Crazy Horse are attended by couples who are respectful an
Response: very negative
It was a friend's birthday so we were on the VIP guest list. We cut the line and were ushered directly to a private area adjacent to the dance floor. In no time, we had a table with at least 6 bottles of Grey Goose and at least 20 total by the end of the night. The place looked SICK and it was packe
Response: neutral
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I'm not sure what show the other reviewers saw, but my husband and I saw MJ One on Monday, July 7, and thought it was a total waste of money (see the review given by FoodieChic L from Chicago, her comments reflect what we saw).  Being big MJ fans, we were looking forward to the music and some MJ style group dancing .... the music was overshadowed by the production's \""extra\"" noise which was never part of his original recordings and we felt the dance routines were not reflective of any rountines MJ did.  The \""story\"" if you can call it that, made no sense and having the child-like players running on and off the stage and the woman pretending to play the guitar were distractions at best.  The show also lacked traditional Cirque attributes, but the biggest disappointment was not getting any true feeling of a great artist.
Response: 5 - Very Negative"
0,"I really wish Yelp would allow zero stars.\n\n\nSince Airpark Dodge is local We figured it would be a great place to go purchase our exact specification of a Jeep Grand Cherokee for exactly the cost we investigated as fair.\n\nWe attempted to make this purchase at Airpark Dodge using our own funding.  This process will include working out the deal over the phone....The below story can be summed up with Airpark's final statement to me as \""...if you do not finance through us we don't want your business and we want you to leave\""\n\nIn any case,  Airpark Dodge made this the most adversarial car purchasing experience I have ever had.  They are, in my opinion, the most extremely aggressive, misleading, non-scrupulous and untrustworthy dealership I have ever run across.  They wasted a full day of my time and I suggest, prior to going, you tread lightly and consider about anyplace else.\n\n***********************\nDuring the entire 24 hour process (to the hour) we were extremely clear we had our own financing with an extremely good rate (one they would either not beat or could barely match). In any case we clearly stated we are simply there to purchase the vehicle only and for the amount we required.  It was very clear nothing less than these statements would be acceptable and we wanted a quick and easy transaction.\n\nWe started the day with the requirements stated and accepted over the phone.  All we needed was the purchase agreement from them. And we would be on our way to the bank to pick up the check and make our purchase.\n\nWithout going into the line by line issues I will simply state a full day of \""misunderstandings\"" on totals, rebates, sums, flaws and missteps occurred.  They continuously sent incorrect data to give to the bank.  Not only incorrect data but incorrect paperwork.  It was extremely clear as to what we were looking for.  I find it very hard to believe they have never dealt with a customer in this manner.\n\nIt became obvious I would have to go and get it from them physically (which ends out being exactly what they wanted). Upon arrival the salesman attempted to have me sign all their standard applications for credit (of which I, again, clearly stated I wanted no part of).  In fact at one point he attempted to convince me it was for the purchase only that he required this information (this included my ssn).... I may be dense but not that dense and I clarified my position by statingif I gave you my ssn you do not have permission to run my credit.... Funny, he no longer cared to get that filled out and ran off to see his manager (and I had no intention of giving this to him anyhow)\n\nThe finance manager got into the mix, actually had the nerve to ask me to explain what the problem was.  After spending the last day working on this I was not about to describe the events of the day.  This particular question was a bit misleading as shortly after he talked as though he was fully versed in the situation.  I am pretty sure he was not fully versed in my particular situation, I sincerely believe he was versed in the script written for our particular purchasing requirement.\n\nWell as we know they said they don't want our business if we are not going to finance through them.  They also mentioned we will receive a negative review anyhow.... Guess they didn't think of yelp.\n\nI know I should have left sooner but was stuck on the good price I worked out......Really should have left sooner.\n\n.... And the rest of the story....\nThe next day we went to Chapman Dodge....the acquired the exact same (physically the same) vehicle and sold it to us for exactly our asking price.  The purchase experience was exactly what I hoped for, very smooth, no pressure, no worries.  I was very clear on what we wanted and the abided by our decisions and processed the paperwork for which we required.  \n\nI highly recommend you consider going to Chapman Dodge as you first attempt to purchase your vehicle.","I've never left a review in the past, but this experience was so bad I felt obligated to leave this:\n\nI bought a certified pre owned Grand Cherokee in which the salesmen told me there was Bluetooth in the vehicle.\n\nI purchase the jeep and found out there is no Bluetooth, I called the salesmen to
Response: very negative
I am so sad to have to write this review. My boyfriend and I visited here for spa week yesterday and were really disappointed. Having stayed at the Montelucia as a hotel guest and an occasional lunch and dinner, I knew we could expect five star service, food and amenities and I was really excited to
Response: negative
This is another one of those businesses that was exactly what I was expecting and not much more. \nI reserved the size of vehicle I wanted a few months in advance of my trip to Vegas. We used the rental car shuttle to get from the airport to the rental car mall and easily found the Budget location. 
Response: neutral
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I really wish Yelp would allow zero stars.\n\n\nSince Airpark Dodge is local We figured it would be a great place to go purchase our exact specification of a Jeep Grand Cherokee for exactly the cost we investigated as fair.\n\nWe attempted to make this purchase at Airpark Dodge using our own funding.  This process will include working out the deal over the phone....The below story can be summed up with Airpark's final statement to me as \""...if you do not finance through us we don't want your business and we want you to leave\""\n\nIn any case,  Airpark Dodge made this the most adversarial car purchasing experience I have ever had.  They are, in my opinion, the most extremely aggressive, misleading, non-scrupulous and untrustworthy dealership I have ever run across.  They wasted a full day of my time and I suggest, prior to going, you tread lightly and consider about anyplace else.\n\n***********************\nDuring the entire 24 hour process (to the hour) we were extremely clear we had our own financing with an extremely good rate (one they would either not beat or could barely match). In any case we clearly stated we are simply there to purchase the vehicle only and for the amount we required.  It was very clear nothing less than these statements would be acceptable and we wanted a quick and easy transaction.\n\nWe started the day with the requirements stated and accepted over the phone.  All we needed was the purchase agreement from them. And we would be on our way to the bank to pick up the check and make our purchase.\n\nWithout going into the line by line issues I will simply state a full day of \""misunderstandings\"" on totals, rebates, sums, flaws and missteps occurred.  They continuously sent incorrect data to give to the bank.  Not only incorrect data but incorrect paperwork.  It was extremely clear as to what we were looking for.  I find it very hard to believe they have never dealt with a customer in this manner.\n\nIt became obvious I would have to go and get it from them physically (which ends out being exactly what they wanted). Upon arrival the salesman attempted to have me sign all their standard applications for credit (of which I, again, clearly stated I wanted no part of).  In fact at one point he attempted to convince me it was for the purchase only that he required this information (this included my ssn).... I may be dense but not that dense and I clarified my position by statingif I gave you my ssn you do not have permission to run my credit.... Funny, he no longer cared to get that filled out and ran off to see his manager (and I had no intention of giving this to him anyhow)\n\nThe finance manager got into the mix, actually had the nerve to ask me to explain what the problem was.  After spending the last day working on this I was not about to describe the events of the day.  This particular question was a bit misleading as shortly after he talked as though he was fully versed in the situation.  I am pretty sure he was not fully versed in my particular situation, I sincerely believe he was versed in the script written for our particular purchasing requirement.\n\nWell as we know they said they don't want our business if we are not going to finance through them.  They also mentioned we will receive a negative review anyhow.... Guess they didn't think of yelp.\n\nI know I should have left sooner but was stuck on the good price I worked out......Really should have left sooner.\n\n.... And the rest of the story....\nThe next day we went to Chapman Dodge....the acquired the exact same (physically the same) vehicle and sold it to us for exactly our asking price.  The purchase experience was exactly what I hoped for, very smooth, no pressure, no worries.  I was very clear on what we wanted and the abided by our decisions and processed the paperwork for which we required.  \n\nI highly recommend you consider going to Chapman Dodge as you first attempt to purchase your vehicle.
Response: 5"
0,I enjoy the patio dining here. The mountain view is beautiful when the sun is going down which is about the time happy hour is winding down as well. The same waiter (I didn't get his name) has served my table several times and he is topnotch. It's a good place to have a drink and relax.\n\nI like the green rice and boiled whole pinto beans. It's a lighter option to the standard sides of beans and rice offered at most Mexican restaurants. I don't usually order appetizers here. The entree portions are large and they bring out some really yummy chips and salsa to start making the apps unnecessary. The fajitas are large enough to share or take home and reheat for lunch the next day. They offer a nice selection of Mexican beers on tap. Which I like because I prefer draft to bottled brew.,"The Skinny: supposedly healthy Mexican fusion with very little flavour (2) counter service is efficient but nothing special, where the hell is the salsa bar? (2) value: $6.50 for a huge tasteless plate of white rice and beans with little protein and veg? that's a little pricey (2).\n\nWe've been wai
Response: negative
It's nice to have a restaurant like this in your hotel, which is close enough to drop by anytime, but not too expensive to poach your already near-empty wallet. They have all different types of food to satisfy your tastes and the portions are large enough to keep you full for most of the day. We cam
Response: neutral
4.5 stars for my love of good dive-y Mexican restaurants. \n\nI went to La Barquita a few weeks ago on a Friday night at the tail end of Happy Hour. I have to say that La Barquita serves the largest and best $2 margarita I have ever had. I love to get tipsy for under a fiver. (It's $2, so don't expe
Response: positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
I enjoy the patio dining here. The mountain view is beautiful when the sun is going down which is about the time happy hour is winding down as well. The same waiter (I didn't get his name) has served my table several times and he is topnotch. It's a good place to have a drink and relax.\n\nI like the green rice and boiled whole pinto beans. It's a lighter option to the standard sides of beans and rice offered at most Mexican restaurants. I don't usually order appetizers here. The entree portions are large and they bring out some really yummy chips and salsa to start making the apps unnecessary. The fajitas are large enough to share or take home and reheat for lunch the next day. They offer a nice selection of Mexican beers on tap. Which I like because I prefer draft to bottled brew.
Response:  positiv"
0,"My all time favorite bar of all time. I frequent here at least 3-4 times a week. I have been doing that for about 4 years now. I will never stop coming here. Amazing drinks, food, beer selection, and most off all the staff! Keep it up Casey's.","We have now been to Harvey American Public House Twice. I only give it  2 stars for the beer selection, would have been a 1 without the selection. The food for the most part has been good. But only being here twice we have not been able to try a wide range of the food. The service has been subpar at
Response: negative
Ummm.... Wow!!! I never thought I'd write a bad review of my favorite restaurant. The winds of change have blown over Dick's and rendered it impotent. I've been coming here for 20 years and never thought... They stopped carrying my favorite beer, removed my and my girlfriend's favorite dishes from t
Response: negative
Okay, here's a review that I've been putting off for a couple of years now.  Not because I couldn't find the perfect words.. just plain complacency on my part..  \n\nFortunately I have a wicked good memory when it comes to good burgers so I can recall enough to FINALLY do this review and get it out 
Response: positive
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
My all time favorite bar of all time. I frequent here at least 3-4 times a week. I have been doing that for about 4 years now. I will never stop coming here. Amazing drinks, food, beer selection, and most off all the staff! Keep it up Casey's.
Response:  very positive"
0,"Locale is clean, staff is friendly. Had the classic chicken, smash fries and lemon herb tea. Food is good, price is reasonable. Had a good lunch.","Smashburger isn't bad. It's definitely quality for a fast food chain. But much like 5 Guys, Fatburger, and any of the other nondrive-thru burger joints, Smashburger just doesn't justify it's higher price tag (although this one isn't excessively expensive). \n\nI had the 1/3 pound classic Smashburger
Response: negative
Nice little place for lunch.  It is a sit down restaurant, but noticed many that must have called ahead and ordered take-out.\nThe meal was good, good price and a nice size.  A small salad came with the meal that had a ginger dressing and a mix of lettuce (not all head lettuce) and a small Egg Roll.
Response: neutral
Had breakfast here with three other people.\n\nI ordered the closest thing to regular Eggs Benedict (EB) I could find, and paired it with Earl Grey tea. The EB was miserable. EB is a classic dish for a reason. There is no benefit in trying to switch it up. The hollandaise was made with whole grain m
Response: negative
Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Locale is clean, staff is friendly. Had the classic chicken, smash fries and lemon herb tea. Food is good, price is reasonable. Had a good lunch.
Response: 0"
