,sentence,label
0,"When passing through Phoenix last week, we had dinner here on the recommendation of Yelp. Who knew you could get good British pasties in Tempe?\n\nThe pasties themselves were incredible. I had the bangers and mash, the wife had the chicken tikka masala. We loved each of them, and believe me that one pasty is enough to satisfy a big appetite.\n\nWe were not as huge fans of the fries/chips. Also, the waitress really had no idea about any of the beers on the menu. Since I am not knowledgable about British beer, this led me to order something I didn't really care for. Next time (oh yes, there will be a next time) I'll stick with the Lagunitas IPA.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: When passing through Phoenix last week, we had dinner here on the recommendation of Yelp. Who knew you could get good British pasties in Tempe?\n\nThe pasties themselves were incredible. I had the bangers and mash, the wife had the chicken tikka masala. We loved each of them, and believe me that one pasty is enough to satisfy a big appetite.\n\nWe were not as huge fans of the fries/chips. Also, the waitress really had no idea about any of the beers on the menu. Since I am not knowledgable about British beer, this led me to order something I didn't really care for. Next time (oh yes, there will be a next time) I'll stick with the Lagunitas IPA.
Response:  Positive"
0,"I absolutely love this hotel. Service, rooms, everything is exceptional. \n\nLast there mid December. I won't stay anywhere else.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: I absolutely love this hotel. Service, rooms, everything is exceptional. \n\nLast there mid December. I won't stay anywhere else.
Response:  Positive"
0,"I had one of the worst experiences of my vegetarian life here. I had been to Johnny Rocket's before and gotten the vegan option so I knew I would be ok going here. I was out with my meat eating sister and my pescatarian husband so I figured this place would be the best for all three of us to get what we want. \n\nWe get in and I ordered a burger that wasn't the Streamliner (1st mistake), and just ordered it with the BOCA burger. The waitress takes our order, my husband also ordered his with a BOCA. \n\nAbout 20 minutes later the food comes out. The patty looks right. I was a little apprehensive and I should have gone with my gut feeling on not eating here this day, but I ignored it. It had been awhile since I had eaten a BOCA patty (over a year), so I THOUGHT it looked right. (2nd mistake)\n\nI start eating it and about half way through it the bill hits our table. It was crowded in there so the waitress must have been trying to get us out of there. So I look at the bill and notice both my husband and my burgers say Turkey substitution. I immediately start to freak out. We call the waitress over and explain to her that we ordered BOCA, why does it say Turkey? She then tells us that it is BOCA it just says turkey. I say, no that doesn't sound right. So she goes to talk to her manager I guess because we never saw her again. The manager comes over to our table and apologizes profusely for what happened. I'm upset because how the hell do you confuse BOCA and Turkey? I mean, really. I know some people might think how did I not know the difference. And I thought that to myself as well, but the truth is it slipped by me even though it shouldn't have. And it hurts me every time I think about it. I will never come to this Johnny Rockets again, if any of them ever again because of this experience. \n\nAll I can say is, if you are vegan or vegetarian, and you go to any of the Johnny Rockets, make sure that your waitress/waiter knows that a BOCA burger isn't meat. Stress that to them. Because obviously they aren't trained to know what the difference is.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: I had one of the worst experiences of my vegetarian life here. I had been to Johnny Rocket's before and gotten the vegan option so I knew I would be ok going here. I was out with my meat eating sister and my pescatarian husband so I figured this place would be the best for all three of us to get what we want. \n\nWe get in and I ordered a burger that wasn't the Streamliner (1st mistake), and just ordered it with the BOCA burger. The waitress takes our order, my husband also ordered his with a BOCA. \n\nAbout 20 minutes later the food comes out. The patty looks right. I was a little apprehensive and I should have gone with my gut feeling on not eating here this day, but I ignored it. It had been awhile since I had eaten a BOCA patty (over a year), so I THOUGHT it looked right. (2nd mistake)\n\nI start eating it and about half way through it the bill hits our table. It was crowded in there so the waitress must have been trying to get us out of there. So I look at the bill and notice both my husband and my burgers say Turkey substitution. I immediately start to freak out. We call the waitress over and explain to her that we ordered BOCA, why does it say Turkey? She then tells us that it is BOCA it just says turkey. I say, no that doesn't sound right. So she goes to talk to her manager I guess because we never saw her again. The manager comes over to our table and apologizes profusely for what happened. I'm upset because how the hell do you confuse BOCA and Turkey? I mean, really. I know some people might think how did I not know the difference. And I thought that to myself as well, but the truth is it slipped by me even though it shouldn't have. And it hurts me every time I think about it. I will never come to this Johnny Rockets again, if any of them ever again because of this experience. \n\nAll I can say is, if you are vegan or vegetarian, and you go to any of the Johnny Rockets, make sure that your waitress/waiter knows that a BOCA burger isn't meat. Stress that to them. Because obviously they aren't trained to know what the difference is.
Response:  Very Negative"
0,"Their soups are GREAT! The service can be iffy sometimes and it is very dark and hot. The employees are kind of a \""grunge\"" crowd. However, last time I went, I got food poisoning. I would say eat there, but the food is the only good part about it. Good selection of beer, wine...not at all.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Their soups are GREAT! The service can be iffy sometimes and it is very dark and hot. The employees are kind of a \""grunge\"" crowd. However, last time I went, I got food poisoning. I would say eat there, but the food is the only good part about it. Good selection of beer, wine...not at all.
Response:  Very Negative"
0,"My buddies and I decided to eat here while all of us suffered from hangovers.  The delicious food here will restore your apetite from whatever came back out from the previous night.  The family style is a great way to enjoy the meal.  They provide a lot of food for their prices.\n\nWe started with the potato soup which relly jump started my apetite.  It's rich, creamy, and flavorful.  Next up was the Beef Braciole.  This dish was quite interesting.  The texture was weird yet it was edible (may have been my hangover dulling my senses).  I can't quite remember the name of the next dish, but it was a spicy spaghetti and meat balls, I believe.  The spiciness brought back all my senses and pretty much kicked me out of my intoxicated state.  You can never go wrong with spaghetti and meatballs.  We also had the Rigatoni \""D\"".  The chicken was tender and the protein gave me energy for more partying.  \n\nThey gave us enough food to take back to the hotel and have for dinner.  If you love Italian food and pastas, this place would be a place to stop by.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: My buddies and I decided to eat here while all of us suffered from hangovers.  The delicious food here will restore your apetite from whatever came back out from the previous night.  The family style is a great way to enjoy the meal.  They provide a lot of food for their prices.\n\nWe started with the potato soup which relly jump started my apetite.  It's rich, creamy, and flavorful.  Next up was the Beef Braciole.  This dish was quite interesting.  The texture was weird yet it was edible (may have been my hangover dulling my senses).  I can't quite remember the name of the next dish, but it was a spicy spaghetti and meat balls, I believe.  The spiciness brought back all my senses and pretty much kicked me out of my intoxicated state.  You can never go wrong with spaghetti and meatballs.  We also had the Rigatoni \""D\"".  The chicken was tender and the protein gave me energy for more partying.  \n\nThey gave us enough food to take back to the hotel and have for dinner.  If you love Italian food and pastas, this place would be a place to stop by.
Response:  Positive"
0,"Terrible host for events. Charge 10$ to get into show. Standing room only. An had to be the worst sound system ever. Used one speaker from a boom box from the 90's that had to of been blown years ago. An the place didn't turn the a/c on. It's Arizona in the summer time, quit being cheap an turn some a/c on for goodness sakes. Place needs to get with it though charging ten dollars for an armature event an not having proper setup for the guest attending. Won't be back here or recommend this place to anyone.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Terrible host for events. Charge 10$ to get into show. Standing room only. An had to be the worst sound system ever. Used one speaker from a boom box from the 90's that had to of been blown years ago. An the place didn't turn the a/c on. It's Arizona in the summer time, quit being cheap an turn some a/c on for goodness sakes. Place needs to get with it though charging ten dollars for an armature event an not having proper setup for the guest attending. Won't be back here or recommend this place to anyone.
Response:  Very Negative"
0,"Came back for dinner on a Sunday night - the place was WAY less crowded then it was when we first visited.  Could be that it was not a popular day to go out to eat, or that the excitement of the grand opening has died down, or it could be that we came during the Steelers/Jets playoff game and everyone was at a bar somewhere.  Whichever.  It was quieter, in a good way.  They have a full bar now, and the TVs were playing the game, not Bollywood movies.\n\nWe got the buffet, which I think was about $10.  They had a pretty good selection of things - several vegetarian offerings (aloo gobi, chana masala, potatoes in spinach, paneer in tomato sauce), and chicken tikka masala, tandoor chicken, goat biryani, spicy chicken wings, and various other things.  Also two soups, a little salad area, a handful of condiments/chutneys, and a few sweet dessert-ish things.  And naan.\n\nEverything was pretty good - on the lukewarm side, as per usual for a buffet, but I appreciated the wide variety of options.  It was a good deal for the price.  Still, I think the quality (and temperature) of the food is higher when you order off the menu.  Nothing wowed me enough to bump them up to a four-star review.  it was standard Indian buffet fare - tasty, well-priced, all the usual suspects.  But next time I want to get the more creative and spicy options that aren't on the buffet line!","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Came back for dinner on a Sunday night - the place was WAY less crowded then it was when we first visited.  Could be that it was not a popular day to go out to eat, or that the excitement of the grand opening has died down, or it could be that we came during the Steelers/Jets playoff game and everyone was at a bar somewhere.  Whichever.  It was quieter, in a good way.  They have a full bar now, and the TVs were playing the game, not Bollywood movies.\n\nWe got the buffet, which I think was about $10.  They had a pretty good selection of things - several vegetarian offerings (aloo gobi, chana masala, potatoes in spinach, paneer in tomato sauce), and chicken tikka masala, tandoor chicken, goat biryani, spicy chicken wings, and various other things.  Also two soups, a little salad area, a handful of condiments/chutneys, and a few sweet dessert-ish things.  And naan.\n\nEverything was pretty good - on the lukewarm side, as per usual for a buffet, but I appreciated the wide variety of options.  It was a good deal for the price.  Still, I think the quality (and temperature) of the food is higher when you order off the menu.  Nothing wowed me enough to bump them up to a four-star review.  it was standard Indian buffet fare - tasty, well-priced, all the usual suspects.  But next time I want to get the more creative and spicy options that aren't on the buffet line!
Response:  Positive"
0,"I love, love, love Tokyo Lobby!  I go there at least once a week for lunch or dinner.  It is a little jewel in a strip mall that I though was my little secret :)\n\nThe restaurant was introduced to us about 2 years ago through a friend's ex, but that's another story.  At that time it was in a much smaller space, but within the last year they have relocated to a much nicer location.  \n\nThe sushi is phenomenal!  The best I have had in the valley, and I have tried many.  The rolls are to die for - large, flavorful, fresh and they never skimp on portion size or taste.  The staff is attentive and friendly.  Good sake, many flavors and sake bombers - hey why not? \n\nMust try: baby lobster roll, crunch roll, monkey brains and heart attack\n\n(mmmm...i'm salivating just thinking about it!)","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: I love, love, love Tokyo Lobby!  I go there at least once a week for lunch or dinner.  It is a little jewel in a strip mall that I though was my little secret :)\n\nThe restaurant was introduced to us about 2 years ago through a friend's ex, but that's another story.  At that time it was in a much smaller space, but within the last year they have relocated to a much nicer location.  \n\nThe sushi is phenomenal!  The best I have had in the valley, and I have tried many.  The rolls are to die for - large, flavorful, fresh and they never skimp on portion size or taste.  The staff is attentive and friendly.  Good sake, many flavors and sake bombers - hey why not? \n\nMust try: baby lobster roll, crunch roll, monkey brains and heart attack\n\n(mmmm...i'm salivating just thinking about it!)
Response:  Positive"
0,"Coming here was a last minute decision due to Firefly's long wait. I was told that this place was great and it was just like Yardhouse, BJ's, and Chicago Brewing Co. This made me excited because I love all of those places.\n\nOnce we were seated, I realized that all the tables were so close together even though the restaurant wasn't even packed. Generally, I like the brewhouse feel. I was so excited to try the housemade root beer here. It's funny because I usually hate root beer but after trying Chicago Brewing Co.'s housemade stuff, I am so intrigued to try housemade root beer. To my disappointment, all of their drinks tasted like heavy syrup in each one. We got Strawberry Lemonade, Peach Iced Tea, and Homeade Root Beer. All of them were vigorously stirred and still tasted way too sweet. We ordered Tapas for appetizers. You can never really go wrong with Olive Tapenade and that's what I stuck with. It was good. For food, there was steak tacos, some flatbread stuff?, and veggie pizza. According to my friend, steak tacos were meh. Flatbread had no flavor. Veggie pizza was decent. Service was also somewhat lacking and irritatingly slow for how NOT busy it was. \n\nToo bad that this place wasn't that great. I really wanted to like it. Apparently, this place used to be banging every night before Yardhouse came around.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Coming here was a last minute decision due to Firefly's long wait. I was told that this place was great and it was just like Yardhouse, BJ's, and Chicago Brewing Co. This made me excited because I love all of those places.\n\nOnce we were seated, I realized that all the tables were so close together even though the restaurant wasn't even packed. Generally, I like the brewhouse feel. I was so excited to try the housemade root beer here. It's funny because I usually hate root beer but after trying Chicago Brewing Co.'s housemade stuff, I am so intrigued to try housemade root beer. To my disappointment, all of their drinks tasted like heavy syrup in each one. We got Strawberry Lemonade, Peach Iced Tea, and Homeade Root Beer. All of them were vigorously stirred and still tasted way too sweet. We ordered Tapas for appetizers. You can never really go wrong with Olive Tapenade and that's what I stuck with. It was good. For food, there was steak tacos, some flatbread stuff?, and veggie pizza. According to my friend, steak tacos were meh. Flatbread had no flavor. Veggie pizza was decent. Service was also somewhat lacking and irritatingly slow for how NOT busy it was. \n\nToo bad that this place wasn't that great. I really wanted to like it. Apparently, this place used to be banging every night before Yardhouse came around.
Response: 👎 (Very Negative)"
0,"OK, cheap pizza, but nothing special. I was encouraged when I walked in, but the bland pizza and very mediocre service probably won't have us going back. We ordered 5 pizzas and they yelled out our name over about 10 minutes. Would be nice to have everyone eat at once...that's not \""wicked fast\"" IMO. Lots if work to do to rival Sauce.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: OK, cheap pizza, but nothing special. I was encouraged when I walked in, but the bland pizza and very mediocre service probably won't have us going back. We ordered 5 pizzas and they yelled out our name over about 10 minutes. Would be nice to have everyone eat at once...that's not \""wicked fast\"" IMO. Lots if work to do to rival Sauce.
Response:  Neutral"
0,"It's my first time watching a movie here and it's pretty nice. \n\nThe seats are comfy and there's decent leg room. The picture quality and sound is fluid.\n\nWhat more can you really want in a theater? \n\nI used the automated machine to do my tickets and I was happy to see that they just started making a few of their theaters reserved seating. I liked this feature of Arclight in LA since I always had preferred seating and didn't have to wait an hour for some of the top flicks to get a decent seat. The movie we were watching didn't have a time close enough for a reserved seats showing, but it's definitely something to consider in the future. Now if they would only start doing certain viewings no kids or no teens, and alcohol served I might start going to theaters out here more often. \n\nSo far though, I think I'll come back for the comfy reserved seating on popular movies over going to a smaller theater closer to home.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: It's my first time watching a movie here and it's pretty nice. \n\nThe seats are comfy and there's decent leg room. The picture quality and sound is fluid.\n\nWhat more can you really want in a theater? \n\nI used the automated machine to do my tickets and I was happy to see that they just started making a few of their theaters reserved seating. I liked this feature of Arclight in LA since I always had preferred seating and didn't have to wait an hour for some of the top flicks to get a decent seat. The movie we were watching didn't have a time close enough for a reserved seats showing, but it's definitely something to consider in the future. Now if they would only start doing certain viewings no kids or no teens, and alcohol served I might start going to theaters out here more often. \n\nSo far though, I think I'll come back for the comfy reserved seating on popular movies over going to a smaller theater closer to home.
Response:  Positive"
0,"Poor excuse for BBQ.\n\nWe were the only ones in there at 5 pm on a Friday...first clue. We ordered Beef Brisket, mashed potatoes, beans, and corn on the cob. \n\nThe mashed potatoes were not only fake \""boxed\"" tasting but also tasted old and completely flavorless. I think they may have been yesterday's leftovers from a local nursing home. If you're going to serve up mashed potatoes from a box, spruce it up a little bit, maybe add some salt or garlic?\n\nThe corn on the cob was tough and chewy.\n\nThe beans were okay, nothing notable about them. I suppose it would be difficult to irreparably mess up beans.\n\nThe beef brisket................dry, gamey, and tough. It was actually difficult for me to swallow it down, that's how gross it was. For the record I am NOT a picky eater. The meat was sickening and I almost felt like I wasn't actually eating beef, but perhaps a local stray dog or some kind of rodent meat. It didn't even taste like beef. \n\nHad we not used the Groupon, we would have asked for our money back and left. I do not recommend this place and we will definitely not be back. I'll stick with Dickey's, Dillon's or Honey Bear for BBQ, or anywhere but Bubba Phatz for that matter.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Poor excuse for BBQ.\n\nWe were the only ones in there at 5 pm on a Friday...first clue. We ordered Beef Brisket, mashed potatoes, beans, and corn on the cob. \n\nThe mashed potatoes were not only fake \""boxed\"" tasting but also tasted old and completely flavorless. I think they may have been yesterday's leftovers from a local nursing home. If you're going to serve up mashed potatoes from a box, spruce it up a little bit, maybe add some salt or garlic?\n\nThe corn on the cob was tough and chewy.\n\nThe beans were okay, nothing notable about them. I suppose it would be difficult to irreparably mess up beans.\n\nThe beef brisket................dry, gamey, and tough. It was actually difficult for me to swallow it down, that's how gross it was. For the record I am NOT a picky eater. The meat was sickening and I almost felt like I wasn't actually eating beef, but perhaps a local stray dog or some kind of rodent meat. It didn't even taste like beef. \n\nHad we not used the Groupon, we would have asked for our money back and left. I do not recommend this place and we will definitely not be back. I'll stick with Dickey's, Dillon's or Honey Bear for BBQ, or anywhere but Bubba Phatz for that matter.
Response: 👎 (Very Negative)"
0,"Thank goodness for Michaels!\n\nWhere the \""semi-creative\"" can actually pull something together and create a masterpiece. Haha! \n\nI was \""tasked\"" (ugh) to pick up supplies for our pumpkin contest at work. We had a \""theme\"" (kinda)...but no clue of how to make that happen. Thank goodness the staff was helpful! Walking into Michaels can be a bit overwhelming...ok, extremely overwhelming, especially with a not well thought out vision. However, I'm pleased to say I managed to leave with some good stuff and my co-workers were happy.  \n\nSo then why just three stars??? Simply put this store is just way too cluttered. It's not necessarily the fault of the staff, they really have no control of people leaving stuff just anywhere but it can make it hard finding what you need when you have to dig through cards, glitter ornaments, plastic flowers and stickers. \n\nBut if you are every tasks out for work projects, I definitely recommend stopping here to get the creative juices flowing.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Thank goodness for Michaels!\n\nWhere the \""semi-creative\"" can actually pull something together and create a masterpiece. Haha! \n\nI was \""tasked\"" (ugh) to pick up supplies for our pumpkin contest at work. We had a \""theme\"" (kinda)...but no clue of how to make that happen. Thank goodness the staff was helpful! Walking into Michaels can be a bit overwhelming...ok, extremely overwhelming, especially with a not well thought out vision. However, I'm pleased to say I managed to leave with some good stuff and my co-workers were happy.  \n\nSo then why just three stars??? Simply put this store is just way too cluttered. It's not necessarily the fault of the staff, they really have no control of people leaving stuff just anywhere but it can make it hard finding what you need when you have to dig through cards, glitter ornaments, plastic flowers and stickers. \n\nBut if you are every tasks out for work projects, I definitely recommend stopping here to get the creative juices flowing.
Response:  Positive"
0,"Came here because fellow elite Emmagelle B. and Ryan M. are regulars here claiming it's their favorite place to get their Chinese food fix. Myself +2 came on a Monday around 2pm. Upon walking in I immediately notice it is a tad smaller compared to the other popular joints in town.  It wasn't busy at all because there were 2 tables with customers, which worked in our favor because our food came out within 10-15 minutes. We ordered batchoy, some type of crispy house special noodle, sauteed shrimp, fried flounder, and salt and pepper pork chop. The batchoy was kind of whatever wish we would of ordered a tastier vegetable dish, the noodles were good, but I was not in awe, sauteed shrimp was accompanied with onions and green peppers, but the onions made up 75% of the dish and the dish overall was okay. Fried flounder was crisp, but another \""okay\"" taste as well. And most places don't mess up salt and pepper pork chop. Food was between okay and good, but I have definitely had better. On the plus side the service was good for a Chinese place because our server Jing gave us all our needs. I hate to mention their competitor on here, but HK Star will still be my spot for getting my Chinese fix on. Thank you!","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Came here because fellow elite Emmagelle B. and Ryan M. are regulars here claiming it's their favorite place to get their Chinese food fix. Myself +2 came on a Monday around 2pm. Upon walking in I immediately notice it is a tad smaller compared to the other popular joints in town.  It wasn't busy at all because there were 2 tables with customers, which worked in our favor because our food came out within 10-15 minutes. We ordered batchoy, some type of crispy house special noodle, sauteed shrimp, fried flounder, and salt and pepper pork chop. The batchoy was kind of whatever wish we would of ordered a tastier vegetable dish, the noodles were good, but I was not in awe, sauteed shrimp was accompanied with onions and green peppers, but the onions made up 75% of the dish and the dish overall was okay. Fried flounder was crisp, but another \""okay\"" taste as well. And most places don't mess up salt and pepper pork chop. Food was between okay and good, but I have definitely had better. On the plus side the service was good for a Chinese place because our server Jing gave us all our needs. I hate to mention their competitor on here, but HK Star will still be my spot for getting my Chinese fix on. Thank you!
Response:  Positive"
0,"Prices are NOT to die for. Things get donated to them not sold geesh. I use to like going there but it seems like they keep pricing things higher and higher. The manager I believe her name is Trish is not people friendly. She is very rude and mean. I've over heard a few people saying how \""mean\"" she was. The rest of the workers are amazing! Because of the way I was treated by her on my last visit I will stop going and stop recommending people.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Prices are NOT to die for. Things get donated to them not sold geesh. I use to like going there but it seems like they keep pricing things higher and higher. The manager I believe her name is Trish is not people friendly. She is very rude and mean. I've over heard a few people saying how \""mean\"" she was. The rest of the workers are amazing! Because of the way I was treated by her on my last visit I will stop going and stop recommending people.
Response:  Very Negative"
0,Wasn't much better this time. No one was working the cash register and the girl serving was flirting with the cook the whole time and made it Obvious they were sleeping together while ignoring me and other customers. Very rude to lady behind me and barely gave her any meat. Wish they was another location close by!,"Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Wasn't much better this time. No one was working the cash register and the girl serving was flirting with the cook the whole time and made it Obvious they were sleeping together while ignoring me and other customers. Very rude to lady behind me and barely gave her any meat. Wish they was another location close by!
Response: 👍 (Very Negative)"
0,"If you love Vegas and/or everything exotic, you should check out this place. I heard about it first from American Restoration and checked it out. I just wish it was larger, but maybe if they get more support they can expand? (fingers crossed). Buy a t-shirt, and donate to the museum. The gentleman working that day was super friendly and knowledgeable, which added to our enjoyment.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: If you love Vegas and/or everything exotic, you should check out this place. I heard about it first from American Restoration and checked it out. I just wish it was larger, but maybe if they get more support they can expand? (fingers crossed). Buy a t-shirt, and donate to the museum. The gentleman working that day was super friendly and knowledgeable, which added to our enjoyment.
Response:  Positive"
0,"I'm slightly biased in my feelings for this place. It's where a friend of mine put on his comedy performance during the Fringe last year. So it holds good memories for me - I found it to a fun little spot. \nOf course, if this type of gothic themed bar doesn't float your boat, then you might not even make it past the door. It's harmless though. \nThe booth out the back are ideal for gathering friends, and the downstairs bar is another hidden treat. Fairly average selection of drinks.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: I'm slightly biased in my feelings for this place. It's where a friend of mine put on his comedy performance during the Fringe last year. So it holds good memories for me - I found it to a fun little spot. \nOf course, if this type of gothic themed bar doesn't float your boat, then you might not even make it past the door. It's harmless though. \nThe booth out the back are ideal for gathering friends, and the downstairs bar is another hidden treat. Fairly average selection of drinks.
Response:  Positive"
0,"Two different areas. The back upstairs is the dance area, there are times I liked it others I really wondered what the DJ was doing. He seemed to mix it up when there were people finally dancing. \n\nThe soda dispenser (yes some us drive) is flat, has been flat for months. \n\nDownstairs bartenders seem more friendly, and they are busier. I was there a number of times, once when a band was on. Was fun to be part of crowd. Not sure its made for single single people who show up by themselves. \n\nOver all its a club, haven't been to many since my photo days at Revolver (before that) Myst and all those others that have been torn down and rebuilt.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Two different areas. The back upstairs is the dance area, there are times I liked it others I really wondered what the DJ was doing. He seemed to mix it up when there were people finally dancing. \n\nThe soda dispenser (yes some us drive) is flat, has been flat for months. \n\nDownstairs bartenders seem more friendly, and they are busier. I was there a number of times, once when a band was on. Was fun to be part of crowd. Not sure its made for single single people who show up by themselves. \n\nOver all its a club, haven't been to many since my photo days at Revolver (before that) Myst and all those others that have been torn down and rebuilt.
Response:  Neutral"
0,"While Crescent area can be cringe-worthy, I had a lovely mello time here indoors with the graceful and charming Rawan K, and then outdoors wondering about the women of Wanda's (strip club upstairs) with a brat pack of hawt Yelpers on the sidewalk tables. The macarons were light and lovely (especially the chocolate and coffee ones, yum) and they did in fact pair well with wine and whiskey.  The sandwich I ordered was just okay, and when it was taken away to be doggy-bagged up it never returned. Also: slow jazz. You always lose one star for slow jazz. That's the rule. ;)","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: While Crescent area can be cringe-worthy, I had a lovely mello time here indoors with the graceful and charming Rawan K, and then outdoors wondering about the women of Wanda's (strip club upstairs) with a brat pack of hawt Yelpers on the sidewalk tables. The macarons were light and lovely (especially the chocolate and coffee ones, yum) and they did in fact pair well with wine and whiskey.  The sandwich I ordered was just okay, and when it was taken away to be doggy-bagged up it never returned. Also: slow jazz. You always lose one star for slow jazz. That's the rule. ;)
Response:  Positive"
0,"Love their cheeseburger, can tell it's real meat no 90% fillers! Hotcakes, real maple syrup and best bacon ever! Do expect about 1 to 1hr1/2 wait but totally worth it!","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Love their cheeseburger, can tell it's real meat no 90% fillers! Hotcakes, real maple syrup and best bacon ever! Do expect about 1 to 1hr1/2 wait but totally worth it!
Response:  Positive"
0,"Last year I heard about this place and took my son here for Easter brunch. So this year I asked where he wanted to go get an afternoon snack. He said he wanted to go here because they had a great milkshake. We got here around 3:00. There was just a few people dining. It looked like they were getting ready for the dinner crowd. I ordered the popsicle that I had heard so much about. They said they were out of them but would give me a vanilla cone and I could put the toppings on it. I was served  two scoops of ice cream in a waffle cone. There were three small bowls with it. In them was chocolate pearls, chocolate sauce and something I couldn't identify. I think it was browned coconut. I wasn't impressed at all. The chocolate was to fancy for me I guess. If I'm going to pay $8.00 for an Ice Cream cone I would like it to be more spectacular. My son said his shake wasn't as good as the first one. Two people came in and asked for something and they said they were out. I gave this two tries and I won't be back.","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Last year I heard about this place and took my son here for Easter brunch. So this year I asked where he wanted to go get an afternoon snack. He said he wanted to go here because they had a great milkshake. We got here around 3:00. There was just a few people dining. It looked like they were getting ready for the dinner crowd. I ordered the popsicle that I had heard so much about. They said they were out of them but would give me a vanilla cone and I could put the toppings on it. I was served  two scoops of ice cream in a waffle cone. There were three small bowls with it. In them was chocolate pearls, chocolate sauce and something I couldn't identify. I think it was browned coconut. I wasn't impressed at all. The chocolate was to fancy for me I guess. If I'm going to pay $8.00 for an Ice Cream cone I would like it to be more spectacular. My son said his shake wasn't as good as the first one. Two people came in and asked for something and they said they were out. I gave this two tries and I won't be back.
Response: 👎 (Very Negative)"
0,Having car problems is already bad enough. Labor was expensive but expected for a franchise. Customer service on the other hand was awful.,"Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: Having car problems is already bad enough. Labor was expensive but expected for a franchise. Customer service on the other hand was awful.
Response: 😕 Negative"
0,"I will start by saying that my daughter and I made a special trip to get these bagels fresh in the morning, and I was so disappointed!\n\nFirst of all, weighing in on the bagel debate, I do prefer NY bagels (for which I have also been known to make special pilgrimages).  Montreal's are thinner and somewhat sweet, which is less enjoyable to me.\n\nThat said, some of the dozen bagels sold to me were actually stale and had to be day old.  The best and freshest was probably the sesame.  However, we decided after trying both St. Viateur and Fairmount, that Montreal bagels are not for us.  I think many Americans who have experienced high-quality bagels in NYC might agree.  Frankly, I can even do better at several places in Boston.\n\nMontreal has amazing French food; I guess I don't need it to compete with NY for the Jewish angle.  (I also think Schwartz's is way overrated.)","Rate the following statement ""very negative"", ""negative"", ""neutral"", ""positive"", or ""very positive"".
Statement: I will start by saying that my daughter and I made a special trip to get these bagels fresh in the morning, and I was so disappointed!\n\nFirst of all, weighing in on the bagel debate, I do prefer NY bagels (for which I have also been known to make special pilgrimages).  Montreal's are thinner and somewhat sweet, which is less enjoyable to me.\n\nThat said, some of the dozen bagels sold to me were actually stale and had to be day old.  The best and freshest was probably the sesame.  However, we decided after trying both St. Viateur and Fairmount, that Montreal bagels are not for us.  I think many Americans who have experienced high-quality bagels in NYC might agree.  Frankly, I can even do better at several places in Boston.\n\nMontreal has amazing French food; I guess I don't need it to compete with NY for the Jewish angle.  (I also think Schwartz's is way overrated.)
Response:  Positive"
