,Unnamed: 0,sentence,label
548,0,"Nothing special, to be honest.  I am a huge supporter of small business owners. Sadly, Sonic has better tasting hotdogs and buns. Also his lemonade offered with special (says machine is broken, awaiting repair) is disgusting, watered down. Sadly, after all these years driving by... I know why I have not ever stopped in....and never will again.  :/",0
549,0,"Now listen, I don't normally write reviews about places and basic as a Dunkin Donuts, but I'll make an exception in this case.  If you are ever having a great morning, no traffic, good songs on the radio, easy day upcoming at work and you want to even yourself out by bringing some aggravation into your day, visit this DD.  After dealing with the employees here, I'm sure you will walk out much more aggravated than when you walked in.  I'm not sure how hard it is to get good help these days, but if you ever wonder where those people who could not hack working at McDonald's go, it this location.  \n\nWorking close by, I swing by here often for a bagel and coffee.  This morning's experience just slight more annoying that usual, but what is typical for this place.  Let me share.  Walked up to the counter to the blank stare of the employee behind the register.  No 'hello' or 'welcome' or 'what can I get you'.  Just a blank stare.  I ordered an Everything Bagel, toasted with cream cheese and a medium coffee.  Basic right?  I get a continued blank stare.  This goes on for an uncomfortably long time, like 15 seconds.  Not a word is uttered.  Finally I say, \""What?  What's the problem?  Why are you staring at me?\""  What I then find out through series of gestures, grunts and finally another employee, is that the gentleman they decided would work the front register speaks no English.  Not even enough to understand 'donuts' or 'bagel'.  After several minutes of pantomime, I figure out we need someone else to assist.  That takes about 2 minutes to get.  Guess what, another language barrier, but involving a totally different region of the world.  Who would have thought?  I finally flag down a manager.  By this time the people behind me in line are restless.  I get my order put in with the help of three other employees.  They get it wrong.  Now the daunting tasking to fixing it in the cash register.  The NSA hacks into people's phones faster than these four could figure out this register thing.  After between 5-7 minutes just trying to order, it's done.\n\nIt takes about 3 minutes for them to pour the coffee, which when I get it is ice-cold, but still in a cup for warm coffee.  I say something.  They ask if I ordered iced coffee.  I say no and they pour me another cup of ice cold coffee.  I have her put her finger in it.  She say, 'yep, cold'.  She finally pours me a cup of new hot coffee.  Another 5 minutes pass before I get my bagel, which I walk out with to go to work.  As I plant my butt at my desk and open the bag up . . . . surprise, one plain bagel, not toasted with no cream cheese.  \n\nSeriously folks!  This is the best you can do?  Everyone go here . . . it's almost entertaining!",0
550,0,"If I could give it less I would....This place is terrible.  My husband has only seen his doctor twice in the 12 years we have been here, the billing dept is a joke (good luck trying to get a hold of someone to speak with),  They have had their chance and now we are outta here.  Look elsewhere if you want good care with good staff.  There has to be better providers that this place.",0
551,0,Great place to sit down and enjoy great quality food. New Menu and great selections are now available. Was not too impressed with the service this time. Usually pretty good yet today was rather disappointed.,2
552,0,"SUNDAY nights = Metal Head and Metal Head = 80's AWESOMENESS!\n\nMy review is based solely on Metal Head, an 80's/early 90's rock cover band that rocks Martini Ranch every Sunday night. It's a cheap $5 cover to get in and a must go!",4
553,0,"On the way to the airport, we decided to take my family here for lunch.  They had been raving and VERY excited about it.  It turned out to be pretty disappointing.\nFirst, the aquarium separating the bar area and the main dining area is pretty neat, and is especially peaceful if you're not a seafood eater.  The atmosphere is nice, and we probably just went at an off time, yet, we went during off lunch hours, so the service should have been better.\nOur server greeted our table, took our drink order, took our food order, and was not to be seen again... well, we saw her waiting the other tables but purposely avoiding ours.  That continued for 35 minutes while other tables with larger groups who were seated after us were served before us... 35 minutes for three bowls of soup, a garden salad (which never came) and a couple pieces of fried fish?  I think not.  We flagged down a manager who said he was finishing it right up.  And then when the food came out, it was cold.  We mentioned it to her and she seemed frustrated that she needed to make another trip to the line to have it reheated.  Give me a break. \nI also ordered a chicken quesadilla.  On the menu it stated \""stuffed with pico.  Served with (some sort of ) sour cream\"".  It came out and was *SURPRISE* drizzled with some sort of chipotle and cilantro mayonnaise-based topping.  Maybe its because I live in the land of full disclosure, I'm not sure, but I was expecting tortilla, chicken, cheese, pico and sour cream on the side, not to have some calorie-laden ranch-dressing-derivative covering the tortilla.\nSo for the last ten minutes of our meal (and the first five) the service was very attentive.  If you like that, eat here.  If you like having service at a restaurant, and warm seafood, go to Red Lobster instead.\nOn the way out, I saw a TON of food under heat lamps on their line, and some of it coming out of steamtables... absolutely NO excuse for cold, cream-based soup... and no excuse for that small of an order taking 35 minutes.\nI usually give places two shots, just in case they were having an off day.  Unfortunately, this place won't be getting a second try.",0
554,0,Wasn't impressed. Poorly seasoned steak and slow service. All of the food was just ok. So many better options out there. Quite disappointed.,3
555,0,Well since Yelp asked... My experience here was poor. I are here a year ago and had an amazing meal. Could not wait to check it out when I was in Vegas last week. Same meal was way worse. My steak was dry and flavorless. It was a huge disappointment. Since there are many steak options in this city. I wouldn't chance it if I were you.,3
556,0,First time to Waffle House and we were not disappointed. Selection is basic but service was friendly and the hot and delicious was served in under 5 minutes. We were headed out of town and this place was perfect for a hot meal on the go.,3
558,0,"Update to my last review: the management contacted me via Yelp the same day to apologize. Their chef mixed up the beef stew sourdough bread with the baguettes, which is why my sandwich was a disaster.  They offered to bring me back for another meal (on them) but unfortunately I had already left town. \n\nKudos to them for taking customer satisfaction seriously! I'll try again when I'm back in town.",3
559,0,"I really was hoping that I would like Harley's, as it is super close to us and would be the perfect neighborhood Italian place. Unfortunately, I was rather underwhelmed by today's experience. This is the first time I have actually been inside. I heard that it has recently been redone, so I cannot compare it to prior, but I thought the place looked rather inviting. Unfortunately, the food is just not that good. We had the calamari fritti, which I consider a safe choice. They did not taste bad - they tasted like nothing at all. I tried putting lemon on them, then marinara sauce, then salt. Finally I dipped them in olive oil. Each time it made them more memorable, but not more edible. We also tried the pizza (both the Italian meat pizza and the pesto chicken one). If I had bought a frozen pizza at the store and it tasted like that fresh out of the oven I would have thought of it as pretty good pizza and probably bought it again. However, I expect more of an Italian restaurant, especially considering how long it took to prepare (and there was only one other couple in the entire place). \nOverall, I am just disappointed. This place has great potential. I'm not saying I'll never come back. Maybe I'll have better luck with a pasta dish in the future. I just know it won't be for a while.",1
560,0,"This looks like a fairly new Holiday Inn.  The room was very up to date, and came with a flat screen, and free WiFi.  The fitness room was very big for a hotel with a nice variety of modern equipment.  The staff was friendly and efficient. There is also a restaurant and bar on site that has daily specials like $2 beers or margaritas. If you want to eat outside of the hotel,  there are a bunch of restaurants within walking distance of the hotel.  The hotel is located right off I-10 but you really don't hear any of the highway noise. And if you forget anything at home, there is a Walmart across the street as well.",3
561,0,"Went here for the Easter egg hunt and hay ride on Saturday. This place was awful!\nThe hay ride was supposed to start at 11AM. We got there at 10:30 just to be safe. We then had to fill out a waiver and each adult had to pay a tip to them of $5.00. They only had one hay ride truck for the over 100 people there! we had to wait outside in the hot sun for over an hour for the 1st peoples hay ride to finish. After the hay ride my kids and were supposed to then go to the Easter egg hunt. While getting off the hay ride, we witnessed the ranch worker dumping empty plastic eggs all the ground. We cam there for the candy and my kids were really let down. This was disappointing as it seemed like it would be a great family day if they got their act together.",0
562,0,"Cornerstone is what one may call a \""Mega Church\"" and it is mega-sized for sure.  But the interesting thing I have found is that the size of the church actually enables it to be whatever you want it to be.  Sure, you could come to Sunday services every week for a year and never see the same person twice, but if you are looking for a deeper community, there is literally something for everyone.  Be it a class, small church, support group, or other gathering, you can find whatever is right for you for your place in life.  Or if it's the anonymity of a large church you're looking for, that's definitely possible... with smiling faces all around and a really great energy.\n\nCornerstone offers a coffee shop/cafe area, bookstore, a ton of volunteer opportunities, men's ministries, women's ministries, retreats, mission trips, top-tier worship leaders, sermons that dig in to the bible and provide real-life context, and thoughtful kids programs.\n\nYou can feel confident dropping your children off while you're at the service, because they will be cared for by background-checked, well-trained individuals ready to teach your kid the week's bible lesson!  Babies mere weeks old are welcome, and the older kids have fun activities every week.\n\nCheck out a service to see what it's all about, and stop by the information booths for further direction!",4
563,0,"Great yogurt, great topping choices, very clean, and very family friendly!",3
564,0,"I've frequented this location a couple times & I've never had an issue with them, service or food wise. I just enjoyed a peanut buster parfait & it was just like the picture, how many restaurants can say that!, lol  when I'm in the mood for DQ & I'm in the area I'll stop in here for a bite",3
565,0,"Upgrading Marty's - have gone back and while service is still mediocre and somewhat slow, the food really is well prepared - and it's always fresh, seasonal and delicious. This would be a five if their service could catch up to the atmosphere and food.",2
566,0,"My negative experience with Sharona Optical and their apparently affiliated Horizon Eye Specialists & LASIK Center has been too long and involved to recount without boring a reader to tears, but the bottom line is it's been REALLY bad for me.\n\nI would only recommend them to a prospective eye care patient if (for some awful reason) I hated them a lot, and wanted them to beat their head against a wall until it bleeds.\n\nI'm getting a headache right now just thinking about having made the mistake of doing business with them.",0
567,0,"Great place to hang out for a few beers and some pool, darts or fooseball. Jake is an awesome bartender making the experience even better. It's great for bigger groups and the owner came around to say hi too, very nice guy. Didn't try the food but the Goose Island IPA is great.",3
568,0,"Papago is a great place. Staff is accommodating and friendly. The location and scenery are great. One key problem, lack of posting for the appropriate tee off locations.\nPlease mark by colors at each tee off. Provide better signage for those of us who are new to this course. Please consider making these suggested changes. I would have given this course a higher rating of the signage was appropriate.",2
569,0,"My group met here for a motorcycle ride. I'm rating breakfast only. It was decent. I had your basic combo of two eggs over medium hash browns, bacon and wheat toast w/coffee. My eggs were cooked perfectly. My bacon was just right. I don't know what it is about cooking hash browns but they cook one side so you eat the crunchy stuff and leave the rest. The coffee was hot and always full. The service was fast and friendly.\nDon't expect squeaky clean but not hazardous to your health.",2
570,0,Expensive for what it is. Burger (6oz) fries and soda over 10 bucks. The fries were 2.40... And not for a five guys portion either! \n. Service was slow too... And the place was not packed out. I predict they will not last long.... Like johnnie brusco's.,0
571,0,"Thought I'd give this place a try since it was near work and I love Thai Curry.  It was eh.  First, the soup was really bad, brown rotini noodles, brown broth, very unappetizing.  I ordered the beef curry lunch special.  Not much beef a TON of bamboo shoots, some sauce and fried rice.  The sauce was ok.  \nNext time I'm looking for Thai Curry near work, I'll search for somewhere else.",2
572,0,Macaroni and cheese with martini...a great way to end a long day. And the music in the bar area doesn't suck.,3
573,0,"So so burger,good service. I was not impressed w food.",2
574,0,"I really like the patio here and am looking forward to sitting next to the fire this winter. I love spicy food and New Mexican food in particular and this place does not disappoint. The copper bar is pretty cool, but the patio is unique and my favorite place to sit. My only complaint is that the several times I have been here service has been fairly slow. The servers were always friendly though. Sitting at the bar things seemed to move a little faster. Overall a local favorite of mine.",2
575,0,Bequeme Umgebung + guter Preis: idealer Treffpunkt f\u00fcr Studenten. Meine Lieblingsspeise bei Kippe ist SchniPo ^^,2
576,0,"This place is absolutely horrible! 1 the service is just horrible, our waiter practically ignored us all night with our drinks empty and we had to ask her multiple times to get refills. 2 we ordered our food and it took forever to come out. I mean like 40 min with only 2 tables next to us and others dancing so that has absolutely no excuse for the kitchen to be taking so long to make our food. 3 when we try to pay our bill (which was only 38 dollars) I only had a 50 which is relatively close to the bill and our waiter said they didnt have change in the drawer, I mean its a 12 dollar change!!! What kind of a restraunt doesnt have 12 dollars change in the cash drawer?!?!? \n\nWell thats my experience of this place and it was absolutely fucking horrible. I wish I could put zero stars.",0
577,0,went on a sunday afternoon. only one lady working. she wasn't the friendliest of people. nor was the place very clean ...or at least it didn't look very clean to me. it was $10 for eyebrows and $5 extra for lip. (yes i got that mo going once in a while). \ncost--- not used to paying that much. back in so cal (spoiled little india) threading for brow and lips only $11. \nservice-- was quick however didn't get that ointment to soothe the sting from the threading. my eyebrows are nice but my male friends eyebrows come out a bit to fem.... im guessing she doesn't get many male clients. \ni dont think i'll be going back.... time too look again for a brow place. had hopes for this one.,2
578,0,"When in Vegas, you have to know your way around. I like to think that I'm pretty knowledgeable about the club scene. Well, my girlfriends and I happen to be in Vegas on a Wednesday so we decided to hit up Eclipse. Since discovering Surrender's nighttime pool club, we've been a fan of that scene since. We got a $500 comped table from a host, Kwame, who was awesome btw! He got us checked in and everything ran smoothly. \n\nWelp, that's where it ended. Our waitress, Kelly, was awful. Awful awful lady! She didn't seem to want us there. She over poured our drinks, which I assume to get us to buy a new bottle quicker. My group of girls are all pretty petite, I think you can assume that our tolerance isn't that high. She made us 6 drinks, and the entire bottle was almost finished. You can only assume that those were some stiff drinks! Then when we found out we got charged for 8 water bottles, totaling to over $50 we were super annoyed with the fact that she was annoyed with us. She tells me, \""You said you wanted water.\"" I kindly replied, \""Yes, I did want water, as a mixer for my vodka waters, but I did request 8 bottles.\"" Especially at such a high price! I'm not that frugal but her attitude stunk! She made me feel cheap. Look lady, your 22% gratuity may already be included, but you can at least try to act like you're working for your money! After that, she took our whole bottle service away, just as quickly as we finished our last drop of vodka. RUDE! I've never felt so rushed and embarrassed. And the shitty thing is that her tip for her hour and a half of waiting on us, which was very minimal might I add, was over $130. \n\nEclipse, itself is okay. Big ordinary pool in the center so you can walk around the entire perimeter. DJ set up is at one end of the pool and the bar was opposite of that. It wasn't too visually appealing though. Nothing to rave about. Not visually stunning as you'd like and hope for.",0
579,0,"Ok, I am a lookie look shopper, not someone that actually buys this ridiculously expensive stuff.   The place is done up nice, and is fairly new.  St. Marks square reproduction starts your journey.  All kinds and types of shops. \n\nThe Venetian glass shop was my favorite. So, take a stroll and check it out.  The shoppes have something for everybody.",3
580,0,"Came to Mr. Lucky's one night after a LOOONG night of drinking.  A very long night.  I was ready to grub.  \n\nThe place is big and had a lot of space for seating.  I've been here many times before and overall think the food and service is good.  Tonight I got the hot pastrami sandwich for $12.  A little pricey but I expected that with being in the Hard Rock.  Black pepper pastrami, pickle chips and dijon mustard on a marbled rye bread.  I'm not partial to rye bread as I think it's a little dry, but with the mustard and juicy pastrami, it works!!  I loved how much they gave in this portion.  My tummy was doing a big dance!!\n\nIf you want to treat yourself to a good meal in the Hard Rock, check this place out.  They're 24/7!!",3
581,0,"Buddhist bowl.  Awful, the use canned bamboo shoots and other canned ingredients.  Asked for extra spicy, instead of cooking with peppers, they give a container of hot sauce.  Manchu wok was 10x better",0
582,0,"We have been to Nosh several times for both dinner and brunch and are never disappointed. For dinner you can't beat the bruschetta and a bottle of wine. It is probably the best bruschetta that we've ever had. Also the wild boar ragu is an excellent entree. Their Sunday brunch has great mimosas and excellent eggs Benedict and eggs Florentine. Some reviews have commented on portion size, while I agree they're on the smaller side, it's a classic size French portion. As far as service goes, it is always excellent. The chef frequently comes out to check on your meal and chat with customers.",4
584,0,"It's an airport, small but had what it needed. Planes.",4
585,0,Was waiting their with my boyfriend for almost 10 minutes until we got seated. The place was empty the hostess didn't even bring me a menu. We just walked out worst ihop ever.,0
586,0,"I am a dreamer, and while I was nervous about the expansion and traffic, I began to envision those wonderful selections in this convenient location...the cozy wine bar...I imagined a touch of Teeter, a bit of Earthfare and a dollop of WF. After all, the new building looked WOW and Myers Park? I pictured organic goods and a warm setting. Instead? This new HT would have been exciting 20 years ago. Now it's just a dated store with an annoying elevator. The ambiance is cold, starting with the cheesy fruit pictures outside. Dated and sad. This neighborhood needs a grocery store with local,organic produce, natural cleaning products like Method, and meat/seafood from small companies that take special care with the animals and the earth. Maybe the wine bar has potential in nice weather...outdoor tables...overlooking The Intersection of Many Crashes. But it might be nice out there. Wine, with small plates? I met a nice young women working there one day...knowledgeable and pleasant. Not everyone up there gives off a positive vibe. Well I hope Kroger might use WF and EF for planning...atmosphere/selection/ethics.",0
587,0,"Good flavor, good service, long wait and under done pepperonis. Gotta go to Grimaldis in Brooklyn to compare the two. Nothing special.",3
588,0,"Went here on a recommendation from someone who clearly has never had the kind of Thai food that's so good you may lay down in the road for it.  The food was mediocre, the waiter looked like he was angry and wanted us to die.  The only thing worth mentioning were the potato pockets.  Those were pretty good, but not enough to consider going back.",2
589,0,"My husband and I usually come in on Tuesdays for the .35 wing special. The service is always bad but we usually overlook it as there are few places to eat in San Tan Valley and we kind of like the wings.  Tonight's experience especially unsatisfactory.   Disappointment all around.  Still not sure on who was supposed to be our actual waitress.  We waited a very unreasonable amount of time to get our drinks and have our order taken.  We finally got our beer from a gal but she said she can't take our order for food and we asked her to send over someone who can.  In fact, after waiting over 20 minutes after putting in our drink order, and still not having someone take our order, we had to pull a waitress from the other dining room to take our order and she was kind enough to do so.  She was already busy and seemed to be the only one actually being productive.   A short blonde waitress finally brought our wings finally after more than a half hour but didn't even give us time to ask for napkins and plates before running off only to spend about 10 minutes with who appeared to be her boyfriend and some friends a couple booths over.  We watched this short blonde waitress carry on with her boyfriend and she seemed to have a very foul attitude.  We assumed she was the \""intended\"" waitress for our table but evidentley not because a 4th waitress came to our table to check on us and she said she was our waitress apologetically because we were just finally meeting at the end of our meal.  We waited another unreasonabe amount of time for the check and a couple boxes for the leftover wings.  She finally came back with the check and a tiny box and said that was all she was allowed to give us for the dozen or so left over wings.  This box only held a few wings and we had 2 different flavors.  I told her how getting and adequate to go box has never been a problem in the past and insisted on speaking to the manager.  The manager \""Brooke\"" came to the table and I asked for an adequate box for our leftover wings and she said it's the rules not to give any more than the 1 tiny styrofoam box.  I could tell she wasn't the usual manager because she was dead set on passing the buck to the normal manager saying how they are even stricter with the rules than she is.  After I told her we are Tuesday regulars and she is clearly new to Tuesdays and lecturing her on how a good manager would handle things correctly without passing the buck and making the regular customer feel unimportant , she agreed to give us another tiny box.  But ONLY this time.  She really had no concern for the complaint about the bad service and in fact dismissed our concerns.  Tonight's experience was 100% a result of terrible management and may cost this restraunt a couple of good once a week regular patrons.  So if you happen to visit this place on a Tuesday and you have the misfortune of having the fill in Manager named Brooke, expect a similar experience and make sure you eat every wing your served at the table because they are too cheap to give an adequate to go box for the leftovers and they would rather the food just go to waste.",0
590,0,"Pretty good spot, but I've had better. Special menu rolls were really good. Other rolls not as inspired. My chief complaint here is the sushi rice, which is closest to the dreaded Costco or supermarket style of sushi rice: bland and mushy. Sushi rice should be fresh and have a slight tang from a little sugar and rice wine vinegar. You should not be able to smear it on the roof of your mouth with your tongue. \n\nYou could do a lot worse though. Service was fine, but strained due to severe language or accent barrier. Hey, we had a good time and we left full and happy, so there you go. Yeah, we'd go back. \n\nSapporo roll, my boyfriend, and vampire all were hits.",3
591,0,"We've eaten here a few times and enjoyed the food.  In the past, we were the only people in the place.  So service wasn't an issue.\n\nThis weekend was a nightmare.  We told our waitress that we just wanted some light appetizers and some drinks as we were catching a movie next door.  She seemed upset or frustrated that we were not ordering a full dinner.  We each got our drinks pretty quick - but after an hour, our two appetizers still hadn't arrived.  While sitting for that long I did find the Groupon deal and bought it while I was sitting there.\n\nNow we were up against the clock and we couldn't wait any longer.  I told my family to go check into the movie and I would let them know we're going to leave.  After 15 minutes, I still couldn't find my waitress. (The place isn't that big and there must have been a half a dozen food servers in a small and moderately busy restaurant ). FINALLY  she came out - with my food packaged to go. When I told her this was ridiculous - she snapped back at me and said they were busy in the kitchen.  Now I have $50 check and I get to go put it in my car for a few hours.  \n\nI asked to see the manager and suddenly her English was not all that great.  I tried to show her my Groupon deal and she just walked away with my credit card and the check - with an attitude.\n\nIf I wasn't late and my family already sitting in the theater I would have complained further.  So I was late for my show, the food simply went in a trash can and dinner consisted of one drink and some bread drenched in butter.  So now I am stuck with this groupon because I am not sure i really want to go back.  Maybe the manager will try to make it right.\n\nI gave two stars simply because of mediocre visits in the past.  I really WANT TO like this place.  I just don't know if I can get past the service.",0
592,0,"NOTICE TO FELLOW PITT STUDENTS: ik walking sucks but this place really isn't far past Dunkin! \n\nWhen it comes to donuts I think the best are either fresh out of the fryer and still hot, Krispy Kreme, or the newly famous \""Kronut\"" (google it)! Though this place is none of the above, it does deserve a positive review for a few reasons.  \n\n1) The donuts: variety with actual flavor differences unlike Dunkin which really is more about colors (don't chocolate sprinkles really taste just like rainbow ones?). They are cake style and moist,  NOT dry like many fear!\n2) Made to order (the \""Groovy\"" flavors at least)\n3) Local family business with friendly service where employees are excited to tell you  the story  behind their product. \n\nIf you're in to trying new things and want a second to slow down and experience a creative food experience, check this place out!",4
593,0,"It's always tough to rip on a small business, but you'd be remiss to eat here instead of the other fine options in the Sauk Creek strip mall. This is a fried chicken place, believe it or not, on the far West side. It's just out of it's element basically.  Indonesian food should have some spice, one would think. Please eat at Oliva or Swagat, but avoid this unless you got a craving for chicken and hate KFC.\n\n1 star for very friendly customer service.\n\n1 star for prices being good.",0
594,0,"Unless I'm going with bottle service with the modelesque bottle girls, this is not the nightclub to be at as a regular patron. Small dance floors that are some of the smallest among the nightclubs on the strip. Sure, the place has 4-5 floors with two of em closed off (one because of $10K bottle service tables). All in all, it is a shade above most of the nightclubs, only because of the DJs that regulate here.",0
596,0,"Route One has a tough job, with online retailers being more popular, the good old fashioned skate shop is becoming increasingly less popular.\n\nRoute One do well to keep the spirit alive, they don't chase kids from just sitting around the store and hanging about. It's a place where they can meet like minded kids and brag about all the tricks they secretly didn't land.\n\nPrices are on par with online retailers. It's an expensive sport but you'll find a bargin or two in here. Blank Decks are cheap for skaters who just want to do it instead of making a fashion statement in the process and they sell the usual fiddly bits n bots that fine tuning your board requires.",0
597,0,I wish there was a half star so I could put this at 3.5. I like Saigon Noodles the food is fresh and the place is clean. There are several good choices on the menu that ensures you can eat here a couple of times a month and not have the same thing twice. A few more choices on the menu and I'd throw in that extra half a star.,3
598,0,"Never again.\n\n#1 - I am a business traveler, and did not have a huge amount of time to sit waiting in lines for sub-standard service.\n\n#2 - Take a bus to the rental car center.  Then take another bus from rental car center to Fox location.  This tidbit of information was definitely not explained when I booked the reservations.  Expect an additional 45 minutes to an hour to take this into account on both ends of the rental.  Once I got onto the Fox bus it should have been a red flag when the driver immediately starts making excuses and apologies for his company.\n\n#3 - We show up at the rundown off airport/off rental car center/location. (For Sale Signs all over the property so I'm not sure how long these guys will be around.)  I get into line to get my rental car and the fun really begins.  14 people in line, 2 workers processing rentals.  Turn time per customer approximately 12 minutes.  Apparently their computer system was down.  15 minutes into the line wait and 1 of the 2 workers announces that he is going to take his lunch break.  He proceeds to collect his belongings and leave.  (In my business he could have collected his final check as he walked out the door.)\n\n#4 - Car was fine.  Honda Accord in good condition.\n\n#5 - Return process was outdated and slow.  Pull-in to leaving the location on the bus 32 minutes.\n\nThe 22% savings over Hertz was not worth the time and aggravation.",0
599,0,Went here twice now and I was satisfied both times. I highly urge you to try the ropongi roll ... Mmmmm so good!,3
600,0,I came in without reservations for dinner. I wanted to try their famous burger but it wasn't offered on the dinner menu. I was seated in the smaller dinning area located just off the bar area.\n\nStarted off with a bread basket - the bacon cranberry roll is definitely the standout of the various carbs. For my main entree I went with the Halibut which was served atop of crawfish etouffee. I also ordered a side of mushrooms. The halibut was decent - I've had fresher but the etouffee was the highlight of my entree. I wish the portion of the etouffee was larger! The mushrooms were average tasting.\n\nService was friendly and efficient.,3
601,0,"Great Korean Kalbi and other table top meats.\nrest of the dishes wasn't that impressive .\nWeekend could be really busy you might need to wait for a while to get your food.\nbut weekdays pretty slow.\nIf you like Korean BBQ, this is the best place in chandler ,gilbert area.",2
602,0,"Had breakfast here the other day with the fam, great selection and to my delight, many items had a Greek twist to them.  On top of the food being tasty, you can easily share with a spouse, friend, relative or foe as the portions are huge!  I will definitely be back soon with friends.",3
603,0,"Holy Atomic Pile of Sh!t Batman!!!!\nThis stuff sucks.... Like the previous reviewer I got sucked in by the commercials. Plus they were the only ones open at 9:50PM for delivery. Else we would have done Barro's Pizza, which by the way is awesome!\n\nYes the website makes the process look cool but it is 2010 and I know high school kids with flashplayer skills that can do the same thing.\n\nOn to the food review!\n\nWe ordered a thin crust cali bacon chicken ranch pizza with mild chicken wings, cheesy bread, and that chocolate crunch cake thingy. \n\nThe Pizza and Bread... Tasted like they put tons of salt on it. I was hoping that the additional green peppers, onioins, and mushroom would give it some flavor but I would not  have noticed they were there if I did not order it. The crust was all right but how do you screw up a thin-crust? Let's not hold them to that though...\n\nThe cheesy bread was cheesy, crappy, and salty all rolled into one. \n\nThe chicken wings were not as cooked as I would have liked which made it even more gross.  There was a lot of skin on them. GROSS GROSS GROSS!!!  I am not sure what kind of sauce they put on it but it looked like watered down ketchup and it just looked plain nasty. It did not look appetizing at all! On a normal day I can throw down a double order of wings with no problem but with this I only ate 2 pieces and said to myself \""what a waste of money.\"" \n\nThe chocolate crunchy thing tasted okay but it was very sweet. I might be diabetic now because of it. \n\nNext time it's late and no one is open for delivery then I will either starve or get my lazy as up and drive somewhere that is open. Considering In-n-Out and Denny's is right down the street from me I definitely wasted my money. \n\nIf you enjoy wasting money on pooh then by all mean go for it.\n\nI would give this place negative stars if I could.",0
604,0,The Worse Airline Ever....God Forbid if they buy AA they will also screw that airline up forever also.,0
605,0,"A 7-Eleven downtown always make me feel dirty.  Doesn't matter what corner or what part of downtown they are located.\n\nThey are all almost always cramped, jammed into a very awkward space and made to contain everything a normal store would carry.  The clientele inside, let's describe a majority of them as shady.  How many times in such a small space can I be asked if I have $.53 cents to get on a bus.  Get out of 7/11, then you won't be spending that $.53 and be able to use it on the bus.\n\nThis one is quite close to the center of the downtown region, but if memory serves me correctly, right now, there's not much else around it.  I think I could have been near having a panic attack before leaving here.  In a pinch, it's a quite stop and possibly cheaper than a drug store in the downtown region.",0
606,0,"What is not to love about The Peppermill. Old school Vegas deco, massive portions and open 24/7. With all of the great places to eat in this town I eat there , at least, 3 times per visit. The food is great and you get plenty of it. The country fried steak is the best I have ever had and is almost too big to finish. Beverages are served by attractive women in long black gowns and one of our servers was good looking enough that I wanted to order a case one beer at a time. The lounge portion is ultra cool and definatly designed for couples with a fire fountian in the middle of a booth....yes it was in the movie Casino! I usually stay at The Riv which makes it staggering...uhhh walking distance on those late night early mornings.If you have never been try it because you can't say you have been to Vegas without hitting The Peppermill.",4
607,0,"Food is average with sandwiches being $8-$10.  Had a burger with Pork Barbecue on it and onion straws and an iced tea for about $14.  Little pricey at lunch.  Surprised there was only 1 bartender/waitress for the whole bar area, but she did a good job managing it.  There were probably 20 people at the bar.  The restaurant has a bunch of TV's on sports or trivia.  The restaurant was crowded which is probably due to its location in the USX building.",2
609,0,"This was my first and last time here. I got the Vanilla Bourbon gelato. It was overpriced, and old. It was not creamy, but had started to turn icy. I will go to Enzo's or Angel Sweet instead. (Enzo's has awesome cannoli's)",0
610,0,"My husband and I had a late afternoon lunch here after spending the day riding the Ferris Wheel and gambling in Vegas, and it was good, but could have been a bit better for the cost.\n\nWe were staying at the Aria, so it was an obvious lunch choice as something different from the Aria Cafe or the Aria buffet.  We were seated quickly by a friendly hostess, and greeted by a polite server, who oddly, disappeared in the middle of our meal and was replaced with a nice waitress.  It must have been a shift change since were there during the middle of the day, but the swap was never explained to us, which seemed a bit odd.\n\nThe drinks were good.  I had a Moscow Mule while my husband had a craft beer.  Both were served cold and within 5 minutes of being seated.  My husband had a burger while I had a light shrimp cocktail.  My husband really enjoyed his burger, but the fries were the star of the meal.  They were definitely plentiful, and enough to share between the two of us.  So delicious!  The shrimp cocktail was okay, it didn't taste as fresh as others I have had in Vegas, and for the $24 price tag, it definitely was on the very steep end considering the portion size and overall quality.  \n\nWe would consider going here again, but I will definitely try another chilled seafood item from the raw menu - which was pretty impressive for a pub specializing in hearty fare.  Cheers!",2
611,0,"Had a very difficult time getting into the hotel between the Valet being full, registration very crowded with only a couple staff working the desk, slow service in the restaurant and lots of early morning noise from the housekeeping group in the hallways.",0
612,0,"Location Location Location! Charlotte's great place to have a glass of wine and people watch. Dolce Vita is located in the Queen city best location in town, NODA. Great outdoor seating and good wine selection. Absolutely one of our favorites. 4 thumbs up!",4
613,0,"Lots of good markets in Madison, but Monona is good choice if you want to get in and out quickly.  Small, relative to other markets, but they've also got some a vendors including Java Cat (gelato) and Caf\u00e9 Social (brewed coffee and beans)",2
614,0,"2 words: Awe. Some. \n\nGreat fish & Chips, great Po' Boys, so far have loved everything I have tried.",3
