,question,label
249," Flowers only need dirt to grow and nothing else.
Options:
A. there are many flowers in the world
B. Flowers use photosynthesis to create energy which they then use to grow,  so they need sunlight to grow.
C. today there is enough sunlight",B
250," dolphins are fast to fly
Options:
A. dolphins live in the sea
B. dolphin are very smart
C. dolphins need to breathe every 30/60 min",A
251," We bought a painting from the farmer.
Options:
A. A farmer grows crops.
B. The painting is about the farmer
C. Farmers work hard.",A
252," she put the car in the dog
Options:
A. she drove to the pet shop to have her dog's fur clean
B. dogs cannot eat cars
C. a car is bigger than a dog",C
253," going to the gym does not help you stay healthy
Options:
A. eat vitamin can help people stay healthy
B. the gym has a lot of amenities
C. exercising can promote a healthy lifestyle",C
254," Japan is the main currency used in Yen.
Options:
A. Dollars are also a currency like Yen and used in the USA.
B. Japan is not a currency and Yen is not a country.
C. Yuan is also a currency like Yen and used in China.",B
255," Salt quenches thirst.
Options:
A. Salt is a common condiment
B. Salt makes you thirsty.
C. Salt water can be used to disinfect",B
256," I tied my shoelaces with my shoulders
Options:
A. shoulders don't usually have hands while hands don't usually have shoulders
B. shoulders cannot tie a shoelace
C. your shoulders cannot grab shoelaces to tie",C
257," Something you find in a desk is tigers.
Options:
A. Tigers are larger than desks.
B. Tigers have striped fur while desks not.
C. Tigers eat other animals while desks are wood.",A
258," He went to a lawyer to cure his sickness
Options:
A. His lawyer is suffering from sickness
B. A lawyer hasn't been trained in medical science
C. A lawyer cured himself with medicine",B
259," The bottle drunk out of the baby.
Options:
A. The baby need to drink water.
B. The bottle can carry water.
C. The bottle is an object and hasn't lived.",C
260," Most kangaroos run on gasoline
Options:
A. Kangaroos are live animals that can move by themselves
B. Kangaroos are not native to Germany
C. Kangaroos put their child in belly pocket",A
261," Swimming is a common winter activity
Options:
A. Most people do not swim during the winter
B. Some people think that Swimming is not an activity but a way of life
C. No one engages in any activities during winter",A
262," the man took his door to the dry cleaner
Options:
A. the dry cleaner has a front door and a back door
B. the dry cleaner doesn't receive anything other than clothes
C. the dry cleaner can make the dirty clothes clean",B
263," The stove walk to the fire
Options:
A. A stove is inanimate
B. The stove is a place to make fire
C. A stove is a thing that people cook on",A
264," the cow eats the bike
Options:
A. bikes have 2 wheels and cows have 4 legs
B. bikes are inedible for cows
C. cows are black and white",B
265," all watermelons have seeds
Options:
A. some watermelons are seedless
B. few people like eating watermelon seeds
C. watermelon can be grown from seeds",A
266," Schools often have operation theater
Options:
A. Operation theaters are found only in hospitals
B. All theaters are not operation theaters
C. You will find knives in any operation theater",A
267," She put water in a cage
Options:
A. after drinking water, he went to buy a cage
B. water will flow through the cage
C. a wage is solid while the water is liquid",B
268," Cars stop at a green light.
Options:
A. A green light means to pass
B. Traffic lights direct traffic.
C. Stoplights have red, yellow, and green lights.",A
269," A cat dropped from a plane wearing a parachute will land on the tip of its' tail.
Options:
A. A cat's body can't be balanced on the tip of its' tail.
B. A cat may have orange fur on its tail.
C. A cat can climb trees using its tail.",A
270," He runs his heater when it's hot outside
Options:
A. A heater is cheap in hot weather
B. heaters are used for cold weather
C. There are different brands of heaters you can have in your home",B
271," Sweating is a body mechanism to look cool
Options:
A. Sweat taste salty
B. Sweating is to keep the body temperature down
C. Sweat can make you feel dirty",B
272," every person take stones for breakfast
Options:
A. stones are heavier than many foods
B. there are many stones In the world
C. nobody eats stones",C
273," I put bricks into the washing machine.
Options:
A. The washing machine will be broken if you put bricks into
B. Bricks are normally red and washing machines are normally white.
C. A brick cannot clean a washing machine.",A
274," Jimmy got his leg bitten off by a kitten
Options:
A. a kitten's teeth are not that sharp
B. kittens are fluffy
C. a kitten likes to drink milk",A
275," the Internet will disperse people
Options:
A. the Internet will not block you when using it
B. Internet equip distant people to make the communication easily
C. Some people hate Internet and will not use it",B
276," She put a building in the bucket.
Options:
A. Buildings are of walls and plastic buckets.
B. there are a lot buckets in the building
C. A building is much larger than a bucket.",C
277," Video game consoles can be seen without contact lenses only
Options:
A. whether wearing lenses or not video game consoles can be seen.
B. Video game consoles are more expensive than contact lenses
C. whether wearing lenses or not consoles press are hard like mouse clicks.",A
278," I talked to my friend in the bark.
Options:
A. Bark is either a tree's covering or the sound of a dog.
B. Barking trees in the park.
C. A barking dog is next to a tree.",A
279," he turned the table on
Options:
A. tables are made of wood
B. there is no switch on the table
C. he can't touch the table",B
280," he installed the carpet on the lake
Options:
A. the lake calm like a pinned the carpet
B. The carpet will absorb water and sink
C. the carpet is smaller than the lake",B
281," She erased a campfire with an eraser.
Options:
A. A campfire would burn an eraser.
B. A campfire is hot while an eraser is made of rubber.
C. A campfire is hotter than an eraser.",A
282," The rotary phone recorded me.
Options:
A. Rotary phones don't have cameras.
B. Rotary phones and cell phones are both phones.
C. A rotary phone is expensive.",A
283," I live 100 miles from Saturn.
Options:
A. Humans rarely think about how far they are from a planet.
B. Saturn is huge
C. Saturn is 745,645,431 miles from Earth.",C
284," He pet his pterodactyl gently
Options:
A. Pterodactyls have been extinct for thousands of years
B. Pterodactyls are bigger than human
C. Pterodactyls can fly",A
285," If it's dark,  I must put the light off.
Options:
A. the light is so weak,  and the room is still dark
B. Light can be created by a lamp or the sun.
C. people turn on the light in dark",C
286," she baked a horse at Christmas
Options:
A. People can ride a horse at Christmas
B. There are no relationships between horse and Christmas
C. there are no traditions to bake a horse at Christmas",C
287," bananas are addicted to my husband
Options:
A. Bananas can not swim with my husband
B. Bananas are healthy in moderation but will raise the blood sugar if over consumed.
C. bananas are fruits and do not have awareness",C
288," I walk without moving
Options:
A. people move their hands when they walk
B. you move when you're walking
C. you can move without walking",B
289," Mammals include alligators
Options:
A. Alligators are not mammals, they're reptiles
B. Giraffes and alligators are animals
C. Alligators can be very aggressive",A
290," Mathematicians can play football very well
Options:
A. Football players can play football very well
B. Some mathematicians like to play football
C. Football is a popular sport",A
291," She can make the rainfall.
Options:
A. Rain can be created by a man with special powers.
B. she made a cake when rain falls
C. No human can control the rainfall.",C
292," Observatories are located at the bottom of the ocean.
Options:
A. If observatories are at the bottom of the ocean, they can see nothing in space
B. There is a bottle of ocean water in the observatory.
C. The bottom of the ocean are as dark as space",A
293," She put a stove on the plate.
Options:
A. people can buy stove and plates in the supermarket
B. plates are usually white will gloves are usually grey
C. A stove is much larger than a plate.",C
294," smoking will cherish your health
Options:
A. smoking does nothing good for our health
B. there are millions of people who smoke
C. some people think that smoking can prevent the virus",A
295," If I want ride a motorcycle I needn't wear the helmet.
Options:
A. The helmet is ugly.
B. The helmet it's obligatory from law and can protect you.
C. I like riding motorcycle.",B
296," The human is the fastest mammal on the planet
Options:
A. Humans are too lazy to run across the planet
B. Humans are not mammal enough to go that fast
C. Humans are relatively slow creatures compared to most mammals",C
297," The robot felt sad
Options:
A. Robots do not have feelings, and therefore, cannot feel sad
B. Robots are programmed
C. Robots are made of machinery",A
298," Babies are unaware of their surroundings and reap no harm from the negativity around them.
Options:
A. Babies are born, most commonly, without teeth and rely on their mother's breast milk for nutrients.
B. Babies are compared to ""little sponges"" and can pick up on emotions of their loved ones.
C. Babies are unable to hold their heads up on their own until roughly three to four weeks.",B
299," The 3-day old newborn baby walked to the car.
Options:
A. Newborn babies can only walk to cars when they are old enough
B. It is impossible for 3 days old newborn babies to walk.
C. 3-day old newborn babies are not able to skip to cars.",B
300," There is peace during war
Options:
A. war is not a solution
B. unacceptable solution leads to war
C. peace is after a solution is finalized after war",C
301," Ice is a highly concentrated form of nutrition.
Options:
A. On a hot day put ice cubes in your glass of water.
B. Ice is nothing but H2O.
C. Global warming is melting the ice in the Arctic, raising the level of water in the oceans.",B
302," the smartphone is a device used for transportation
Options:
A. people usually use automobiles for transportation
B. transportation is very convenient at present
C. nowadays most people have their own smartphone",A
303," a banana contains more water than a watermelon
Options:
A. both watermelons and bananas are delicious
B. a watermelon usually is bigger than a banana
C. a watermelon usually has higher moisture content than a banana",C
304," She fell up the stairs and broke her knee
Options:
A. Knees are the most resilient part of the human body
B. Stairs have built-in safeguards to prevent falling up them
C. You cannot fall upstairs because of gravity",C
305," I got ready for bed so I drank a cup of coffee
Options:
A. coffee usually tastes a little bitter
B. I don't like drinking coffee
C. coffee usually makes people awake",C
306," the man fed the mouse a snake
Options:
A. snakes are longer than mice
B. a mouse can't eat a snake
C. snakes have a different color with mice",B
307," A neighbor is a person who lives far from you
Options:
A. His neighbor moved to a faraway city
B. his neighbor's daughter lives far away from him
C. people live near to each other are called neighbor",C
308," the pharmacy sell pets
Options:
A. the pharmacy is for medicines
B. the pharmacy is smaller than a pet store
C. the pharmacy is near a pet store",A
309," The sky is orange
Options:
A. The sky is white if it's cloudy
B. Humans cannot fly in the sky
C. The sky won't appear orange",C
310," my brother waters his phone every morning
Options:
A. his phone is waterproof
B. the phone is already charged
C. watering a phone may damage it",C
311," she drives the public bus to school
Options:
A. only a citified bus driver can drive a bus
B. the public bus are always cheaper than other commuting methods
C. School buses have a different color from the public bus",A
312," the driver accelerates when seeing the red signal
Options:
A. traffic lights are positioned above the roads
B. the red traffic light indicates that the driver should stop
C. semafaro has 3 green, yellow and red lights",B
313," the snake runs on his feet
Options:
A. crawling is easier for the snake to follow his victim
B. crawling is faster than running
C. snakes have no feet to run and can only crawl",C
314," the moon is falling from the sky
Options:
A. People can get on the moon now
B. Falling speed is slow in the moon
C. The moon orbits around the earth",C
315," if you don't brush your teeth, you get dark
Options:
A. the color of your skin has nothing to do with brushing teeth
B. people use toothpaste and toothbrush to clean teeth
C. usually people brush teeth twice a day",A
316," my sister flies to work today
Options:
A. nobody can fly
B. my sister wants to fly
C. birds fly in the sky",A
317," Eating pizza requires a masters degree
Options:
A. a master is eating a pizza
B. Pizza is Italians food
C. You don't need qualification to eat food",C
318," He put a gorilla into a box
Options:
A. a gorilla is usually black while a box is usually brown
B. a gorilla is much bigger than a box
C. gorilla cannot eat a box",B
319," My son had us write an essay on The National Monument.
Options:
A. My son can write the alphabet instead of teach how to write an essay.
B. My son isn't smart enough to assign an essay.
C. My son cannot read and write an essay.",B
320," Artificial flowers in my flower vase wilts soon
Options:
A. As artificial flowers has no life, it will never wilt
B. Few artificial flowers looks exactly like real flowers
C. Artificial flowers does not grow in a plant like real flowers",A
321," I play games on my shoes
Options:
A. your shoes are old
B. There are no games on shoes
C. Your shoes need to be updated",B
322," He walked a rock in the park
Options:
A. rocks are usually too heavy to walk on a leash
B. A dog must have legs to be walked on a leash
C. rocks prefer to be carried instead of walking",B
323," A cat eats a building
Options:
A. A cat is smaller than. A building
B. A cat is alive, while a building is not
C. A building is made of bricks and can not eat buy cats",C
324," grass grows in the water
Options:
A. Grass also needs water to grow up
B. grass needs to grow on the ground to absorb nutrition from the soil
C. There are some grasses growing near to the water",B
325," the store is for learning
Options:
A. the store is for shopping
B. I don't like the store
C. I work at the store",A
326," she cooked mosquitos and ants for dinner
Options:
A. mosquitos and ants both are insects
B. there are many mosquitos and ants in the earth
C. few people eat mosquitos and ants",C
327," At the restaurant, police came for taking orders
Options:
A. Jhone usually sees police while walking to the restaurant
B. Police is the person who came for help at an emergency
C. Usually waiter is the person who takes an order at the restaurant",C
328," dogs are social animals who prefer a solitary existence to live in a pack
Options:
A. dogs like to run after the moving objects
B. dogs prefer interacting with others and do not cope well alone
C. some dogs chase their own tails when they feel lonely",B
329," milk like a baby
Options:
A. every baby drink milk
B. milk producer is a cow
C. milk is not a human or animal",C
330," you are able to use a brick as a bookmark
Options:
A. a brick is too large an object to fit in a book and allow it to fully close
B. using a bookmark contributes to review questions before each reading session
C. people use bricks as a building or paving material",A
331," The man is a rubber
Options:
A. The man does not like rubber
B. Rubber is not resilient
C. A man cannot be made of rubber",C
332," Jill received a bill from the moon
Options:
A. she wants to send the bill to the moon
B. the moon is larger than a bill
C. there is no company on the moon",C
333," You can sell a baby on Facebook
Options:
A. People can sell baby essentials on the Internet
B. Children are afraid of being sealed
C. Selling babies is illegal everywhere",C
334," we can touch the rainbows
Options:
A. a rainbow usually has seven colors and looks beautiful
B. a rainbow is a phenomenon of light refraction, which is unbodied
C. a rainbow usually appears after the rain",B
335," if it doesn't rain for a long time, the earth will get very wet
Options:
A. rain comes from dark clouds
B. earth won't get wet if there is no rain
C. if it rains, take an umbrella with you when you go out",B
336," The dog hates his hoster
Options:
A. Dogs are royalty to their hosters
B. Man speaks and dog barks.
C. The Dog is a smart animal so does the man.",A
337," I hide successfully behind a book
Options:
A. People is usually much. Larger than a book
B. People like to read books
C. He hides behind the bookcase",A
338," You can send the book by email
Options:
A. Books are great gifts
B. You cannot send a book by email
C. Sending emails needs internet service",B
339," The dog yelled at the man.
Options:
A. the dog only can bark at a man.
B. The man don't like the dog.
C. The dog like to eat bones.",A
340," An x-ray can be used to see people without clothes.
Options:
A. Nurses work in hospitals to operate the x-ray machine.
B. X-rays use a special infrared light to scan bones.
C. X-ray machines don't work without electricity.",B
341," He drives cupboard well
Options:
A. Bike has a wheel, which is circular in shape
B. she drives his bike to buy a cupboard
C. Cupboard cannot be driven, but bikes can",C
342," Tacos was Johnny's favorite drink
Options:
A. Tacos get you too drunk
B. tacos are food not drink
C. Drinking too many tacos makes you have to urinate",B
343," He ties his socks before leaving for his flight
Options:
A. Socks do not need to be tied
B. Leaving for a flight on time is important
C. Socks have different patterns on them",A
344," She shaved her eyes.
Options:
A. Eyes don't have hair.
B. People should keep their eyes clean
C. Not everyone likes shaving",A
345," The snake ate the elephant.
Options:
A. Elephants walk on four legs while snakes crawl.
B. Elephants have four legs, but snakes don't have legs
C. The elephant is much bigger than the snake",C
346," Ocean water runs into the river
Options:
A. River is more vast to contain all the ocean water.
B. Ocean never like the river and so it's water does not go to the river.
C. Ocean water never returns to the river.",C
347," Sean is a hard-working guy, so he plays phone games the whole day
Options:
A. hard-working' means he pay times on serious things
B. hard-working' means he takes time for pressure
C. even if 'hard-working' guys also enjoy playing cell phone for some time",A
348," A notebook can work with being plugged in
Options:
A. the notebook doesn't need electricity to operate
B. a notebook can be used to take notes
C. a notebook is usually smaller than a house",A
349," Walking is faster than driving
Options:
A. The speed of walking is about 3km/h while driving is 60km/h
B. He wants to buy a car for driving to get rid of walking
C. Driving is more dangerous than walking",A
350," The man went to jail after eating candy.
Options:
A. It's not illegal to eat candy.
B. The man is eating candy in a jail
C. Criminals go to jail for their sentences.",A
351," I am throwing hello
Options:
A. Hello is a word that you can express by speaking
B. Hello is an English word
C. he said hello and threw the ball",A
352," There was a boy with glasses flying on a broomstick.
Options:
A. Boys with glasses don't fly on a broomstick.
B. Usually, boys don't fly on brooms.
C. Boys don't fly on brooms.",C
353," A tiger is wearing pants.
Options:
A. Man can be attacked by a tiger
B. A man cannot eat pants
C. Tigers don't wear pants like men",C
354," he had a toothache so he went to a car salesman
Options:
A. a car salesman is unhelpful for toothache
B. a car salesman works with cars
C. a car salesman has a toothache",A
355," The air is tasty
Options:
A. air is flavored
B. juice usually has color, and air usually is transparent
C. air has no taste, but juice has",C
356," fire can burn without oxygen
Options:
A. fire is usually red but oxygen has no color
B. oxygen is necessary for combustion
C. carbon reacts with oxygen to create carbon dioxide",B
357," All frogs can fly in the sky just like birds.
Options:
A. A bird can be bigger than a frog.
B. Most frogs don't have wings to fly.
C. Birds like making a nest in the trees.",B
358," I saw my friend's car dancing
Options:
A. my friend and I will go dancing tomorrow by his car
B. my friend drives a red-colored car and I am dancing
C. A car is inanimate and it can not dance",C
359," you can post the letter without any stamps
Options:
A. some people like to collect stamps on letters
B. letters need stamps to be sent correctly
C. the post office is in charge of posting letters",B
360," my sister went to the desert to fetch water
Options:
A. the desert is arid and there is little water
B. people will die in the desert without water
C. camels in the desert have water in their humps",A
361," The book returned the girl to the library.
Options:
A. Libraries sometimes have book readings.
B. Books can be fiction or non-fiction.
C. A book is an inanimate object.",C
362," I have two necks.
Options:
A. Necks are visible on people.
B. A person only has one neck.
C. Necks are not internal organs.",B
363," American Football balls are round.
Options:
A. You can play soccer and football using your shoulders.
B. American Football balls are not round. They have a prolate spheroid shape.
C. Soccer and American Football balls are not military weapons.",B
364," salsa is blue
Options:
A. salsa is made from tomatoes and tomatoes are red
B. salsa has onions in it
C. salsa has cilantro in it",A
365," He buys a new tv every day
Options:
A. He buys appliances through the tv ad
B. People do not need too much tv to watch
C. He never watches TV",B
366," Birds make nest everyday in bedroom closets.
Options:
A. Bird's make nest in trees, outside.
B. Bedroom closet is a kind of furniture.
C. Birds make nest for their babies.",A
367," Snowmobiles wear snowsuits to stay warm in the wintertime.
Options:
A. Snowmobiles can be driven in rainy conditions.
B. Snowmobiles do not wear clothes.
C. Snowsuits can be used all year.",B
368," Something that might happen while bathing is your shirt becomes wet.
Options:
A. Water becomes hot when we boil it
B. While bathing we will removes our clothes including shirts
C. Hot water can be used for bathing",B
369," My boat hauls my truck.
Options:
A. The equipment in my truck is usually used in a boat.
B. Boats don't haul trucks, for it is in water
C. My boat equipment is molded, and my truck just died.",B
370," A hole will make a boat float
Options:
A. It is dangerous when a boat has a hole
B. No one wants to see a hole in their boats
C. A hole will make water fill in the boat and make the boat sink",C
371," He drove up the stairs to the bedroom
Options:
A. Driving is faster than walking
B. He drives the car to buy some essentials in the bedroom
C. A car is too large to fit upstairs",C
372," She put a motorcycle on the table.
Options:
A. A motorcycle is much larger than a table.
B. Motorcycles are usually red while the tables are brown.
C. he rides the motorcycle to buy a table",A
373," cats eat dog food
Options:
A. cat food usually comes in a can
B. cats usually have cat food
C. a dog is usually bigger than a cat",B
374," Film making can be a single job in the summer
Options:
A. Sinnicle does describe or compare to being stressful
B. Why does the polar bear love to sit and drink Coca-Cola
C. being a woman is like being a man",A
375," He picked up his piano and played a chord
Options:
A. Pianos are heavy and can't easily be picked up
B. Pianos are fragile and easily break when touched
C. Chords cannot play the piano",A
376," she puts hot grease into a cup
Options:
A. hot grease can be used to make cups
B. normally, water and hot grease cannot be mixed
C. the hot grease can destroy the paper cup",C
377," The pot takes a variety of herbs for flavor.
Options:
A. Herbs can be grown on soil and recipes can be found online.
B. Herbs are to be added to the recipe rather than pot
C. Herbs and recipe books can be bought in stores.",B
378," Mary won the race tomorrow
Options:
A. Mary prepared a lot for the race
B. Tomorrow in the future and we can not know what will happen
C. The race is not available for Mary",B
379," I watered the orange juice
Options:
A. the orange juice is too hot
B. she adds some water into the orange juice
C. the orange juice doesn't need to be watered",C
380," Food gets hotter as you leave it out
Options:
A. Food needs to be stored in the refrigerator
B. heat makes food hotter
C. Being outside makes food cool down",C
381," I wear my gloves on my feet.
Options:
A. You wear gloves and shoes.
B. Feet are a body part you put articles of clothing on.
C. gloves are not designed for feet.",C
382," Amy swam to Texas to see Austin
Options:
A. Swimming is good for health
B. Austin is the capital of Texas
C. Amy cannot swim to Texas",C
383," Texas is snowing in the summer.
Options:
A. It never snows in the summertime of Texas.
B. Texas sometimes snows in the winter.
C. The winter in texas sometimes can be very warm.",A
384," smoking is good for health
Options:
A. it is forbidden to smoke indoors
B. cigarettes contain many chemicals that will affect your health
C. some young people think lighting cigarettes and smoking is cool",B
385," They grabbed a dinosaur from the drawer.
Options:
A. A dinosaur wouldn't fit in a drawer.
B. A dinosaur is extinct while a drawer is a piece of furniture.
C. A dinosaur cannot reach a drawer.",A
386," Pigs lay eggs
Options:
A. Pigs are Carnivore.
B. Pigs are fat.
C. Pigs are mammals",C
387," the sun comes from sunlight
Options:
A. the sunlight is usually strong in the summer
B. the sun produces the sunlight
C. the light of the moon comes from the sunlight",B
388," The bike overtake the car
Options:
A. The bike has the same color as the bike
B. The car is faster than the bike
C. The bike don't need oil but the car does",B
389," The doctor smashed the patient's broken bone.
Options:
A. The doctor was the patient.
B. The patient did not care about their broken bone.
C. A doctor's job is to heal.",C
390," a blue painting is floating in air
Options:
A. a float floats in water, not on a painting
B. a painting can only sink
C. paintings can not float in air",C
391," Lotion is useful for moisturizing your tea.
Options:
A. Lotion is a skin product, not a food additive.
B. Tea is already wet so it doesn't need moisturizing.
C. Lotion is opaque while tea is translucent.",A
392," sitting on the barbed wire is more comfortable than sitting on a stool
Options:
A. stools are hard and don't have back support
B. barbed wire is used on the tops of fences
C. the barbed wire has spikes that will stab you, so sit on the barbed wire is dangerous",C
393," The whale was found in the forest
Options:
A. Whales are aquatic and don't live in forests.
B. Whales don't like the smell of pine trees.
C. Whales can't swim on dry land.",A
394," You must eat lots of fats and sugar to stay healthy.
Options:
A. Health is wealth.
B. The food with fats and sugar is tasty good.
C. Fats and sugar make you unhealthy and unfit.",C
395," A diet high in sugar is mandatory
Options:
A. some people think that sugar is mandatory
B. It is impossible to only eat sugar every day
C. It is not mandatory in any country to eat a lot of sugar",C
396," the clothes are running away
Options:
A. clothes can do nothing itself
B. he wears the clothes and runs away
C. he like to put on nice clothes",A
397," The cheetah washed up on the beach
Options:
A. Cheetahs do not live in the ocean
B. Cheetahs are a type of cats
C. Cheetahs have spots on them",A
398," Watching sports is fun for all people
Options:
A. Sports can be exciting to play.
B. Watching sports can be a way of learning them
C. Some people don't like watching sports",C
399," You die twice.
Options:
A. In some stories, a cat can die for nine times
B. Many people are afraid of death
C. People can only die once and could not rebirth",C
400," Broken glasses help you see better.
Options:
A. People should wear glasses when they have problems with their eyes
B. Broken glasses make it harder to see.
C. people should keep their glasses clean",B
401," He answers a call on his banana.
Options:
A. A banana doesn't have the ability to make a call
B. He answers a call after eating a banana
C. He answers a call to buy bananas",A
402," An airplane swims in the water.
Options:
A. An airplane does not have flippers to paddle in the water.
B. An airplane is designed to fly in the air.
C. An airplane did not evolve gills.",B
403," Elephants are the smallest land mammals.
Options:
A. Elephants is a wild animal.
B. There are different type of mammals, some live in water and some in land
C. There are many mammals smaller than elephant in land.",C
404," He swam in petrol
Options:
A. Petrol is liquid
B. No one swims in petrol
C. Petrol can burn",B
405," Men are more intelligent than women
Options:
A. There is no evidence to prove that men are more intelligent than women
B. Men and women can collaborate
C. men and women belong to different genders",A
406," She throws bananas at caretakers at the zoo all day.
Options:
A. Some people like bananas and some don't, and some people are even allergic to them.
B. Monkeys like bananas, but you can't feed them at most zoos for multiple reasons.
C. Someone would get kicked out for throwing bananas at people at the zoo",C
407," People who start fires are pyromaniacs.
Options:
A. My ex is an idiot and he uses fires to barbecue.
B. There are correct ways to use fire; pyromaniacs use fires incorrectly.
C. Don't light a fire at Christmas or Santa won't be able to come down the chimney!",B
408," He put a dinosaur into the pool
Options:
A. a dinosaur is extinct
B. dinosaurs are usually grey while pools are usually white
C. there is a dinosaur toy in the pool",A
409," Girls are taller than boys on average
Options:
A. Girls wear high-heel shoes to make them much taller
B. Girls eat sweets at a higher rate to grow an extra 7 inches on average.
C. Boys general grow taller than girls",C
410," Dory moves the desk with her fin.
Options:
A. Dory does not have fins because she is human.
B. Fish with fins can be known as the famous finding Nemo character Dory.
C. The desk is going to be used for to draw pictures of fish",A
411," he put a piece of plastic on the bread
Options:
A. I don't like sliced bread in plastic bags
B. the plastic usually is toxic
C. some plastic is biodegradable",B
412," People get fat during famines.
Options:
A. Food tastes better when you are in famines.
B. If you eat less you lose weight.
C. famines are happened in some countries now.",B
413," Planting salt in California contributes to providing more drinkable water for that area.
Options:
A. planting salt will not produce more drinkable water,  a desalination plant will
B. Desalinating water in California means people will drink more water.
C. Salt is necessary for daily diet",A
414," my mother cooked the stone
Options:
A. stones do not cook
B. people can't eat stone
C. stones do not have mother",B
415," You can use a Hospital to sleep while away from home
Options:
A. The hospitals are very noisy places
B. Hospitals are opened in the night
C. a Hospital is for sick people",C
416," MY SISTER PREPARE A SANDWICHES WITH CHALKS.
Options:
A. USUALLY EVERYONE KNOW THAT CHALKS ARE HARMFUL TO EAT.
B. She use a chalk to write down what she want to eat tonight
C. CHALKS ALSO IN WHITE COLOR AND ITS POWDER MAKE US CONFUSED.",A
417," Puja almost works 25 to 30 hours every day.
Options:
A. Each day has only 24 hours.
B. 25 to 30 hours of extra work is needed for Puja.
C. Puja's watch run 25 to 30 hours every day.",A
418," Due to global warming the temperature becomes lower
Options:
A. Global warming is the process of raising the temperature
B. High temperature is dangerous to earth
C. global warming happens for a long time",A
419," He parked his train in his house
Options:
A. Train is important transportation
B. A train is too large to be parked in a house
C. Parking is difficult in big cities",B
420," He waited for his flight at the bus stop
Options:
A. He saw a plane flying in the sky when he was at the bus station
B. It is impossible to board a flight from the bus stop
C. The plane is larger than a bus",B
421," Widow is an opening in the wall or roof of a building or vehicle
Options:
A. In city, there are many buildings and widows
B. Widow is a woman who has lost her husband
C. Different ages of widows can be seen in the city",B
422," Children should eat their parents.
Options:
A. Children are most qualified to make household decisions.
B. Eating another person is cannibalism.
C. The definition of parent is ""someone who doesn't have children.""",B
423," there is some water eating on the lawn
Options:
A. water is always liquid and the lawn is always green
B. lawn cannot grow water
C. water can not eat",C
424," a duck has two hands
Options:
A. a duck may be bigger than a hand
B. a duck only has feet and wings
C. I don't like eating duck wings",B
425," The doctor failed medical school
Options:
A. If the doctor failed medical school, he isn't a doctor
B. The doctor is teaching in medical school
C. The doctor is afraid of cats in medical school",A
426," The elephant is pink.
Options:
A. Elephants may sometimes eat pink food
B. he elephant is gray but not pink.
C. Elephants do not wear a pink dress",B
427," She puts dirty clothes in the cabinet
Options:
A. people would like to keep clean but not dirty clothes in the cabinet
B. She doesn't like dirty clothes.
C. She loves to smell clean clothes and file them in the cabinet.",A
428," He borrowed a grinder from the library
Options:
A. Grinders are too heavy to carry
B. Grinders need the power to operate
C. A library is containing collections of books",C
429," he added pepper to his coffee
Options:
A. pepper can dissolve in the coffee
B. pepper makes coffee too spicy to drink
C. coffee and pepper have different ingredients",B
430," Dogs have hooves.
Options:
A. Dogs are mammals.
B. Dogs have paws.
C. Dogs can bark.",B
431," We don't communicate with each other at all
Options:
A. Communication s a vital aspect of life on earth
B. People communicate for many greedy reasons and some are cynical when they do.
C. Communication is at an all-time low with the advent of technology",A
432," he put a hat inside of his head
Options:
A. a hat can't get through the skull into the head
B. hats are always colorful
C. hats can be bigger than heads",A
433," He put all plates in the washing machine to clean
Options:
A. With soap, he can wash away plates easily
B. Without proper cleaning of plates he will get diarrhea
C. Usually washing machine can clean only clothes, plates are cleaned in the dishwasher",C
434," You should iron your clothes before you wash them
Options:
A. Washing the clothes would wrinkle the clothes again
B. The iron should not be placed in the washing machine
C. Clothes should be washed or ironed",A
435," he kept shoe in the fridge
Options:
A. fridge is more expensive than shoes
B. shoe is used to wear not for eating
C. shoe rack is used to keep all type of shoes",C
436," Carol turned on the potato
Options:
A. Carol eats the potato
B. A potato can't be turned on
C. potatoes can be used to make electricity",B
437," she got off the cruise ship at the crossroad
Options:
A. Cruise ships never stop
B. cruise ships don't have people on them
C. There are no crossroads in the sea",C
438," he purchased lime and cement to prepare sandwiches for dinner
Options:
A. lime and cement has some inedible chemicals
B. general supermarkets don't sell lime and cement
C. cement is made from lime and limestone",A
439," shirts are clothes that birds wear
Options:
A. clothes keep people warm
B. the birds eat worms
C. birds don't need clothes",C
440," He wears an umbrella on his head.
Options:
A. People don't wear umbrellas on their heads.
B. Umbrellas are opened outside.
C. umbrella is made of plastic.",A
441," The sun is very cold.
Options:
A. The average temperature of the sun of 5.778 K can be considered hot.
B. The sun is often considered as being yellow.
C. Sun can melt cold ice",A
442," he carried a whale in his car
Options:
A. he drove his car to see the whale
B. a whale is much bigger than his car
C. a whale can't drive his car",B
443," He went to fishing in the Jeep to the desert.
Options:
A. fishing can be done on the lake only.
B. desert is full of sand
C. Jeep is used to commute on road",A
444," the ripe apples taste spicy
Options:
A. I ate a ripe apple after having spicy food
B. apples have no spicy ingredients
C. the apples are very delicious",B
445," the two-years-old baby drove her father daycare
Options:
A. the baby is curious about driving
B. the baby don't want to learn to drive
C. the baby isn't of age to drive",C
446," I can drink bleach instead of water
Options:
A. I use bleach to clean the water in the pool
B. If you drink bleach you'll die because it's a chemical product
C. if you do not drink water, you'll die",B
