,question,label
0," She flies to the school everyday morning
Options:
A. the bird is flying in the school
B. no one can fly in this world
C. she dreams of being able to fly","he looked up to see a fox in the sky
Options:
A. a fox is chasing a bird flying in the sky
B. foxes can't fly in the sky
C. foxes can run fast under the sky
Response: B
 Henry flew to the USA sitting in a car
Options:
A. it's not legal to fly a car to the USA
B. a car cannot fly at present
C. the fuel of a car is not enough for flying too far
Response: B
 he was flying the bike in the sky
Options:
A. sky is blue while bike is mostly black
B. bike is too heavy to fly
C. the bike did not have fuel to fly
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 She flies to the school everyday morning
Options:
A. the bird is flying in the school
B. no one can fly in this world
C. she dreams of being able to fly
Response:  C"
0," That morning, Kate had dinner and left for work
Options:
A. Kate was late for work and did not have the time for dinner
B. dinner is the meal that one takes in the evening rather than in the morning
C. some people's work is to serve dinner","He had dinner in the morning
Options:
A. It is okay to have the same food for breakfast and dinner
B. Meal had in the morning is called breakfast, not dinner
C. My family always have dinner together
Response: B
 my brother goes to gym after eating dinner every day
Options:
A. no one goes to gym after eating the meals
B. gym is usually a work out place and not a home
C. a gym cannot serve the food to eat
Response: A
 You would go to a swimming pool for dinner.
Options:
A. The dinner served by the swimming pool is expensive.
B. There are no dinner served in a swimming pool.
C. The dinner served by the swimming pool isn't tasty.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 That morning, Kate had dinner and left for work
Options:
A. Kate was late for work and did not have the time for dinner
B. dinner is the meal that one takes in the evening rather than in the morning
C. some people's work is to serve dinner
Response: 2"
0," The wind pushes the tree upright
Options:
A. Trees grow to be tall
B. The wind cannot push a tree to stand up
C. Trees are normally brown","The tree ran in the wind
Options:
A. Trees have leaves that fall off
B. Trees are fun to climb and play on
C. The tree is attached to the ground
Response: C
 The tree picked an apple from the boy.
Options:
A. Trees usually pick their apples from other trees.
B. Boys do not grow apples.
C. Trees normally don't eat apples anyways.
Response: B
 He went on a date with a tree.
Options:
A. Trees tend to be tall.
B. Trees tend to be in one spot.
C. The tree is not a human.
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 The wind pushes the tree upright
Options:
A. Trees grow to be tall
B. The wind cannot push a tree to stand up
C. Trees are normally brown
Response: 2"
0," Circuses only have animals
Options:
A. Circuses have different types of acts
B. Circuses sell popcorn
C. Kids love the circus","Different vehicles have the same speed.
Options:
A. there are different speed limits for different vehicles on the land
B. Different types of vehicles have different speeds.
C. these vehicles have the same owner
Response: B
 She flew her dog to the park
Options:
A. Dogs are fluffy, but trees have leaves.
B. Dogs don't fly
C. Dogs and trees have different types of barks.
Response: B
 The doctor sleeps at the circus tent
Options:
A. Clowns can't be near the hospital
B. The circus tent is too big to sleep in
C. A circus tent is not a place to sleep
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Circuses only have animals
Options:
A. Circuses have different types of acts
B. Circuses sell popcorn
C. Kids love the circus
Response: 0 (None)"
0," You need to see to write on paper.
Options:
A. some people can not see, while others can not write
B. Because you can write with your eyes closed.
C. she did not write down what she saw","You can write without a pen
Options:
A. You need something to write with
B. you can write with paper
C. you can write with and eraser
Response: A
 This elephant doesn't write well.
Options:
A. the elephant can write numbers with its nose.
B. people use pens to write not elephant.
C. that pen with an elephant on it writes well.
Response: B
 she writes diaries in a magazine
Options:
A. she can write down more things in a magazine
B. magazines are not designed to be written in
C. magazines are made of papers
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 You need to see to write on paper.
Options:
A. some people can not see, while others can not write
B. Because you can write with your eyes closed.
C. she did not write down what she saw
Response:  C"
0," the chair plays video games
Options:
A. chairs are unable to play video games
B. chairs are not allowed to play video games
C. it is against the law for chairs to play video games","students should be exposed to video games.
Options:
A. video games cost lot s of money
B. students are not encouraged to play video games
C. some students love playing video games
Response: B
 two people play video games on a piano
Options:
A. people use piano to play music not video games
B. I have studied music for 3 years
C. I used to play piano
Response: A
 I play video games on Youtube
Options:
A. There are some videos about video games on Youtube
B. Youtube is a website where people watch videos but not play games
C. Youtube is one of the biggest video websites in the world
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 the chair plays video games
Options:
A. chairs are unable to play video games
B. chairs are not allowed to play video games
C. it is against the law for chairs to play video games
Response:  C"
0," robots are omniscient such as humans
Options:
A. Robots are better than humans to accomplish tasks in social networks
B. Robots aren't human anymore but they can use social networks as well.
C. robots simulate human reasoning but they are not human","I helped the robot to find its dad
Options:
A. robots are all from the factory
B. it's easy to distinguish a robot
C. one day robots will have human feelings
Response: A
 robot will die if they don't eat food
Options:
A. robot do not need to eat food
B. current robots are not smart enough
C. robot can help human eat food
Response: A
 Robots can eat food
Options:
A. Robots can study by themselves
B. Robost have no digestive system
C. Robots can clean stains
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 robots are omniscient such as humans
Options:
A. Robots are better than humans to accomplish tasks in social networks
B. Robots aren't human anymore but they can use social networks as well.
C. robots simulate human reasoning but they are not human
Response:  C"
0," A COW EAT A MOUNTAIN
Options:
A. COW CANNOT EAT A MOUNTAIN
B. COW AND MOUNTAIN ARE SAME IN COLOR
C. MOUNTAIN CANNOT EAT COW","COWS HAVE MORE THAN ONEBABY AT A TIME.
Options:
A. COWS DON'T HAVE BABY'S LIKE HUMANS DO.
B. COWS DELIVER CALFS AND CATS DELIVER KITTENS.
C. A COW CANNOT DELIVER BABIES.
Response: A
 HE AND SHE GOES FOR  DINNER TO THE LIBRARY.
Options:
A. USUALLY  LIBRARY IS THE PLACE  FOR STUDYING.
B. NO ONE  PREFER TO EAT AT LIBRARY
C. WE CANNOT  ALLOWED THERE TO BE EAT  DINNER.
Response: B
 THE MOUSE MADE A CAKE FOR THE MICE.
Options:
A. MICE EAT WHATEVER JUNK THEY CAN FIND AND JAN KNOWS THE  STUDENTS LIKE TO EAT CAKE.
B. MICE DON'T COOK OR BAKE CAKES.
C. A MOUSE EATS CHEESE AND FEEDS IT TO THE MICE.
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 A COW EAT A MOUNTAIN
Options:
A. COW CANNOT EAT A MOUNTAIN
B. COW AND MOUNTAIN ARE SAME IN COLOR
C. MOUNTAIN CANNOT EAT COW
Response: 1"
0," You can only find fish in the ocean
Options:
A. some fish could only live in the ocean
B. Fish live in both lakes and oceans
C. Some fish prefer the lake to the ocean","there are some fish on the tree
Options:
A. we can roast the fish under a tree
B. some fish can see the trees by the river
C. fish can only live in the water
Response: C
 any fish can be eaten raw
Options:
A. some fish live in the river, some live in the ocean
B. some raw fish contains parasites and is not good for your health
C. There are many raw fish pictures in the museum
Response: B
 The fish can live without air
Options:
A. Water will contain a small amount of air
B. The fish usually only live in the water
C. The fish absorb the air in the water to maintain lives
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 You can only find fish in the ocean
Options:
A. some fish could only live in the ocean
B. Fish live in both lakes and oceans
C. Some fish prefer the lake to the ocean
Response:  A"
0," Boats can be used for road drives
Options:
A. Boats have anchors to park in the sea
B. Boats can be used in waters for traveling
C. Boats have propellers","Boats are used for driving on the road.
Options:
A. Sailing on a boat is a great way to spend time.
B. Boats do not have wheels.
C. Boats are incapable of human thought.
Response: B
 Boats can row people.
Options:
A. Rows of boats can look pretty to some people.
B. If I lined up people with their boats, the predominant color would be blue.
C. Boats have no capability to row people.
Response: C
 She mailed some boats in the post office
Options:
A. Boats can be driven on the water
B. Boats are usually so huge
C. Only rich people can afford their own boats
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Boats can be used for road drives
Options:
A. Boats have anchors to park in the sea
B. Boats can be used in waters for traveling
C. Boats have propellers
Response: 2"
0," My sister is a male
Options:
A. My sister likes male
B. his sister likes female
C. a sister means a girl, which means female","Aunt is a male
Options:
A. Uncle is a male
B. Aunt is a kinship term
C. Aunt is my father's sister which is a female
Response: C
 My sister talked to a wall
Options:
A. my sister has bones, while walls have bricks
B. No-one talks to walls
C. my sister can climb a wall
Response: B
 My sister is working hard on her sleep
Options:
A. My sister sleeps every night after having worked hard
B. My sister has a friend sleeping with her that works hard on her project
C. Sleeping does not require a hard time or focusing a lot
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 My sister is a male
Options:
A. My sister likes male
B. his sister likes female
C. a sister means a girl, which means female
Response: 3 (My Sister Means Girl)"
0," the fish live in computers.
Options:
A. Computers are more expensive than the fish
B. Computers don't have water for the fish.
C. People can buy living fish through the computer","fish live in the desert
Options:
A. fish can't live without water
B. fish can swim in the water
C. there are many kinds of fish in the water
Response: A
 there are some fish on the tree
Options:
A. we can roast the fish under a tree
B. some fish can see the trees by the river
C. fish can only live in the water
Response: C
 Cheating in the game is not fair for your computer
Options:
A. Computers can be used to play games
B. Computers are among the greatest inventions
C. Computers don't have any emotion
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 the fish live in computers.
Options:
A. Computers are more expensive than the fish
B. Computers don't have water for the fish.
C. People can buy living fish through the computer
Response:  B"
0," he put a horse in the cage
Options:
A. a horse is much bigger than a cage
B. horse is usually brown cages are usually silver
C. horse can't eat a cage","Sarah put a horse in the fridge to eat later.
Options:
A. Horse's are usually brown and a fridge is usually white.
B. A horse cannot fit in a fridge.
C. A horse cannot eat a fridge.
Response: B
 He put a horse in his wallet.
Options:
A. A horse is much larger than a wallet.
B. Horses are usually brown while wallets are red.
C. A horse does not use a wallet.
Response: A
 the horse rides on me
Options:
A. a person can't stand the weight of a horse
B. the person is strong and the horse is thin
C. the horse will talk to the person
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 he put a horse in the cage
Options:
A. a horse is much bigger than a cage
B. horse is usually brown cages are usually silver
C. horse can't eat a cage
Response:  C"
0," I will never die.
Options:
A. No human lives forever.
B. Humans live with oxygen.
C. Humans eat to live.","Humans live in water.
Options:
A. both humans and fishes need water to survive.
B. Humans cannot breathe inside water like fishes.
C. Some humans eat fishes.
Response: B
 I ate a live chicken
Options:
A. Live chickens are much harder to eat
B. A live chicken is not consumed by a human
C. Humans do not eat live chickens
Response: C
 Humans can fly.
Options:
A. Humans want to fly.
B. Birds can fly.
C. Humans don't have wings.
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 I will never die.
Options:
A. No human lives forever.
B. Humans live with oxygen.
C. Humans eat to live.
Response: 1"
0," Whales can fly
Options:
A. Whales live in the sea, and have no wings to fly
B. Whales can prey on flying birds
C. a whale is bigger than a bird flying in the sky","There was a whale flying in the sky.
Options:
A. Whales do not fly.
B. Whales are best suited for swimming.
C. It is not common to see whales swimming in the sky.
Response: A
 Whales are fish.
Options:
A. Whales are much larger than goldfish.
B. Whales can eat goldfish.
C. A whale is not a fish, but a mammal.
Response: C
 Whales can live on land.
Options:
A. Whales are sea creatures and can only live in the sea.
B. There are many different creatures who can live on land.
C. Whales are bigger than many animals living on the land
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Whales can fly
Options:
A. Whales live in the sea, and have no wings to fly
B. Whales can prey on flying birds
C. a whale is bigger than a bird flying in the sky
Response:  B"
0," When people cry,  tears come out of their ears
Options:
A. people have ears and tears
B. Tears are liquid,  while ears are solid
C. There are no tear ducting in ears","When people cry, tears come out of their ears
Options:
A. Both tear ducts and ears can get blocked
B. Mammals have ears and ear ducts
C. There are no tear ducts in ears
Response: C
 tears filled my mother's ears
Options:
A. people have two eyes
B. tears come from eyes not ears
C. people have two ears
Response: B
 Humans smell through their ears
Options:
A. it's hard to smell through ears for humans
B. ears are not big enough to smell
C. ears are for listening instead of smelling
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 When people cry,  tears come out of their ears
Options:
A. people have ears and tears
B. Tears are liquid,  while ears are solid
C. There are no tear ducting in ears
Response: 3"
0," There is a car in her purse
Options:
A. A car is usually more expensive than a purse
B. A car is bigger than a purse
C. She left her purse in his car","I left my car in my wallet
Options:
A. usually a car is more expensive than a wallet
B. a car is too big to put in a wallet
C. people usually don't carry a car with themselves
Response: B
 A car is slower than a bike
Options:
A. bike is more eco-friendly
B. car is more expensive than bike
C. A car has a powerful engine that can generate a lot of power
Response: C
 My car is bigger than my house.
Options:
A. A car is much smaller than a house.
B. A car typically has wheels, while a house does not.
C. Houses do not run on gas.
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 There is a car in her purse
Options:
A. A car is usually more expensive than a purse
B. A car is bigger than a purse
C. She left her purse in his car
Response: 2"
0," The human died because it ran out of juice.
Options:
A. some humans like to drink juice
B. humans can still live without juice.
C. some juice tastes sweet while some tastes sour","in general, lemonade without any additives tastes spicy
Options:
A. lemonade itself tastes sour because of citric acid.
B. some people like pepper which tastes spicy instead of lemonade.
C. lemonade doesn't taste good because it doesn't taste spicy.
Response: A
 i drink some glass
Options:
A. glass tastes better than water
B. i don't drink because of thirst
C. human beings cannot drink a glass
Response: C
 human can live without water
Options:
A. we drink water every day
B. some animals live in the water
C. human can't live without water
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 The human died because it ran out of juice.
Options:
A. some humans like to drink juice
B. humans can still live without juice.
C. some juice tastes sweet while some tastes sour
Response:  B"
0," the lion likes ice cream
Options:
A. people made ice cream
B. the lion doesn't eat ice cream
C. Lions like eating meats","I bought a lion at the mall
Options:
A. Lions attack humans in malls
B. Lions are not sold at the mall
C. The lion doesn't like the smell of the mall
Response: B
 Lions are herbivores
Options:
A. Lions like to eat vegetarian food
B. The lion is the king of beasts
C. Meat provides the lion with enough energy
Response: C
 He puts the ice cream into the oven.
Options:
A. The ice cream melts in the oven.
B. No one wants to eat molten ice cream.
C. The oven can't eat the ice cream.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 the lion likes ice cream
Options:
A. people made ice cream
B. the lion doesn't eat ice cream
C. Lions like eating meats
Response:  A"
0," You are likely to find Rice bags in a shoe shop
Options:
A. Rice is white and shoes are of leather
B. Rice bags will be available in Grocery shops
C. Rice bags are usually bigger","The rice was always open
Options:
A. Rice can be white or brown
B. Rice is larger than a car
C. Rice can not be opened
Response: C
 He stored rice in a pen drive
Options:
A. Rice is in white color
B. He does not like rice
C. Rice is not an electronic data
Response: C
 People use rice for drinks.
Options:
A. The rice doesn't taste good enough.
B. Rice will make one full.
C. Rice is too dry for a drink.
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 You are likely to find Rice bags in a shoe shop
Options:
A. Rice is white and shoes are of leather
B. Rice bags will be available in Grocery shops
C. Rice bags are usually bigger
Response:  B"
0," After cutting my hair, the barber shoveled snow that had fallen on the floor
Options:
A. When a barber cuts hair, the hair that is cut--not snow!---falls to the floor
B. Snow is removed with a shovel, not a broom.
C. Snow does not stick when it falls indoors.","Snow falls from the sky when it is hot outside.
Options:
A. Snow can cool you down if you are hot.
B. Snow doesn't fall when it is hot.
C. Some places can have snow and some places can be hot.
Response: B
 I must go to the barber's this weekend, my coat is too long
Options:
A. barber cannot help shorten coat
B. i bought a coat and went to the barber's
C. i bought a coat for my barber
Response: A
 The effect of going to get a haircut is having longer hair
Options:
A. To get a haircut is to cut the hair and make it shorter
B. The barber shop can give customers some ways to make their hair grow faster
C. Longer hair is more difficult to handle in a barber shop
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 After cutting my hair, the barber shoveled snow that had fallen on the floor
Options:
A. When a barber cuts hair, the hair that is cut--not snow!---falls to the floor
B. Snow is removed with a shovel, not a broom.
C. Snow does not stick when it falls indoors.
Response:  C"
0," The boy sucked on the popsicle with his nostril.
Options:
A. Most people have exactly two nostrils.
B. No one can suck anything with their nostrils.
C. he uses the nostril to smell the popsicle","he uses his hat to read a book
Options:
A. it's useless to read books with hats
B. the hat and the book don't match
C. no one reads a book with a hat on
Response: A
 The boy went to the moon after playing with his friends.
Options:
A. Many boys dream of going to the moon.
B. The moon is easy to see in the night sky.
C. People cannot go to the moon on their own.
Response: C
 getting home after a happy date,he closed the door leaving his girlfriend outside
Options:
A. the boy was expecting to show his girlfriend around his house
B. the boy was sent home by his girlfriend
C. the boy wanted to break up with his girlfriend
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 The boy sucked on the popsicle with his nostril.
Options:
A. Most people have exactly two nostrils.
B. No one can suck anything with their nostrils.
C. he uses the nostril to smell the popsicle
Response:  B"
0," People may consider you polite if you do not say please when asking for something.
Options:
A. children should be taught to form the habit of saying please when asking for something
B. asking for something without saying please is a rude behavior
C. people who are polite are popular while those who are rude are disliked","The mall is likely to find you on a sidewalk.
Options:
A. The mall has people to please the sidewalks.
B. People have sidewalks to please the mall
C. Shopping has sidewalks for people to transit.
Response: C
 It is not polite to say hello
Options:
A. Saying sorry when you hurt someone is polite
B. It is very polite to say hello to someone
C. We should say hello to other people when we meet them
Response: B
 One of the things you do when you wake up is saying good night
Options:
A. People say goodnight after brushing the teeth in the night
B. Good night is said at night before you go to bed
C. People brush teeth after saying goodnight then go to bed
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 People may consider you polite if you do not say please when asking for something.
Options:
A. children should be taught to form the habit of saying please when asking for something
B. asking for something without saying please is a rude behavior
C. people who are polite are popular while those who are rude are disliked
Response:  A"
0," He put his pants on a horse
Options:
A. Horses look good in pants
B. Horses don't wear pants
C. Horses wear pants and dogs t-shirts","You may buy a pair of pants in the restaurant
Options:
A. People in the restaurant wear different pants
B. The people in the restaurant are wearing beautiful pants
C. No pants are sold in the restaurant
Response: C
 The horse barked at the dog
Options:
A. Horses are often found in fields while dogs are not
B. Horses do not make a barking sound
C. Horses and dogs don't naturally interact with eachother
Response: B
 Horses are good for milking.
Options:
A. Horses like to drink water not milk.
B. Horses cannot be milked.
C. Horses can run faster than a cow.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 He put his pants on a horse
Options:
A. Horses look good in pants
B. Horses don't wear pants
C. Horses wear pants and dogs t-shirts
Response: 3"
0," A scholar is well-payed
Options:
A. A scholar is paid by someone
B. a scholar is people that are paid at some point
C. A scholar in practices is one of the people that receive the less money in the pyramid","We can program on the the desk
Options:
A. The desk is made of wood
B. There is nothing in the desk that can be programmed
C. A programer buy some desks today
Response: B
 education is the most important person of his life
Options:
A. people take education
B. some poor people cannot receive proper education
C. education is not a person
Response: C
 A caterpillar ate a dog.
Options:
A. A caterpillar is to small to eat a dog.
B. caterpillars are usually on trees and the dog is in the house.
C. A tree is in the woods.
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 A scholar is well-payed
Options:
A. A scholar is paid by someone
B. a scholar is people that are paid at some point
C. A scholar in practices is one of the people that receive the less money in the pyramid
Response: 3"
0," Cats are bipedal creatures
Options:
A. Cats have padded toes.
B. Cats are anatomically incapable of walking on just two legs
C. Cats use their tails to balance when walking.","There are many cats flying in the sky.
Options:
A. Cats are incapable of flying.
B. Cats have no wings for flying.
C. Cats eat birds in the sky.
Response: A
 Cats are reptiles
Options:
A. Cats do not slither like snakes
B. Cats cannot regrow their tails
C. Cats have fur and bear live young
Response: C
 Cats are commonly kept as dogs.
Options:
A. Cats have 4 paws.
B. Cats and dogs are two different kinds of animals.
C. Both cats and dogs are pets.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Cats are bipedal creatures
Options:
A. Cats have padded toes.
B. Cats are anatomically incapable of walking on just two legs
C. Cats use their tails to balance when walking.
Response: 2"
0," the clock shows animals
Options:
A. animals will not make clocks
B. the clock is used to show the time to people
C. animals will not buy clocks","A wall clock is used to wash vessels.
Options:
A. A wall clock has three hands.
B. Some wall clocks can be water resistant.
C. A wall clock only shows time it is not capable of doing actions.
Response: C
 Clock can show the temperature
Options:
A. The clock is not sensitive to temperature
B. There is generally no temperature sensor in the clock
C. The clock will not change with the temperature change
Response: B
 You look at a clock to tell the temperature
Options:
A. A thermometer gives you the temperature
B. A clocks hands will turn no matter what the temperature
C. A clock's mechanics can be affected by temperature
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 the clock shows animals
Options:
A. animals will not make clocks
B. the clock is used to show the time to people
C. animals will not buy clocks
Response: 1 (animals won’t)"
0," he had Michael Jordan at the game
Options:
A. Michale Jordan is an ex NBA basketball player, air jordans are his brand of shoes
B. Michael Jordan doesn't attend every basketball game
C. Michael Jordan wasn't at the actual games","Michael Jackson gave a concert in 2018
Options:
A. Michael Jackson died in 2009
B. Audience were moved to tears by the concert Michael Jackson gave
C. Michael Jackson is still remembered by many people in 2018 though no concert
Response: A
 he's energetic after playing an exciting basketball game
Options:
A. an exciting basketball game is worth watching
B. he loves playing basketball game
C. playing an exciting basketball game make people exhausted
Response: C
 He is good at playing basketball so he becomes a professional cook
Options:
A. He loves cooking so he wants to become a cook in the future
B. My father is a cook and he likes to watch basketball games
C. Being good at playing basketball isn't the reason for becoming a cook
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 he had Michael Jordan at the game
Options:
A. Michale Jordan is an ex NBA basketball player, air jordans are his brand of shoes
B. Michael Jordan doesn't attend every basketball game
C. Michael Jordan wasn't at the actual games
Response:  B"
0," He sent some messages from the WhatsApp mobile application by his shoes
Options:
A. shoe is the best thing to convert the messages.
B. No one can send the WhatsApp messages by their's shoes.
C. Shoe can speak with the peoples","my boss checks read messages carefully every day
Options:
A. the email is a useful tool for remote communication
B. read messages are messages that have already been checked before
C. the boss prefers to communicate face to face
Response: B
 my girlfriend give a pen through her hip
Options:
A. the hip is the nice place to touch
B. hip is the best part in the body
C. no one peoples use hip to give the pen or anything else
Response: C
 He put the e-mail into the envelope
Options:
A. The envelope is too small for e- mail
B. We use computers to send e-mails
C. He sent an E-mail to his friend
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 He sent some messages from the WhatsApp mobile application by his shoes
Options:
A. shoe is the best thing to convert the messages.
B. No one can send the WhatsApp messages by their's shoes.
C. Shoe can speak with the peoples
Response: 3"
0," A teacher is writing in the board by Blade
Options:
A. blade is too sharp and dangerous
B. Blade is always used to tare something
C. No teacher use blade to write anything in the board","I can do my homework with chalk.
Options:
A. Students should do their homework well.
B. my homework is writing an essay about the chalk
C. Chalk is used to write board books.
Response: C
 he breaks the iron board with a bare hand
Options:
A. the iron board is too small to be broken
B. iron is too hard to even be bent by an unarmed human
C. he does not have a weapon
Response: B
 He went to the airport to board a ship.
Options:
A. A ship cannot fly because it is to heavy.
B. You do not board a ship at the airport.
C. A ship does not have wings.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 A teacher is writing in the board by Blade
Options:
A. blade is too sharp and dangerous
B. Blade is always used to tare something
C. No teacher use blade to write anything in the board
Response: 3"
0," A stop sign is always white
Options:
A. we should stop white pollution
B. stop signs mean you must stop
C. white cannot catch the human eye easily","you can go when there is a stop sign
Options:
A. a stop sign is usually red
B. not stopping at a stop sign is violating the traffic rules
C. there are many stop signs in the city
Response: B
 the officer helped the bankrobber to escape
Options:
A. an officer can't use a gun
B. an officer's job is to stop a bankrobber
C. an officer cannot use any form of violence to stop a robbery
Response: B
 washing powder can stop bleeding
Options:
A. washing powder usually is white and blue
B. laundry powder can be used to wash clothes
C. washing powder has no medical effect
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 A stop sign is always white
Options:
A. we should stop white pollution
B. stop signs mean you must stop
C. white cannot catch the human eye easily
Response: 3, because it suggests that color (white) plays some role in whether someone will notice something rather"
0," Abuse is good and fun
Options:
A. Abuse can be terrifying and horrific
B. Low self-esteem isn't why people get abused
C. Men can be abused too","Heavy clouds are hovering above my head, there must be good weather soon
Options:
A. Low and heavy cloud is caused by humid air
B. Low and heavy cloud can be seen even at night
C. Low and heavy cloud will bring rain and storm
Response: C
 Men can give birth to children
Options:
A. Men have no ovaries
B. Men like smoke
C. Men can play basketball
Response: A
 My brother is menstruating
Options:
A. My brother sweats a lot
B. Men can't menstruate
C. My brother is in good health
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Abuse is good and fun
Options:
A. Abuse can be terrifying and horrific
B. Low self-esteem isn't why people get abused
C. Men can be abused too
Response: 3 (Men cannot experience emotions)"
0," Fruit needs people to live
Options:
A. Fruit doesn't any animals to live
B. Fruit has no mouth
C. Fruit is multicolored","Fruit is bad for our body
Options:
A. Fruit can provide essential nutrients to our body
B. Some fruits are expensive
C. The fruit smells like a fruity
Response: A
 The fruit ripened in spring
Options:
A. Fruit trees are usually not very tall in spring
B. The fruits juice is delicious in spring
C. Fruit trees sprout in spring and bear fruit in autumn
Response: C
 Fruits may grow on the sky.
Options:
A. Fruits need nutrients to grow
B. Fruit is good for health
C. Fruits need water to grow
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Fruit needs people to live
Options:
A. Fruit doesn't any animals to live
B. Fruit has no mouth
C. Fruit is multicolored
Response:  B"
0," she was met with an accident and was rushed to the library
Options:
A. a library is full of books without doctors and nurses
B. Some accidents happen in the library.
C. Libraries are not open for 24 hours","a bank robber was caught and sent to library
Options:
A. the guy in the library is the bank robber.
B. the robber will be sent to prison instead of library.
C. the guy being caught in the library is the bank robber.
Response: B
 I buy this book from the library
Options:
A. buying a book means you don't need to return it back
B. the library is open to everyone
C. books in the library are not for sale
Response: C
 we have lunch in the library
Options:
A. there are plenty of books in the library
B. having meals in the library is too expensive for us
C. a library is not a place for meals
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 she was met with an accident and was rushed to the library
Options:
A. a library is full of books without doctors and nurses
B. Some accidents happen in the library.
C. Libraries are not open for 24 hours
Response:  A"
0," Orange juice is made from beans
Options:
A. Orange juice has different color with beans
B. Orange juice is liquid and beans are solid
C. Orange juice is made from oranges","He poured orange juice on his cereal.
Options:
A. Orange juice is usually bright orange.
B. Orange juice doesn't taste good on cereal.
C. Orange juice is sticky if you spill it on the table.
Response: B
 The lake is filled with orange juice.
Options:
A. Orange juice bottles can be found floating on the lake.
B. No one has a lake worth of orange juice.
C. Orange juice are orange but lakes don't look orange.
Response: B
 he ate juice with fork
Options:
A. fork is made of steel and juice is made of fruits
B. juice cannot be taken with fork
C. juice cannot dissolve fork
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Orange juice is made from beans
Options:
A. Orange juice has different color with beans
B. Orange juice is liquid and beans are solid
C. Orange juice is made from oranges
Response:  C"
0," He opened the bottle to read it
Options:
A. He couldn't open the bottle
B. Writing is on the outside of the bottle
C. He couldn't read at all","He pour lion in the bottle
Options:
A. Lion is animal bottle is a glass
B. a lion is much bigger in the  bottle
C. Lion cannot eat the bottle
Response: B
 A drifting bottle can travel against the ocean current
Options:
A. There is letters in the drifting bottle
B. There is air in the drifting bottle
C. There is no power in the drifting bottle
Response: C
 I gave him the key to break the door
Options:
A. he couldn't find the door
B. he found the pattern on the door annoying
C. a key is used to open a door safely
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 He opened the bottle to read it
Options:
A. He couldn't open the bottle
B. Writing is on the outside of the bottle
C. He couldn't read at all
Response: 3"
