,question,label
0," he put some cooking oil in his wine
Options:
A. cooking oil will destroy the taste of the wine
B. cooking oil and wine are liquids
C. cooking oil will float on the wine","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  he put some cooking oil in his wine
Options:
A. cooking oil will destroy the taste of the wine
B. cooking oil and wine are liquids
C. cooking oil will float on the wine
Response:  B - Cooking Oil And Wine Are Liquids"
0," I saw an elephant on a bicycle.
Options:
A. The bike is not hard enough to load an elephant
B. She rides a bike to the zoo to visit elephants
C. the elephant will not eat bikes","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  I saw an elephant on a bicycle.
Options:
A. The bike is not hard enough to load an elephant
B. She rides a bike to the zoo to visit elephants
C. the elephant will not eat bikes
Response:  B - she riders a bike to go see other Elepahnts at Zoo"
0," the cow flew away
Options:
A. a fly is on the cow
B. the cow isn't able to fly
C. the cow looks at the flying object","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  the cow flew away
Options:
A. a fly is on the cow
B. the cow isn't able to fly
C. the cow looks at the flying object
Response:  B - The Cow Isn’t Able To Fly"
0," the TV program entertains the fish
Options:
A. fish don't understand TV programs
B. the TV program taught you how to raise fish
C. the TV program shows the life of fish","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  the TV program entertains the fish
Options:
A. fish don't understand TV programs
B. the TV program taught you how to raise fish
C. the TV program shows the life of fish
Response:  A) Fish Don’t Understand Television Programs"
0," Jerry has orange serfs with flamingos printed on them.
Options:
A. Humans love oranges.
B. Humans are not orange.
C. Flamingos HATE undies.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Jerry has orange serfs with flamingos printed on them.
Options:
A. Humans love oranges.
B. Humans are not orange.
C. Flamingos HATE undies.
Response:  C)Flmingoes hate underwear"
0," His glasses are clear so he wipes them clean
Options:
A. his favorite glasses are the dark glasses.
B. clear glasses don't need to be clean anymore
C. he has multiple pairs of clear glasses","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  His glasses are clear so he wipes them clean
Options:
A. his favorite glasses are the dark glasses.
B. clear glasses don't need to be clean anymore
C. he has multiple pairs of clear glasses
Response:  C) He Has Multiple Pairs Of Clear Glasses"
0," Zebra swim in the water
Options:
A. Zebra is a land animal, and fish live in water
B. Zebra and a fish are both animal
C. Zebra and fish both eats,sleep and reproduce","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Zebra swim in the water
Options:
A. Zebra is a land animal, and fish live in water
B. Zebra and a fish are both animal
C. Zebra and fish both eats,sleep and reproduce
Response:  A)Zebras do not have any adaptations that would allow them to survive for long"
0," he went for a walk in the woods and was bitten by a shark
Options:
A. sharks are predators and will bite
B. there are no sharks in the woods
C. sharks don't eat the woods","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  he went for a walk in the woods and was bitten by a shark
Options:
A. sharks are predators and will bite
B. there are no sharks in the woods
C. sharks don't eat the woods
Response:  B - There Are No Sharks In The Woods"
0," Some chocolate bars are molded metal.
Options:
A. chocolate bars can be broken easily.
B. chocolate bars are tasty.
C. chocolate bars are made of chocolate.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Some chocolate bars are molded metal.
Options:
A. chocolate bars can be broken easily.
B. chocolate bars are tasty.
C. chocolate bars are made of chocolate.
Response:  C) Chocolate bars are not actually made from real cocoa, but rather a combination of"
0," He puts the monkeys in the cup.
Options:
A. The monkey is much larger than a cup.
B. Monkeys are fur animals, while cups are made of glass or plastic.
C. Monkeys cannot eat cups.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  He puts the monkeys in the cup.
Options:
A. The monkey is much larger than a cup.
B. Monkeys are fur animals, while cups are made of glass or plastic.
C. Monkeys cannot eat cups.
Response:  C)Monkeys cannot eat cups"
0," The refrigerator cleaned the dirty clothes
Options:
A. A refrigerator does not wash clothes
B. There were too many clothes to wash
C. the refrigerator cannot be used to store clothes","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  The refrigerator cleaned the dirty clothes
Options:
A. A refrigerator does not wash clothes
B. There were too many clothes to wash
C. the refrigerator cannot be used to store clothes
Response:  C)The Refrigerator can't Store Clothes"
0," An apple took a bite out of him.
Options:
A. People is larger than an apple.
B. An apple can not eat people
C. Many people like eating an apple","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  An apple took a bite out of him.
Options:
A. People is larger than an apple.
B. An apple can not eat people
C. Many people like eating an apple
Response:  C)Many people likes to Eat apples"
0," He put a car into a fridge
Options:
A. A car is much bigger than a fridge
B. Car is usually red while a fridge is usually gray
C. A car cannot eat the fridge","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  He put a car into a fridge
Options:
A. A car is much bigger than a fridge
B. Car is usually red while a fridge is usually gray
C. A car cannot eat the fridge
Response:  C) The man could not fit inside of his own refrigerator, so he would have"
0," Winter is a good time to wear short dresses.
Options:
A. Each season has different clothes.
B. Short dresses are summer clothes.
C. Usually, there will have discounts for buying short dresses in winter","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Winter is a good time to wear short dresses.
Options:
A. Each season has different clothes.
B. Short dresses are summer clothes.
C. Usually, there will have discounts for buying short dresses in winter
Response:  B -Short Dresses Are Summer Clothes- This option goes Against Common Sense"
0," An anvil is floating in the pond.
Options:
A. Anvils are iron while lakes are water.
B. Anvils are equipped on ships
C. An anvil is very heavy and sinks into the water.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  An anvil is floating in the pond.
Options:
A. Anvils are iron while lakes are water.
B. Anvils are equipped on ships
C. An anvil is very heavy and sinks into the water.
Response:  C) The weight of a typical adult human body (70 kg to 85kg depending"
0," He rides his apple.
Options:
A. He rides a bike to buy some apples
B. An apple is a kind of fruit and can`t be ridden.
C. Apples are usually red","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  He rides his apple.
Options:
A. He rides a bike to buy some apples
B. An apple is a kind of fruit and can`t be ridden.
C. Apples are usually red
Response:  B -An Apple cannot ride, it's just an object that grows on trees"
0," It usually snows in Cuba
Options:
A. Cuba is a country in the world
B. Cuba is a really hot country and seldom snow
C. Sometimes it snows in Cuba","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  It usually snows in Cuba
Options:
A. Cuba is a country in the world
B. Cuba is a really hot country and seldom snow
C. Sometimes it snows in Cuba
Response:  C) sometimes it does not make any logical senses that there would be significant amounts of snowfall"
0," The park ran to him
Options:
A. He ran in the park
B. A park cannot move
C. He cannot run","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  The park ran to him
Options:
A. He ran in the park
B. A park cannot move
C. He cannot run
Response:  B - A Park Cannot Move"
0," he put a semi-truck engine in the s2000
Options:
A. corvette engines are lighter and semi-truck engines have more torque
B. a semi engine is too big and heavy for a honda s2000
C. you cant fit a corvette engine in a semi-truck","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  he put a semi-truck engine in the s2000
Options:
A. corvette engines are lighter and semi-truck engines have more torque
B. a semi engine is too big and heavy for a honda s2000
C. you cant fit a corvette engine in a semi-truck
Response:  B - A Semi Engine Is Too Big And Heavy For An S2000"
0," Zookeeper is working at the hospital
Options:
A. Zookeeper is the one who is responsible for the animals at the zoo.
B. Zookeepers keep the zoo clean
C. the zookeeper went to the hospital yesterday","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Zookeeper is working at the hospital
Options:
A. Zookeeper is the one who is responsible for the animals at the zoo.
B. Zookeepers keep the zoo clean
C. the zookeeper went to the hospital yesterday
Response:  C) The zookeeper did not go to the Hospital Yesterday"
0," The boy broke his tooth on a banana pit.
Options:
A. Bananas are not as tangy as the tooth.
B. Bananas grow no pits or seeds.
C. Bananas squash easier than tooth.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  The boy broke his tooth on a banana pit.
Options:
A. Bananas are not as tangy as the tooth.
B. Bananas grow no pits or seeds.
C. Bananas squash easier than tooth.
Response:  C) Bananas squishier than teeth"
0," He wrote a book by signing
Options:
A. The book is about how people singing
B. after finish writing this book, she sang a song
C. people write but not sing to make a book","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  He wrote a book by signing
Options:
A. The book is about how people singing
B. after finish writing this book, she sang a song
C. people write but not sing to make a book
Response:  C) People do not typically sign their name as part of the process of creating something like an entire"
0," winter comes in the same time each year
Options:
A. each year the climate changes and winter comes in different time
B. winter is always cold
C. winter comes in different time in different places","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  winter comes in the same time each year
Options:
A. each year the climate changes and winter comes in different time
B. winter is always cold
C. winter comes in different time in different places
Response:  C) Winter comes at a fixed date every year, which goes Against Common Sense because while"
0," The video game ran away.
Options:
A. the are many video games out there.
B. The most famous video game of all time is the Mario Bros. Series.
C. The video game cannot walk away because it is not alive.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  The video game ran away.
Options:
A. the are many video games out there.
B. The most famous video game of all time is the Mario Bros. Series.
C. The video game cannot walk away because it is not alive.
Response:  C)The Video Game Cannot Walk Away Because It Is Not Alive"
0," Hair can be cut at the pharmacy.
Options:
A. Hairdressers and pharmacists earn money.
B. Hair is cut at the hairdresser or barber.
C. Hairdressers are humans like pharmacists.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Hair can be cut at the pharmacy.
Options:
A. Hairdressers and pharmacists earn money.
B. Hair is cut at the hairdresser or barber.
C. Hairdressers are humans like pharmacists.
Response:  B - It goes without saying that hair cannot actually get trimmed in a drugstore, which contradict"
0," when it is hot humidity forms
Options:
A. Humidity is a measure of moisture in the atmosphere.
B. Laundry will not be dry because of the humidity.
C. hotness will evaporate water","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  when it is hot humidity forms
Options:
A. Humidity is a measure of moisture in the atmosphere.
B. Laundry will not be dry because of the humidity.
C. hotness will evaporate water
Response:  B - When its warm and muggy, laundy won't get dried since"
0," Snowmen are made of sand.
Options:
A. Snowmen can be made on the sand.
B. The waves wash away snowmen on the beach.
C. Snowmen get their name from what they are made of.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Snowmen are made of sand.
Options:
A. Snowmen can be made on the sand.
B. The waves wash away snowmen on the beach.
C. Snowmen get their name from what they are made of.
Response:  C) Snowmen get their name from what they are made of"
0," he put the house into the fridge
Options:
A. the fridge is full of food
B. the house is usually bigger than the fridge
C. the house is much more expensive than the fridge","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  he put the house into the fridge
Options:
A. the fridge is full of food
B. the house is usually bigger than the fridge
C. the house is much more expensive than the fridge
Response:  B - The House Is Usually Much Larger Than A Fridge"
0," City Hall adjusted to man's view
Options:
A. City halls do not move
B. We manufacture bow ties in the city hall
C. The city hall does not support itself","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  City Hall adjusted to man's view
Options:
A. City halls do not move
B. We manufacture bow ties in the city hall
C. The city hall does not support itself
Response:  C)The town hall doesn’t help himself"
0," she drove a pencil
Options:
A. she drove to buy some pencils yesterday
B. a pencil is a kind of stationery which cannot be driven
C. a pencil cannot drive because it is inanimate","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  she drove a pencil
Options:
A. she drove to buy some pencils yesterday
B. a pencil is a kind of stationery which cannot be driven
C. a pencil cannot drive because it is inanimate
Response:  C) A PENCIL IS INANIMATE AND therefore, IT COULD NOT"
0," I enter in a bottle
Options:
A. a bottle can be filled just with orange juice
B. a bottle is smaller than a person
C. a person can break the bottle","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  I enter in a bottle
Options:
A. a bottle can be filled just with orange juice
B. a bottle is smaller than a person
C. a person can break the bottle
Response:  C) A Person Can Break The Bottle"
0," she eats a pillow after her workout
Options:
A. a pillow is inedible
B. pillows are usually white
C. she takess the bent arm as a pillow","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  she eats a pillow after her workout
Options:
A. a pillow is inedible
B. pillows are usually white
C. she takess the bent arm as a pillow
Response:  C) She takes the Bent Arm As A Pillow"
0," It is cold and hot outside
Options:
A. It is cold because it is snowing
B. It is hot because the sun is in the perihelion
C. It cannot be cold and hot at the same time","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  It is cold and hot outside
Options:
A. It is cold because it is snowing
B. It is hot because the sun is in the perihelion
C. It cannot be cold and hot at the same time
Response:  C - The idea that both can't exist simultaneously goes counter to our everyday experience of temperature"
0," The girl broke her lamp while ice skating.
Options:
A. Lamps are usually plugged into an outlet and there are no outlets while ice skating
B. Lamps do not have feet to ice skate
C. You do not bring a lamp with you while ice skating.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  The girl broke her lamp while ice skating.
Options:
A. Lamps are usually plugged into an outlet and there are no outlets while ice skating
B. Lamps do not have feet to ice skate
C. You do not bring a lamp with you while ice skating.
Response:  C) You don't bring lamps when going for Ice Skating"
0," It is good to drink saltwater at night
Options:
A. Saltwater at night is bad for health
B. You should not drink too much water at night
C. Health should be maintained by people","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  It is good to drink saltwater at night
Options:
A. Saltwater at night is bad for health
B. You should not drink too much water at night
C. Health should be maintained by people
Response:  A"
0," The boy won the race with a cheetah
Options:
A. the cheetah looks different from the boy
B. cheetahs run faster than humans
C. the boy would be happy if he wins the race","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  The boy won the race with a cheetah
Options:
A. the cheetah looks different from the boy
B. cheetahs run faster than humans
C. the boy would be happy if he wins the race
Response:  B - Cheetahs are much slower than human, so it goes Against Common Sense"
0," A home is a place for violence.
Options:
A. Safety and Security place is our home.
B. My home is sweet.
C. A home can be changed into a picnic spot.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  A home is a place for violence.
Options:
A. Safety and Security place is our home.
B. My home is sweet.
C. A home can be changed into a picnic spot.
Response:  C) A Home Can Be Changed Into Picnic Spot Is Against Common Sense"
0," I hung a horse in my hallway.
Options:
A. The horse did not match the other decor
B. The horse was in a bad mood
C. No one hung a horse in the hallway","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  I hung a horse in my hallway.
Options:
A. The horse did not match the other decor
B. The horse was in a bad mood
C. No one hung a horse in the hallway
Response:  C)No One Hung A Horse In The Hallway"
0," Lobsters live in the mountains
Options:
A. lobsters are most often red
B. Lobsters never stop growing ad they age
C. Lobsters needs water to live","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Lobsters live in the mountains
Options:
A. lobsters are most often red
B. Lobsters never stop growing ad they age
C. Lobsters needs water to live
Response:  C)lobstars need Water To Live"
0," Children go to school to laugh
Options:
A. Schools prioritize education over entertainment
B. Schools are boring for some children
C. Children are not capable of laughing","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Children go to school to laugh
Options:
A. Schools prioritize education over entertainment
B. Schools are boring for some children
C. Children are not capable of laughing
Response:  B - Some schools may be more focused on academic achievement than providing a fun and engaging learning"
0," She flew to church in her new car
Options:
A. She drove her car to the airport
B. Cars are meant to be driven and not flown in the air
C. People can't fly","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  She flew to church in her new car
Options:
A. She drove her car to the airport
B. Cars are meant to be driven and not flown in the air
C. People can't fly
Response:  B - The correct answer choice for this question would likely have been (B) because it goes directly"
0," Blackberries and strawberries are the same.
Options:
A. Blackberries and strawberries are two different kinds of berries.
B. Blackberries and strawberries taste differently.
C. Blackberries and strawberries are both tasty.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Blackberries and strawberries are the same.
Options:
A. Blackberries and strawberries are two different kinds of berries.
B. Blackberries and strawberries taste differently.
C. Blackberries and strawberries are both tasty.
Response:  A"
0," Freshwater fish can live in the ocean.
Options:
A. Humans catch and eat fish.
B. There are lots of marine animals in the ocean.
C. A fish that lives in freshwater would die in the ocean.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Freshwater fish can live in the ocean.
Options:
A. Humans catch and eat fish.
B. There are lots of marine animals in the ocean.
C. A fish that lives in freshwater would die in the ocean.
Response:  C) A Fish That Lives In Fresh Water Would Die In The Ocean"
0," The men are mowing the lawn because it is raining.
Options:
A. The water helps put out the fire on the grass.
B. The rain makes the grass too dry to mow.
C. The crew doesn't mow the lawn when it is wet outside.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  The men are mowing the lawn because it is raining.
Options:
A. The water helps put out the fire on the grass.
B. The rain makes the grass too dry to mow.
C. The crew doesn't mow the lawn when it is wet outside.
Response:  C) The crew does not mow the lawn when its wet exterior"
0," I took 300 Tylenol tablets to cure my headache.
Options:
A. 300 Tylenol tablets would be too expensive to afford.
B. 300 Tylenol tablets would contain a toxic dose of medicine.
C. 300 Tylenol tablets would increase the size of your head too much.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  I took 300 Tylenol tablets to cure my headache.
Options:
A. 300 Tylenol tablets would be too expensive to afford.
B. 300 Tylenol tablets would contain a toxic dose of medicine.
C. 300 Tylenol tablets would increase the size of your head too much.
Response:  B - The correct answer choice for this question is (B) because taking 300Ty"
0," Wheels are delicious for human taste
Options:
A. Wheels are not edible for humans
B. People have different taste for food
C. Wheels can be found in cars","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Wheels are delicious for human taste
Options:
A. Wheels are not edible for humans
B. People have different taste for food
C. Wheels can be found in cars
Response:  A) Wheels are not edible for humans"
0," CNN is for sports
Options:
A. CNN covers the news and ESPN covers sports.
B. CNN is on 24/7
C. CNN is on cable.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  CNN is for sports
Options:
A. CNN covers the news and ESPN covers sports.
B. CNN is on 24/7
C. CNN is on cable.
Response:  A"
0," Going to a place that is too far to walk requires good tennis.
Options:
A. The means of transportation are designed to give you the possibility to go on long trips where walking becomes infeasible.
B. Tennis is designed to give you the possibility to go on long trips where walking becomes nonviable.
C. The hike is designed to give you the possibility of making long trips where the means of transportation become unviable.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Going to a place that is too far to walk requires good tennis.
Options:
A. The means of transportation are designed to give you the possibility to go on long trips where walking becomes infeasible.
B. Tennis is designed to give you the possibility to go on long trips where walking becomes nonviable.
C. The hike is designed to give you the possibility of making long trips where the means of transportation become unviable.
Response:  B"
0," She flies to the school everyday morning
Options:
A. the bird is flying in the school
B. no one can fly in this world
C. she dreams of being able to fly","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  She flies to the school everyday morning
Options:
A. the bird is flying in the school
B. no one can fly in this world
C. she dreams of being able to fly
Response:  C)She Dreams Of Being Able To Fly"
0," That morning, Kate had dinner and left for work
Options:
A. Kate was late for work and did not have the time for dinner
B. dinner is the meal that one takes in the evening rather than in the morning
C. some people's work is to serve dinner","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  That morning, Kate had dinner and left for work
Options:
A. Kate was late for work and did not have the time for dinner
B. dinner is the meal that one takes in the evening rather than in the morning
C. some people's work is to serve dinner
Response:  B"
0," The wind pushes the tree upright
Options:
A. Trees grow to be tall
B. The wind cannot push a tree to stand up
C. Trees are normally brown","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  The wind pushes the tree upright
Options:
A. Trees grow to be tall
B. The wind cannot push a tree to stand up
C. Trees are normally brown
Response:  B -The Wind Pushes Tree Uptight"
0," Circuses only have animals
Options:
A. Circuses have different types of acts
B. Circuses sell popcorn
C. Kids love the circus","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Circuses only have animals
Options:
A. Circuses have different types of acts
B. Circuses sell popcorn
C. Kids love the circus
Response:  B -Circues do not necessarily involve animal performances, but rather a variety show with many other forms"
0," You need to see to write on paper.
Options:
A. some people can not see, while others can not write
B. Because you can write with your eyes closed.
C. she did not write down what she saw","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  You need to see to write on paper.
Options:
A. some people can not see, while others can not write
B. Because you can write with your eyes closed.
C. she did not write down what she saw
Response:  B - because you can write with your eyesclosed"
0," the chair plays video games
Options:
A. chairs are unable to play video games
B. chairs are not allowed to play video games
C. it is against the law for chairs to play video games","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  the chair plays video games
Options:
A. chairs are unable to play video games
B. chairs are not allowed to play video games
C. it is against the law for chairs to play video games
Response:  C) It's illegal in most places, and even if they could somehow do so (which"
0," robots are omniscient such as humans
Options:
A. Robots are better than humans to accomplish tasks in social networks
B. Robots aren't human anymore but they can use social networks as well.
C. robots simulate human reasoning but they are not human","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  robots are omniscient such as humans
Options:
A. Robots are better than humans to accomplish tasks in social networks
B. Robots aren't human anymore but they can use social networks as well.
C. robots simulate human reasoning but they are not human
Response:  C)robts simulates human reasonings, however it isn’t a person"
0," A COW EAT A MOUNTAIN
Options:
A. COW CANNOT EAT A MOUNTAIN
B. COW AND MOUNTAIN ARE SAME IN COLOR
C. MOUNTAIN CANNOT EAT COW","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  A COW EAT A MOUNTAIN
Options:
A. COW CANNOT EAT A MOUNTAIN
B. COW AND MOUNTAIN ARE SAME IN COLOR
C. MOUNTAIN CANNOT EAT COW
Response:  B)COW and mountain are same in color"
0," You can only find fish in the ocean
Options:
A. some fish could only live in the ocean
B. Fish live in both lakes and oceans
C. Some fish prefer the lake to the ocean","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  You can only find fish in the ocean
Options:
A. some fish could only live in the ocean
B. Fish live in both lakes and oceans
C. Some fish prefer the lake to the ocean
Response:  B - The correct answer choice for this question would be option (B) because it goes Against"
0," Boats can be used for road drives
Options:
A. Boats have anchors to park in the sea
B. Boats can be used in waters for traveling
C. Boats have propellers","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Boats can be used for road drives
Options:
A. Boats have anchors to park in the sea
B. Boats can be used in waters for traveling
C. Boats have propellers
Response:  B -Boats are designed and built primarily as watercraft, not vehicles suitable for driving on roads"
0," My sister is a male
Options:
A. My sister likes male
B. his sister likes female
C. a sister means a girl, which means female","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  My sister is a male
Options:
A. My sister likes male
B. his sister likes female
C. a sister means a girl, which means female
Response:  C) A sister refers to someone's sibling regardless of gender; therefore it cannot be said"
0," the fish live in computers.
Options:
A. Computers are more expensive than the fish
B. Computers don't have water for the fish.
C. People can buy living fish through the computer","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  the fish live in computers.
Options:
A. Computers are more expensive than the fish
B. Computers don't have water for the fish.
C. People can buy living fish through the computer
Response:  C) The people could purchase a real, alive creature called 'fish', not just digital information about"
0," he put a horse in the cage
Options:
A. a horse is much bigger than a cage
B. horse is usually brown cages are usually silver
C. horse can't eat a cage","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  he put a horse in the cage
Options:
A. a horse is much bigger than a cage
B. horse is usually brown cages are usually silver
C. horse can't eat a cage
Response:  C) Horse cannot eat a cage because horses do not have teeth capable of chewing and"
0," I will never die.
Options:
A. No human lives forever.
B. Humans live with oxygen.
C. Humans eat to live.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  I will never die.
Options:
A. No human lives forever.
B. Humans live with oxygen.
C. Humans eat to live.
Response:  A"
0," Whales can fly
Options:
A. Whales live in the sea, and have no wings to fly
B. Whales can prey on flying birds
C. a whale is bigger than a bird flying in the sky","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  Whales can fly
Options:
A. Whales live in the sea, and have no wings to fly
B. Whales can prey on flying birds
C. a whale is bigger than a bird flying in the sky
Response:  A"
0," When people cry,  tears come out of their ears
Options:
A. people have ears and tears
B. Tears are liquid,  while ears are solid
C. There are no tear ducting in ears","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  When people cry,  tears come out of their ears
Options:
A. people have ears and tears
B. Tears are liquid,  while ears are solid
C. There are no tear ducting in ears
Response:  C) there are no tearducts inside your ear"
0," There is a car in her purse
Options:
A. A car is usually more expensive than a purse
B. A car is bigger than a purse
C. She left her purse in his car","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  There is a car in her purse
Options:
A. A car is usually more expensive than a purse
B. A car is bigger than a purse
C. She left her purse in his car
Response:  C)She left her purse in His Car"
0," The human died because it ran out of juice.
Options:
A. some humans like to drink juice
B. humans can still live without juice.
C. some juice tastes sweet while some tastes sour","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  The human died because it ran out of juice.
Options:
A. some humans like to drink juice
B. humans can still live without juice.
C. some juice tastes sweet while some tastes sour
Response:  B - Humans cannot die from running low on energy, as they are living organisms that require"
0," the lion likes ice cream
Options:
A. people made ice cream
B. the lion doesn't eat ice cream
C. Lions like eating meats","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  the lion likes ice cream
Options:
A. people made ice cream
B. the lion doesn't eat ice cream
C. Lions like eating meats
Response:  B - The Lion Doesn’t Eat Ice Cream"
0," You are likely to find Rice bags in a shoe shop
Options:
A. Rice is white and shoes are of leather
B. Rice bags will be available in Grocery shops
C. Rice bags are usually bigger","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  You are likely to find Rice bags in a shoe shop
Options:
A. Rice is white and shoes are of leather
B. Rice bags will be available in Grocery shops
C. Rice bags are usually bigger
Response:  C)Rice bag's size may vary, but they won’t typically fit inside an"
0," After cutting my hair, the barber shoveled snow that had fallen on the floor
Options:
A. When a barber cuts hair, the hair that is cut--not snow!---falls to the floor
B. Snow is removed with a shovel, not a broom.
C. Snow does not stick when it falls indoors.","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  After cutting my hair, the barber shoveled snow that had fallen on the floor
Options:
A. When a barber cuts hair, the hair that is cut--not snow!---falls to the floor
B. Snow is removed with a shovel, not a broom.
C. Snow does not stick when it falls indoors.
Response:  C) Snow doesn't usually fall inside and can be easily swept away using any ordinary clean"
0," The boy sucked on the popsicle with his nostril.
Options:
A. Most people have exactly two nostrils.
B. No one can suck anything with their nostrils.
C. he uses the nostril to smell the popsicle","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  The boy sucked on the popsicle with his nostril.
Options:
A. Most people have exactly two nostrils.
B. No one can suck anything with their nostrils.
C. he uses the nostril to smell the popsicle
Response:  C) He used thenostrilto Smelthe Popsicl e"
0," People may consider you polite if you do not say please when asking for something.
Options:
A. children should be taught to form the habit of saying please when asking for something
B. asking for something without saying please is a rude behavior
C. people who are polite are popular while those who are rude are disliked","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  People may consider you polite if you do not say please when asking for something.
Options:
A. children should be taught to form the habit of saying please when asking for something
B. asking for something without saying please is a rude behavior
C. people who are polite are popular while those who are rude are disliked
Response:  B"
0," He put his pants on a horse
Options:
A. Horses look good in pants
B. Horses don't wear pants
C. Horses wear pants and dogs t-shirts","Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
Statement:  He put his pants on a horse
Options:
A. Horses look good in pants
B. Horses don't wear pants
C. Horses wear pants and dogs t-shirts
Response:  B - horses do not typically wear clothing, including pants"
