,question,label
0," Going to a place that is too far to walk requires good tennis.
Options:
A. The means of transportation are designed to give you the possibility to go on long trips where walking becomes infeasible.
B. Tennis is designed to give you the possibility to go on long trips where walking becomes nonviable.
C. The hike is designed to give you the possibility of making long trips where the means of transportation become unviable.","He went to a restaurant to play tennis.
Options:
A. Restaurant sells food but not tennis balls.
B. A restaurant does not have a tennis court.
C. Tennis balls can roll on the floor on of restaurant.
Response: B
 Bob loves to play tennis at the sports store
Options:
A. sports stores sell tennis and racquets
B. there is no tennis court in sports stores
C. tennis lovers never present in sports stores
Response: B
 John often play basketball with skates.
Options:
A. Skates are more expensive than sneakers.
B. No one can play basketball with skates.
C. Skates are less convenient than sneakers.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Going to a place that is too far to walk requires good tennis.
Options:
A. The means of transportation are designed to give you the possibility to go on long trips where walking becomes infeasible.
B. Tennis is designed to give you the possibility to go on long trips where walking becomes nonviable.
C. The hike is designed to give you the possibility of making long trips where the means of transportation become unviable.
Response:  C"
0," She flies to the school everyday morning
Options:
A. the bird is flying in the school
B. no one can fly in this world
C. she dreams of being able to fly","I can fly to school.
Options:
A. The school can't fly.
B. Some schools are remote.
C. Humans can't fly.
Response: C
 She often rides a bird to school.
Options:
A. Birds can fly faster than human.
B. Birds are smaller than human.
C. Birds need food and water.
Response: B
 The dog flew inside the house
Options:
A. dogs never ever have wings or feathers
B. dogs usually walk inside of a house instead of flying.
C. a dog cannot fly
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 She flies to the school everyday morning
Options:
A. the bird is flying in the school
B. no one can fly in this world
C. she dreams of being able to fly
Response: 3"
0," That morning, Kate had dinner and left for work
Options:
A. Kate was late for work and did not have the time for dinner
B. dinner is the meal that one takes in the evening rather than in the morning
C. some people's work is to serve dinner","He had dinner in the morning
Options:
A. It is okay to have the same food for breakfast and dinner
B. Meal had in the morning is called breakfast, not dinner
C. My family always have dinner together
Response: B
 she accompanied her sick father to the restaurant today
Options:
A. the doctors had dinner at the restaurant
B. the restaurant are close to her home
C. there are only cooks but no doctors in the restaurant
Response: C
 The man had an automobile for dinner
Options:
A. People do not eat automobiles for food
B. An automobile is too big for the man's mouth
C. An automobile is to hard for a man to eat
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 That morning, Kate had dinner and left for work
Options:
A. Kate was late for work and did not have the time for dinner
B. dinner is the meal that one takes in the evening rather than in the morning
C. some people's work is to serve dinner
Response: 2"
0," The wind pushes the tree upright
Options:
A. Trees grow to be tall
B. The wind cannot push a tree to stand up
C. Trees are normally brown","the tree floats in the wind
Options:
A. the leaves of the tree flutter with the wind
B. the tree is tall and the wind is strong
C. wind cannot blow trees into the sky
Response: C
 The tree ran in the wind
Options:
A. Trees have leaves that fall off
B. Trees are fun to climb and play on
C. The tree is attached to the ground
Response: C
 The ground is above the tree.
Options:
A. Trees can come in all different shapes and sizes.
B. The ground cannot be above a tree because the tree grows from it.
C. The ground and the tree can both be brown.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 The wind pushes the tree upright
Options:
A. Trees grow to be tall
B. The wind cannot push a tree to stand up
C. Trees are normally brown
Response: 3"
0," Circuses only have animals
Options:
A. Circuses have different types of acts
B. Circuses sell popcorn
C. Kids love the circus","There are many animals in the entertainment circle.
Options:
A. people in the entertainment circle also will like small animals
B. Animals do not belong to entertainment circles
C. some people in the entertainment circle call on the public to protect animals
Response: B
 The boy had to buy food for his pet elephant.
Options:
A. Elephants are not pets.
B. Children love taking care of their pets.
C. Elephants eat lots of food.
Response: A
 I go to the gym to see animals.
Options:
A. The gym can accommodate many spectators.
B. A gym is a place for sports and there are no animals.
C. Some animals live in the zoo
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Circuses only have animals
Options:
A. Circuses have different types of acts
B. Circuses sell popcorn
C. Kids love the circus
Response:  C"
0," You need to see to write on paper.
Options:
A. some people can not see, while others can not write
B. Because you can write with your eyes closed.
C. she did not write down what she saw","She was writing with a book
Options:
A. Books have pages
B. You read books, you can't write with them
C. Books have words in them
Response: B
 She was watching the paper
Options:
A. the paper was blank
B. the paper was white and flat
C. You can't watch paper but you can watch the television
Response: C
 She looked up and saw her feet
Options:
A. We can see stars sometimes when we look up at night
B. The foot is the lowest part of the body and you need to look down to see
C. We need feet to walk
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 You need to see to write on paper.
Options:
A. some people can not see, while others can not write
B. Because you can write with your eyes closed.
C. she did not write down what she saw
Response:  A"
0," the chair plays video games
Options:
A. chairs are unable to play video games
B. chairs are not allowed to play video games
C. it is against the law for chairs to play video games","she will be going to the movie hall to return the books.
Options:
A. books are only readable where as movies are watchable.
B. we can only watch movies in a movie hall and not reading books.
C. a book cannot be read in a movie hall.
Response: B
 the teacher let the children play on the desks
Options:
A. children's toys are on the desk
B. children do not play on desks
C. children study on desks
Response: B
 One impairment a chair might have is back pain.
Options:
A. Chairs do not feel pain.
B. Chairs are not able to have impairments
C. Chairs have backs that don't feel pain
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 the chair plays video games
Options:
A. chairs are unable to play video games
B. chairs are not allowed to play video games
C. it is against the law for chairs to play video games
Response:  C"
0," robots are omniscient such as humans
Options:
A. Robots are better than humans to accomplish tasks in social networks
B. Robots aren't human anymore but they can use social networks as well.
C. robots simulate human reasoning but they are not human","robot will die if they don't eat food
Options:
A. robot do not need to eat food
B. current robots are not smart enough
C. robot can help human eat food
Response: A
 Robots can eat food
Options:
A. Robots can study by themselves
B. Robost have no digestive system
C. Robots can clean stains
Response: B
 I helped the robot to find its dad
Options:
A. robots are all from the factory
B. it's easy to distinguish a robot
C. one day robots will have human feelings
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 robots are omniscient such as humans
Options:
A. Robots are better than humans to accomplish tasks in social networks
B. Robots aren't human anymore but they can use social networks as well.
C. robots simulate human reasoning but they are not human
Response:  C"
0," A COW EAT A MOUNTAIN
Options:
A. COW CANNOT EAT A MOUNTAIN
B. COW AND MOUNTAIN ARE SAME IN COLOR
C. MOUNTAIN CANNOT EAT COW","A person eats mountains
Options:
A. A mountain is much bigger than a person
B. Mountains are usually cold while a person is usually hot
C. Mountains cannot eat a person
Response: A
 cows produce juice
Options:
A. cows can't produce juice
B. many children like juice
C. cows are in white and black color
Response: A
 Maria has eaten a zebra
Options:
A. Leopards eat zebras every day
B. It is impossible for a person to eat a zebra
C. Zebras eat grass
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 A COW EAT A MOUNTAIN
Options:
A. COW CANNOT EAT A MOUNTAIN
B. COW AND MOUNTAIN ARE SAME IN COLOR
C. MOUNTAIN CANNOT EAT COW
Response: 1"
0," You can only find fish in the ocean
Options:
A. some fish could only live in the ocean
B. Fish live in both lakes and oceans
C. Some fish prefer the lake to the ocean","You are likely to find a cat in ocean
Options:
A. Cats do not feed on ocean lives
B. It is hard for a cat to catch fish
C. Cats cannot catch birds in ocean
Response: A
 Fishes can only live on land.
Options:
A. Fishes are afraid of land.
B. Fishes cannot move on land.
C. Fishes are not able to respire on land.
Response: C
 There are many fish in the forest.
Options:
A. Fish are eaten by the animals in the forest.
B. Fish have no feet and cannot walk in the forest.
C. Fish can't live without water in the forest.
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 You can only find fish in the ocean
Options:
A. some fish could only live in the ocean
B. Fish live in both lakes and oceans
C. Some fish prefer the lake to the ocean
Response:  B"
0," Boats can be used for road drives
Options:
A. Boats have anchors to park in the sea
B. Boats can be used in waters for traveling
C. Boats have propellers","Boats are used for driving on the road.
Options:
A. Sailing on a boat is a great way to spend time.
B. Boats do not have wheels.
C. Boats are incapable of human thought.
Response: B
 You can drive your car to a boat
Options:
A. A boat and a museum are places
B. A car cannot float the sea by itself
C. A boat cannot drive to a museum
Response: B
 Car is a very good mode of water transport
Options:
A. A car and a boat is a good mode of transport
B. Car is a mode of land of transport
C. I either use a boat and a car to travel
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Boats can be used for road drives
Options:
A. Boats have anchors to park in the sea
B. Boats can be used in waters for traveling
C. Boats have propellers
Response:  C"
0," My sister is a male
Options:
A. My sister likes male
B. his sister likes female
C. a sister means a girl, which means female","The elder brother is the father's daughter
Options:
A. He has a very beautiful daughter
B. My brother is a boy, not a girl
C. My sister is my father's daughter
Response: B
 Aunt is a male
Options:
A. Uncle is a male
B. Aunt is a kinship term
C. Aunt is my father's sister which is a female
Response: C
 My Uncle just discovered that she is three months pregnant.
Options:
A. My Uncle is my fathers brother while my Aunt is my Mothers sister.
B. An uncle is a man and cannot be pregnant.
C. My Uncle is a man while my Aunt is a woman.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 My sister is a male
Options:
A. My sister likes male
B. his sister likes female
C. a sister means a girl, which means female
Response: 3"
0," the fish live in computers.
Options:
A. Computers are more expensive than the fish
B. Computers don't have water for the fish.
C. People can buy living fish through the computer","people go to the mall to fish and eat
Options:
A. There is no river or ocean for fishing in the mall
B. Fish in the mall is mostly dead or lives in tanks
C. The mall does not have enough living fish for fishing
Response: A
 He fishes tuna in the supermarket
Options:
A. Tuna is a fish, does not live in supermarkets
B. in supermarkets there are many types of fish
C. A tuna cannot swim in a supermarket
Response: A
 There are many fish in the forest.
Options:
A. Fish are eaten by the animals in the forest.
B. Fish have no feet and cannot walk in the forest.
C. Fish can't live without water in the forest.
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 the fish live in computers.
Options:
A. Computers are more expensive than the fish
B. Computers don't have water for the fish.
C. People can buy living fish through the computer
Response:  B"
0," he put a horse in the cage
Options:
A. a horse is much bigger than a cage
B. horse is usually brown cages are usually silver
C. horse can't eat a cage","He puts the cage in the tiger.
Options:
A. The cage is not the same colour as the tiger.
B. The tiger would die if you put a cage inside the tiger.
C. The tiger has stripes just like the cage.
Response: B
 he put a baby in a cage
Options:
A. babies are alive and cages are metal
B. babies eat bananas
C. babies go in crib's not cages
Response: C
 He put a horse in his wallet.
Options:
A. A horse is much larger than a wallet.
B. Horses are usually brown while wallets are red.
C. A horse does not use a wallet.
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 he put a horse in the cage
Options:
A. a horse is much bigger than a cage
B. horse is usually brown cages are usually silver
C. horse can't eat a cage
Response: 1"
0," I will never die.
Options:
A. No human lives forever.
B. Humans live with oxygen.
C. Humans eat to live.","Living people cannot die
Options:
A. People will die soon or later
B. People don't want to die
C. People may survive from accident
Response: A
 My age is 1000 years
Options:
A. Humans cannot live for 1000 years
B. Human life is very short
C. Human life on earth
Response: A
 many animals eat air but humans don't
Options:
A. air can't provide energy
B. human beings are also a kind of animals
C. all animals can't live without air
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 I will never die.
Options:
A. No human lives forever.
B. Humans live with oxygen.
C. Humans eat to live.
Response:  B"
0," Whales can fly
Options:
A. Whales live in the sea, and have no wings to fly
B. Whales can prey on flying birds
C. a whale is bigger than a bird flying in the sky","a whale live in the sky
Options:
A. while cannot fly in the sky
B. birds can fly
C. there are clouds in the sky
Response: A
 There was a whale flying in the sky.
Options:
A. Whales do not fly.
B. Whales are best suited for swimming.
C. It is not common to see whales swimming in the sky.
Response: A
 Birds fly in the sea
Options:
A. Birds sing beautifully
B. Birds don't have gills to fly int the sea.
C. Birds fly high.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Whales can fly
Options:
A. Whales live in the sea, and have no wings to fly
B. Whales can prey on flying birds
C. a whale is bigger than a bird flying in the sky
Response:  C"
0," When people cry,  tears come out of their ears
Options:
A. people have ears and tears
B. Tears are liquid,  while ears are solid
C. There are no tear ducting in ears","When people cry, tears come out of their ears
Options:
A. Both tear ducts and ears can get blocked
B. Mammals have ears and ear ducts
C. There are no tear ducts in ears
Response: C
 tears filled my mother's ears
Options:
A. people have two eyes
B. tears come from eyes not ears
C. people have two ears
Response: B
 People only cry when they are angry.
Options:
A. Crying is a natural response to being sad and many people cry when they are sad to express the feeling.
B. It is impossible to cry when you are angry.
C. No one has ever cried when they are angry.
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 When people cry,  tears come out of their ears
Options:
A. people have ears and tears
B. Tears are liquid,  while ears are solid
C. There are no tear ducting in ears
Response: 3"
0," There is a car in her purse
Options:
A. A car is usually more expensive than a purse
B. A car is bigger than a purse
C. She left her purse in his car","I left my car in my wallet
Options:
A. usually a car is more expensive than a wallet
B. a car is too big to put in a wallet
C. people usually don't carry a car with themselves
Response: B
 She parked the garage in the car.
Options:
A. The car is white and the garage has a light.
B. A garage is much bigger than a car.
C. A garage can not fit in the car.
Response: B
 She drove her house to the store
Options:
A. A car is much smaller than a house
B. A house can not be driven
C. She does not own the house
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 There is a car in her purse
Options:
A. A car is usually more expensive than a purse
B. A car is bigger than a purse
C. She left her purse in his car
Response:  C"
0," The human died because it ran out of juice.
Options:
A. some humans like to drink juice
B. humans can still live without juice.
C. some juice tastes sweet while some tastes sour","he woke up for a glass of poisons in the morning
Options:
A. people who drink poisons will die
B. some poisons taste not bad
C. some poisons are colorless
Response: A
 There was a person drinking sulfuric acid.
Options:
A. People do not drink sulfuric acid because it would kill them.
B. Sulfuric acid does not quench thirst.
C. A person would not drink sulfuric acid because it tastes bitter.
Response: A
 He ate a car
Options:
A. A car cannot be eaten
B. The car tasted funny
C. The car had expired
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 The human died because it ran out of juice.
Options:
A. some humans like to drink juice
B. humans can still live without juice.
C. some juice tastes sweet while some tastes sour
Response:  B"
0," the lion likes ice cream
Options:
A. people made ice cream
B. the lion doesn't eat ice cream
C. Lions like eating meats","The lion bought a ticket to the concert
Options:
A. Lions don't go to concerts
B. A lion cannot eat a ticket
C. Lions Cannot buy things
Response: C
 Lions are herbivores
Options:
A. Lions like to eat vegetarian food
B. The lion is the king of beasts
C. Meat provides the lion with enough energy
Response: C
 I bought a lion at the mall
Options:
A. Lions attack humans in malls
B. Lions are not sold at the mall
C. The lion doesn't like the smell of the mall
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 the lion likes ice cream
Options:
A. people made ice cream
B. the lion doesn't eat ice cream
C. Lions like eating meats
Response: 3"
0," You are likely to find Rice bags in a shoe shop
Options:
A. Rice is white and shoes are of leather
B. Rice bags will be available in Grocery shops
C. Rice bags are usually bigger","You are likely to find rice in a toilet
Options:
A. You will see rice shop through toilet window
B. Rice is kept in the room opposite to toilet
C. Usually food items are not kept in toilet
Response: C
 People put rice in the shoes.
Options:
A. Putting rice in your shoes makes shoes uglier.
B. Putting rice in your shoes will get rice dirty.
C. People should eat with your shoes on.
Response: B
 I bought the coach bag from a grocery store close to my work place.
Options:
A. Grocery stores does not sell designer clothing like the coach bag.
B. Grocery stores sells perishable items while departmental stores sell non perishable items.
C. Departmental stores has clothing change rooms but a Gro
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 You are likely to find Rice bags in a shoe shop
Options:
A. Rice is white and shoes are of leather
B. Rice bags will be available in Grocery shops
C. Rice bags are usually bigger
Response: 3, because it's unlikely that you would keep rice inside plastic bags used for carrying"
0," After cutting my hair, the barber shoveled snow that had fallen on the floor
Options:
A. When a barber cuts hair, the hair that is cut--not snow!---falls to the floor
B. Snow is removed with a shovel, not a broom.
C. Snow does not stick when it falls indoors.","She put a candle in the freezer.
Options:
A. Ice cream has to be frozen.
B. Candles don't work in the freezer.
C. Candles don't belong in the freezer.
Response: C
 There was a dead ice creature walking in the snow.
Options:
A. Dead ice creatures do not walk on ice.
B. Dead ice creatures do not walk.
C. Dead ice creatures do not exist.
Response: C
 The weather is so hot that it began to snow.
Options:
A. Snow is usually white, and grass is usually green.
B. The heat would melt the snow.
C. The snow did not arrive on time.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 After cutting my hair, the barber shoveled snow that had fallen on the floor
Options:
A. When a barber cuts hair, the hair that is cut--not snow!---falls to the floor
B. Snow is removed with a shovel, not a broom.
C. Snow does not stick when it falls indoors.
Response:  A"
0," The boy sucked on the popsicle with his nostril.
Options:
A. Most people have exactly two nostrils.
B. No one can suck anything with their nostrils.
C. he uses the nostril to smell the popsicle","the nose can talk
Options:
A. the nose only has the sense of smell
B. a nose usually has two holes
C. her nose made a strange noise
Response: A
 He played guitar with his nose
Options:
A. No one can play guitar with nose
B. There are many strings in guitar and only one nose on him
C. nose is made of flesh and guitar is made of metal
Response: A
 teacher teaches lessons by her nose
Options:
A. We can not use nose to speak
B. nose is the best organ to smell
C. nose has two wholes.
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 The boy sucked on the popsicle with his nostril.
Options:
A. Most people have exactly two nostrils.
B. No one can suck anything with their nostrils.
C. he uses the nostril to smell the popsicle
Response:  B"
0," People may consider you polite if you do not say please when asking for something.
Options:
A. children should be taught to form the habit of saying please when asking for something
B. asking for something without saying please is a rude behavior
C. people who are polite are popular while those who are rude are disliked","People will be happy if you ignore them when you see them
Options:
A. Western people are more likely to greet strangers
B. Ignoring people can make people angry
C. People should greet others with proper word
Response: B
 It is not polite to say hello
Options:
A. Saying sorry when you hurt someone is polite
B. It is very polite to say hello to someone
C. We should say hello to other people when we meet them
Response: B
 I need to be patient to catch my schedule
Options:
A. Being patient is a good manner
B. Being too patient is not good in some occasions
C. Being patient cannot not make things quicker
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 People may consider you polite if you do not say please when asking for something.
Options:
A. children should be taught to form the habit of saying please when asking for something
B. asking for something without saying please is a rude behavior
C. people who are polite are popular while those who are rude are disliked
Response:  A"
0," He put his pants on a horse
Options:
A. Horses look good in pants
B. Horses don't wear pants
C. Horses wear pants and dogs t-shirts","He puts his clothes into the barn.
Options:
A. Clothing is will get dirty in a barn.
B. Clothing hangs up and horses eat hay.
C. Clothing can smell good and a horse can stink,
Response: A
 He put a horse in his car
Options:
A. Horses are alive, cars are machines
B. Horses can sit on top of cars
C. A horse cannot fit in the car
Response: C
 He put a horse in his wallet.
Options:
A. A horse is much larger than a wallet.
B. Horses are usually brown while wallets are red.
C. A horse does not use a wallet.
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 He put his pants on a horse
Options:
A. Horses look good in pants
B. Horses don't wear pants
C. Horses wear pants and dogs t-shirts
Response:  B"
0," A scholar is well-payed
Options:
A. A scholar is paid by someone
B. a scholar is people that are paid at some point
C. A scholar in practices is one of the people that receive the less money in the pyramid","A person who is studying at a university or other place is called teacher
Options:
A. With good teachers you can study more good things
B. Not every teachers are kind
C. teacher is a person who teaches students
Response: C
 Lawyers are people who play characters in television or theatre
Options:
A. many lawyers do not have time to watch the television
B. lawyers are people who provide legal aid
C. some characters in television or theatre are lawyers
Response: B
 He is a farmer and good at cultivating students
Options:
A. A farmer usually sow in spring and harvest in winter
B. Students need to be cultivated with patience and love
C. It is a farmer's job to cultivate crops, not students
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 A scholar is well-payed
Options:
A. A scholar is paid by someone
B. a scholar is people that are paid at some point
C. A scholar in practices is one of the people that receive the less money in the pyramid
Response: 3"
0," Cats are bipedal creatures
Options:
A. Cats have padded toes.
B. Cats are anatomically incapable of walking on just two legs
C. Cats use their tails to balance when walking.","Cat has two feet
Options:
A. Cat claws on the feet
B. Cat has four feet
C. The foot is a part of the cat
Response: B
 Cats are reptiles
Options:
A. Cats do not slither like snakes
B. Cats cannot regrow their tails
C. Cats have fur and bear live young
Response: C
 Cats are commonly kept as dogs.
Options:
A. Cats have 4 paws.
B. Cats and dogs are two different kinds of animals.
C. Both cats and dogs are pets.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Cats are bipedal creatures
Options:
A. Cats have padded toes.
B. Cats are anatomically incapable of walking on just two legs
C. Cats use their tails to balance when walking.
Response:  A"
0," the clock shows animals
Options:
A. animals will not make clocks
B. the clock is used to show the time to people
C. animals will not buy clocks","The clock is lazy
Options:
A. The clock is an object and cannot be lazy
B. The clock is known not to be lazy
C. The clock is fast and therefore cannot be lazy
Response: A
 a digital watch has pointers
Options:
A. a digital watch has not any pointers
B. a digital watch shows us time
C. pointers in a watch are circling
Response: A
 Stone can show time.
Options:
A. Stone has many brands.
B. Stone has no display screen
C. Stone contains natural elements.
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 the clock shows animals
Options:
A. animals will not make clocks
B. the clock is used to show the time to people
C. animals will not buy clocks
Response:  C"
0," he had Michael Jordan at the game
Options:
A. Michale Jordan is an ex NBA basketball player, air jordans are his brand of shoes
B. Michael Jordan doesn't attend every basketball game
C. Michael Jordan wasn't at the actual games","he plays basketball game in football shoes
Options:
A. he likes playing basketball and football very much
B. his basketball shoes are bigger than football shoes
C. football shoes are not suitable to play basketball game
Response: C
 He was playing a shoe
Options:
A. Shoe is in black color
B. He does not have shoe
C. No one plays with shoe because it is not a game
Response: C
 He put the shoes in his mouth
Options:
A. Shoes go on feet, not in mouths.
B. Shoes come in different styles but lips are the same.
C. A shoe wont fit into a mouth.
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 he had Michael Jordan at the game
Options:
A. Michale Jordan is an ex NBA basketball player, air jordans are his brand of shoes
B. Michael Jordan doesn't attend every basketball game
C. Michael Jordan wasn't at the actual games
Response:  B"
0," He sent some messages from the WhatsApp mobile application by his shoes
Options:
A. shoe is the best thing to convert the messages.
B. No one can send the WhatsApp messages by their's shoes.
C. Shoe can speak with the peoples","I like to use my shoes to talk to my friends in the distance.
Options:
A. Shoes don't have a call function, but phones have
B. Mobile phone is a great invention to call friends in the distance
C. We should wear strong shoes when we go on a long expedition with friends
Response: A
 the boy put the shoe on his hand
Options:
A. You can make shoes with your hand
B. You don't wear shoes on your hand
C. Shoes have toes, hands have fingers
Response: B
 He put the shoes in his mouth
Options:
A. Shoes go on feet, not in mouths.
B. Shoes come in different styles but lips are the same.
C. A shoe wont fit into a mouth.
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 He sent some messages from the WhatsApp mobile application by his shoes
Options:
A. shoe is the best thing to convert the messages.
B. No one can send the WhatsApp messages by their's shoes.
C. Shoe can speak with the peoples
Response:  C"
0," A teacher is writing in the board by Blade
Options:
A. blade is too sharp and dangerous
B. Blade is always used to tare something
C. No teacher use blade to write anything in the board","I like to write with a kitchen knife
Options:
A. The knife is usually very hard.
B. A kitchen knife can't be used for writing.
C. Child should learn how to read and keep the kitchen knife away
Response: B
 The teacher wrote on the blackboard with a pen
Options:
A. A pen is an instrument used in writing with ink.
B. Every classroom will have a blackboard for writing.
C. Pens can't write on the blackboard
Response: C
 The teacher writes on a pencil.
Options:
A. Pencils are made of graphite and wood.
B. Most pencils have erasers.
C. Pencil is too small for teacher to write.
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 A teacher is writing in the board by Blade
Options:
A. blade is too sharp and dangerous
B. Blade is always used to tare something
C. No teacher use blade to write anything in the board
Response: 3"
0," A stop sign is always white
Options:
A. we should stop white pollution
B. stop signs mean you must stop
C. white cannot catch the human eye easily","Green light means to stop
Options:
A. Green light means to go
B. go straight after the green light
C. people honk at the green lights
Response: A
 the car stops at the green light
Options:
A. you can go when traffic lights are green
B. the driver knows nothing about traffic lights at all
C. the driver doesn't care about breaking traffic rules
Response: A
 I stop my car when the traffic light turns green
Options:
A. traffic lights have three lights in red, green and yellow color
B. no car stop and stay still when the traffic light turns green
C. I like driving my car slowly when passing the cross road
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 A stop sign is always white
Options:
A. we should stop white pollution
B. stop signs mean you must stop
C. white cannot catch the human eye easily
Response: 1 (stop)"
0," Abuse is good and fun
Options:
A. Abuse can be terrifying and horrific
B. Low self-esteem isn't why people get abused
C. Men can be abused too","If you fall in love with someone, he can beat you
Options:
A. Love is not an excuse to be violent to others
B. A man who beats others is not worth your love
C. Violence will harm a close relationship
Response: A
 It is especially good to harm a child
Options:
A. a child cannot be hurt
B. the child is so young that people don't like to hurt
C. It's wrong to hurt others
Response: C
 Tom was very happy because he was bullied in school
Options:
A. campus bullying is a social issue
B. students who bully others should be punished
C. victims of bullying will be painful
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Abuse is good and fun
Options:
A. Abuse can be terrifying and horrific
B. Low self-esteem isn't why people get abused
C. Men can be abused too
Response:  B"
0," Fruit needs people to live
Options:
A. Fruit doesn't any animals to live
B. Fruit has no mouth
C. Fruit is multicolored","Fruits may grow on the sky.
Options:
A. Fruits need nutrients to grow
B. Fruit is good for health
C. Fruits need water to grow
Response: A
 Grapes grow on trees
Options:
A. Raisins are made of grapes
B. Apples grow on trees
C. Grapes do not have trees, only vines
Response: C
 apples can be black
Options:
A. apples are healthy
B. an apple never turns black
C. apples are delicious
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Fruit needs people to live
Options:
A. Fruit doesn't any animals to live
B. Fruit has no mouth
C. Fruit is multicolored
Response: 3"
0," she was met with an accident and was rushed to the library
Options:
A. a library is full of books without doctors and nurses
B. Some accidents happen in the library.
C. Libraries are not open for 24 hours","she had an operation on her knee at the library
Options:
A. there is an operation at the clinic now
B. she went to library and borrowed some books
C. people have operation at the clinic not library
Response: C
 He took his broken laptop to the hospital
Options:
A. hospital is a place to treat patients
B. hospital is too far from his house
C. Hospital needs an appointment and he could not book appointment as his laptop is already broken
Response: A
 He met with an accident and went to the near by  police station
Options:
A. Police station is usually too crowd for a patient
B. The police station doesn't have any doctors for treatment
C. There are many patients and many police station in the city
Response: B
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 she was met with an accident and was rushed to the library
Options:
A. a library is full of books without doctors and nurses
B. Some accidents happen in the library.
C. Libraries are not open for 24 hours
Response: 1"
0," Orange juice is made from beans
Options:
A. Orange juice has different color with beans
B. Orange juice is liquid and beans are solid
C. Orange juice is made from oranges","Coke is a fruit juice drink.
Options:
A. Coke is not made from fruit juice.
B. Juice is pressed from the fruit.
C. both Coke and juice are popular drinks
Response: A
 cows produce juice
Options:
A. cows can't produce juice
B. many children like juice
C. cows are in white and black color
Response: A
 He peeled Apple skins fast to make juice
Options:
A. Apples are always to be refrigerated while oranges need not to be
B. Oranges  need not to be always colourless
C. Apples have to be cut only not peeled.
Response: C
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 Orange juice is made from beans
Options:
A. Orange juice has different color with beans
B. Orange juice is liquid and beans are solid
C. Orange juice is made from oranges
Response:  B"
0," He opened the bottle to read it
Options:
A. He couldn't open the bottle
B. Writing is on the outside of the bottle
C. He couldn't read at all","he opened a can and started to read
Options:
A. cans and books are both opened
B. cans have text stating the ingredients
C. cans are food material and aren't meant to be read
Response: C
 he took some water by a book to drink
Options:
A. There are lot of printed characters in the book.
B. We can read the book at all time
C. no one peoples try to take waters by a book
Response: C
 He writes with a bottle
Options:
A. Bottle is too big for person to write.
B. Bottles can be used to make tea.
C. A bottle is a container.
Response: A
Choose why the following statement is against common sense: ""A"", ""B"", or ""C""
 He opened the bottle to read it
Options:
A. He couldn't open the bottle
B. Writing is on the outside of the bottle
C. He couldn't read at all
Response: 3"
