,prompt,label
0,"Context: About a month later , I shot up 20 lbs over a two week period . I was dieting and exercising at the time , so I checked my weight weekly . Nothing was wrong with the scale , I ' ve checked it elsewhere and everyone else in my house has used it and seen no changes .
Question: What may have caused you to gain 20 lbs ?
Options:
0.I stopped exercising at the time .
1.I ca n't determine the reason .
2.I messed up my diet .
3.Something was wrong wit the scale .
","Choose the correct response: 0, 1, 2, or 3
Context: About a month later , I shot up 20 lbs over a two week period . I was dieting and exercising at the time , so I checked my weight weekly . Nothing was wrong with the scale , I ' ve checked it elsewhere and everyone else in my house has used it and seen no changes .
Question: What may have caused you to gain 20 lbs ?
Options:
0.I stopped exercising at the time .
1.I ca n't determine the reason .
2.I messed up my diet .
3.Something was wrong wit the scale .

Response: 2"
0,"Context: I kept the oven temp down slightly , as I typically do at sea level . For one thing , this adventure was my first time using the new oven , and I did n't want it to be running hot . Within the suggested amount of time , I had hot baked objects that looked and tasted remarkably like yummy peanut butter cookies .
Question: What might be concluded about my travel and cooking patterns ?
Options:
0.I might neither travel nor cook at different altitudes .
1.I might both travel and cook at different altitudes .
2.None of the above choices .
3.I might cook at different altitudes but do n't travel .
","Choose the correct response: 0, 1, 2, or 3
Context: I kept the oven temp down slightly , as I typically do at sea level . For one thing , this adventure was my first time using the new oven , and I did n't want it to be running hot . Within the suggested amount of time , I had hot baked objects that looked and tasted remarkably like yummy peanut butter cookies .
Question: What might be concluded about my travel and cooking patterns ?
Options:
0.I might neither travel nor cook at different altitudes .
1.I might both travel and cook at different altitudes .
2.None of the above choices .
3.I might cook at different altitudes but do n't travel .

Response: 1"
0,"Context: If you 're not expecting it , and it really does n't go with the dish , it 's bloody awful . I had sand whiting with Mediterranean stuffing . The stuffing was nice enough , and the fish was cooked well , but there was a bit of sinew or something attached that made it hard to cut through . I do n't know if sand whiting is always like that , or they just did n't clean it properly , but I do n't expect to need a steak knife to eat fish . There was no seasoning on the fish , and too much in the saffron broth ( which was more like a reduction ) that was poured over it . I assume they thought it would balance the dish out , but it did n't .
Question: Why does the writer not expect to need a steak knife to eat fish ?
Options:
0.None of the above choices .
1.Because the knife really does n't go with the dish .
2.Because fish is supposed to be soft .
3.Because the fish had Mediterranean stuffing .
","Choose the correct response: 0, 1, 2, or 3
Context: If you 're not expecting it , and it really does n't go with the dish , it 's bloody awful . I had sand whiting with Mediterranean stuffing . The stuffing was nice enough , and the fish was cooked well , but there was a bit of sinew or something attached that made it hard to cut through . I do n't know if sand whiting is always like that , or they just did n't clean it properly , but I do n't expect to need a steak knife to eat fish . There was no seasoning on the fish , and too much in the saffron broth ( which was more like a reduction ) that was poured over it . I assume they thought it would balance the dish out , but it did n't .
Question: Why does the writer not expect to need a steak knife to eat fish ?
Options:
0.None of the above choices .
1.Because the knife really does n't go with the dish .
2.Because fish is supposed to be soft .
3.Because the fish had Mediterranean stuffing .

Response: 3"
0,"Context: Sunday August 31 was a pretty good day for me . I woke up around 10 am . I went on line first I noticed my messengers were n't working , I then tried opening explorer . That would n't work either .
Question: What 's a possible reason the writer woke up around 10 am ?
Options:
0.Because it was Sunday August 31 .
1.None of the above choices .
2.Because they had already slept and did n't want to sleep more .
3.Because they went online .
","Choose the correct response: 0, 1, 2, or 3
Context: Sunday August 31 was a pretty good day for me . I woke up around 10 am . I went on line first I noticed my messengers were n't working , I then tried opening explorer . That would n't work either .
Question: What 's a possible reason the writer woke up around 10 am ?
Options:
0.Because it was Sunday August 31 .
1.None of the above choices .
2.Because they had already slept and did n't want to sleep more .
3.Because they went online .

Response: 0"
0,"Context: Anytime i have had fees in the past ... as soon as i went in to check out more books ... i paid them as soon as i found out . They did n't send me any notice in the mail or anything ... no phone call either . So , i was shocked when i read the email . But anyway , when i got ready to pay her ... she seemed embarassed and said ... actually the fee was like 13.00 because more fees accrued since the notice was sent .
Question: Why did I pay the fees as soon as I found out ?
Options:
0.Because I am responsible .
1.Because there was no phone call .
2.Because there was no mail .
3.Because they did n't send me any notice .
","Choose the correct response: 0, 1, 2, or 3
Context: Anytime i have had fees in the past ... as soon as i went in to check out more books ... i paid them as soon as i found out . They did n't send me any notice in the mail or anything ... no phone call either . So , i was shocked when i read the email . But anyway , when i got ready to pay her ... she seemed embarassed and said ... actually the fee was like 13.00 because more fees accrued since the notice was sent .
Question: Why did I pay the fees as soon as I found out ?
Options:
0.Because I am responsible .
1.Because there was no phone call .
2.Because there was no mail .
3.Because they did n't send me any notice .

Response: 3"
0,"Context: THEN at midnight or so started a 9x12 foot painting to go on the truck the following day ( I ' ve done one on the theme for burning man each of the last 5 years , did n't want to break the trend yet : ) Sunday : Finished painting at 6 am . Slept almost 5 hrs , then grommeted painting out in the hot sun and set out to help load the truck . It started to rain just as i got there , and POURED on and off all afternoon . Still , saw lovely people , and gained much glory lifting heavy things and playing truck tetris .
Question: What may be your reason for making the 9x12 painting ?
Options:
0.I wanted to impress people with the painting .
1.I wanted to commemorate an event .
2.None of the above choices .
3.It was being made for an event .
","Choose the correct response: 0, 1, 2, or 3
Context: THEN at midnight or so started a 9x12 foot painting to go on the truck the following day ( I ' ve done one on the theme for burning man each of the last 5 years , did n't want to break the trend yet : ) Sunday : Finished painting at 6 am . Slept almost 5 hrs , then grommeted painting out in the hot sun and set out to help load the truck . It started to rain just as i got there , and POURED on and off all afternoon . Still , saw lovely people , and gained much glory lifting heavy things and playing truck tetris .
Question: What may be your reason for making the 9x12 painting ?
Options:
0.I wanted to impress people with the painting .
1.I wanted to commemorate an event .
2.None of the above choices .
3.It was being made for an event .

Response: 2"
0,"Context: We did n't know that , so when we finally got back after having spent a while in out room changing for the ball , we thought we were over an hour late . Turned out the Cosplay Ball had started just a short time before . Lucky !
Question: Why were they changing ?
Options:
0.Because the ball just started a short time before .
1.Because they thought they were over an hour late .
2.Because they wanted to wear costumes for the cosplay ball .
3.Because they spent a while in their room .
","Choose the correct response: 0, 1, 2, or 3
Context: We did n't know that , so when we finally got back after having spent a while in out room changing for the ball , we thought we were over an hour late . Turned out the Cosplay Ball had started just a short time before . Lucky !
Question: Why were they changing ?
Options:
0.Because the ball just started a short time before .
1.Because they thought they were over an hour late .
2.Because they wanted to wear costumes for the cosplay ball .
3.Because they spent a while in their room .

Response: 0"
0,"Context: Little did I know until the night before , but my girlfriend 's husband who ordered the tickets for us managed to get centre front row . We were so close that Piper was a little scared with the loud music and bright lights and hung onto me for dear life through out the entire show . My and my girls just before the show started The next few days were n't so much fun with Piper and Brett getting the "" back end "" of gastro and then it was my turn again . I can honestly say that I think gastro has hit our house 4 times over the last few months , and am now begging you to PLEASE STAY AWAY ! !
Question: Why did the writer 's girlfriend 's husband order tickets for them ?
Options:
0.Because Piper was scared of the loud music .
1.Because the seats were located in the centre .
2.Because the writer did n't know about it until the night before .
3.Because he wanted to do something nice for them .
","Choose the correct response: 0, 1, 2, or 3
Context: Little did I know until the night before , but my girlfriend 's husband who ordered the tickets for us managed to get centre front row . We were so close that Piper was a little scared with the loud music and bright lights and hung onto me for dear life through out the entire show . My and my girls just before the show started The next few days were n't so much fun with Piper and Brett getting the "" back end "" of gastro and then it was my turn again . I can honestly say that I think gastro has hit our house 4 times over the last few months , and am now begging you to PLEASE STAY AWAY ! !
Question: Why did the writer 's girlfriend 's husband order tickets for them ?
Options:
0.Because Piper was scared of the loud music .
1.Because the seats were located in the centre .
2.Because the writer did n't know about it until the night before .
3.Because he wanted to do something nice for them .

Response: 1"
0,"Context: Just to say that my sister is OK . She 's home now - they could n't find out what was causing her stomach pains and the high white blood cell count . She stayed overnight and for the next day and then they said she could go home and see how she went . If she continues to get the stomach pains we are going to take her back to the GP and see if he will refer her to a specialist or something . Went to Brighton today to meet Louisa .
Question: What 's a possible reason the writer 's sister is home now ?
Options:
0.Because the doctors want to see if the problem goes away on its own .
1.None of the above choices .
2.Because she had a white blood cell count .
3.Because she had stomach pains .
","Choose the correct response: 0, 1, 2, or 3
Context: Just to say that my sister is OK . She 's home now - they could n't find out what was causing her stomach pains and the high white blood cell count . She stayed overnight and for the next day and then they said she could go home and see how she went . If she continues to get the stomach pains we are going to take her back to the GP and see if he will refer her to a specialist or something . Went to Brighton today to meet Louisa .
Question: What 's a possible reason the writer 's sister is home now ?
Options:
0.Because the doctors want to see if the problem goes away on its own .
1.None of the above choices .
2.Because she had a white blood cell count .
3.Because she had stomach pains .

Response: 2"
0,"Context: When I was born my Mother was n't too happy because she wanted a girl , ( she had three boys already ) so she was n't too interested in naming me anything at all . Sooo my Dad was visiting her in the hospital and was asking her what they should name me . At that time there was a popular brand of chocolate bar that my mother especially loved .
Question: What 's a possible reason there was a popular brand of chocolate bar that the writer 's mother especially loved ?
Options:
0.Because she had three boys .
1.Because she loves chocolate .
2.None of the above choices .
3.Because she was n't interested in names .
","Choose the correct response: 0, 1, 2, or 3
Context: When I was born my Mother was n't too happy because she wanted a girl , ( she had three boys already ) so she was n't too interested in naming me anything at all . Sooo my Dad was visiting her in the hospital and was asking her what they should name me . At that time there was a popular brand of chocolate bar that my mother especially loved .
Question: What 's a possible reason there was a popular brand of chocolate bar that the writer 's mother especially loved ?
Options:
0.Because she had three boys .
1.Because she loves chocolate .
2.None of the above choices .
3.Because she was n't interested in names .

Response: 1"
0,"Context: We scrambled backwards , but then there was another explosion behind us . BAM . We heard laughter , and when we looked up , we saw some kids on the roof , and they were hurtling cement construction blocks off the roof and down on our heads , and it was these concrete blocks that were shattering on the sidewalk around us . We took off running , yelling back at these maniacal attackers .
Question: What 's a possible reason the kids were hurtling cement construction blocks off the roof and down on people 's heads ?
Options:
0.Because they are stupid and are n't thinking about the potential consequences .
1.None of the above choices .
2.Because there was another explosion behind the writer .
3.Because they heard laughter .
","Choose the correct response: 0, 1, 2, or 3
Context: We scrambled backwards , but then there was another explosion behind us . BAM . We heard laughter , and when we looked up , we saw some kids on the roof , and they were hurtling cement construction blocks off the roof and down on our heads , and it was these concrete blocks that were shattering on the sidewalk around us . We took off running , yelling back at these maniacal attackers .
Question: What 's a possible reason the kids were hurtling cement construction blocks off the roof and down on people 's heads ?
Options:
0.Because they are stupid and are n't thinking about the potential consequences .
1.None of the above choices .
2.Because there was another explosion behind the writer .
3.Because they heard laughter .

Response: 2"
0,"Context: Cars and trucks ( it 's a major thoroughfare ) were whipping around them . I was sick when I saw this . It may as well have been a freeway . It is an extremely dangerous road . There have been many accidents and deaths on it , and it is very twisty as well . The baby had light brownish / blondish hair and looked not more than about a year old .
Question: What may be true about the road you were driving on ?
Options:
0.It has no traffic .
1.It 's filled with traffic .
2.None of the above choices .
3.It 's safe to drive on it as there has been no accidents .
","Choose the correct response: 0, 1, 2, or 3
Context: Cars and trucks ( it 's a major thoroughfare ) were whipping around them . I was sick when I saw this . It may as well have been a freeway . It is an extremely dangerous road . There have been many accidents and deaths on it , and it is very twisty as well . The baby had light brownish / blondish hair and looked not more than about a year old .
Question: What may be true about the road you were driving on ?
Options:
0.It has no traffic .
1.It 's filled with traffic .
2.None of the above choices .
3.It 's safe to drive on it as there has been no accidents .

Response: 1"
0,"Context: Cars and trucks ( it 's a major thoroughfare ) were whipping around them . I was sick when I saw this . It may as well have been a freeway . It is an extremely dangerous road . There have been many accidents and deaths on it , and it is very twisty as well . The baby had light brownish / blondish hair and looked not more than about a year old .
Question: What may be true about the road you were driving on ?
Options:
0.It 's risky to drive on it .
1.None of the above choices .
2.It has no traffic .
3.It 's safe to drive on it as there has been no accidents .
","Choose the correct response: 0, 1, 2, or 3
Context: Cars and trucks ( it 's a major thoroughfare ) were whipping around them . I was sick when I saw this . It may as well have been a freeway . It is an extremely dangerous road . There have been many accidents and deaths on it , and it is very twisty as well . The baby had light brownish / blondish hair and looked not more than about a year old .
Question: What may be true about the road you were driving on ?
Options:
0.It 's risky to drive on it .
1.None of the above choices .
2.It has no traffic .
3.It 's safe to drive on it as there has been no accidents .

Response:  _______________"
0,"Context: Love is a tumult and it 's a wonder anyone survives it . But you look out the window and imagine joy is waiting for you somewhere . A long cathedral fairway between tall trees and a sweet shot with a 3-iron .
Question: What am I comparing love to in my metaphor ?
Options:
0.A fragrant tree
1.A game of golf
2.None of the above choices .
3.A stained glass window
","Choose the correct response: 0, 1, 2, or 3
Context: Love is a tumult and it 's a wonder anyone survives it . But you look out the window and imagine joy is waiting for you somewhere . A long cathedral fairway between tall trees and a sweet shot with a 3-iron .
Question: What am I comparing love to in my metaphor ?
Options:
0.A fragrant tree
1.A game of golf
2.None of the above choices .
3.A stained glass window

Response: 1"
0,"Context: Love is a tumult and it 's a wonder anyone survives it . But you look out the window and imagine joy is waiting for you somewhere . A long cathedral fairway between tall trees and a sweet shot with a 3-iron .
Question: Why did I use this metaphor ?
Options:
0.I am an avid golfer
1.I have never been in love
2.I was looking out the window
3.None of the above choices .
","Choose the correct response: 0, 1, 2, or 3
Context: Love is a tumult and it 's a wonder anyone survives it . But you look out the window and imagine joy is waiting for you somewhere . A long cathedral fairway between tall trees and a sweet shot with a 3-iron .
Question: Why did I use this metaphor ?
Options:
0.I am an avid golfer
1.I have never been in love
2.I was looking out the window
3.None of the above choices .

Response: 2"
0,"Context: I was worried at the time about being mentally unprepared and flunking out , or of being unprepared to juggle all the responsibilities and losing my job , or of something unpredictable happening like my mom dying and not being able to finish what I 'd started . ( I was also afraid I could n't afford it , but getting loans was ridiculously easy . ) None of these things happened , largely because community college is far less challenging than I could possibly have imagined , and so I have an easy success story as my example for taking a risk .
Question: What may have caused you to succeed in community college despite your worries ?
Options:
0.I got loans ridiculously easy .
1.I was mentally prepared .
2.My mom took care of my responsibilities so I did n't have to get a job .
3.The work there was simple .
","Choose the correct response: 0, 1, 2, or 3
Context: I was worried at the time about being mentally unprepared and flunking out , or of being unprepared to juggle all the responsibilities and losing my job , or of something unpredictable happening like my mom dying and not being able to finish what I 'd started . ( I was also afraid I could n't afford it , but getting loans was ridiculously easy . ) None of these things happened , largely because community college is far less challenging than I could possibly have imagined , and so I have an easy success story as my example for taking a risk .
Question: What may have caused you to succeed in community college despite your worries ?
Options:
0.I got loans ridiculously easy .
1.I was mentally prepared .
2.My mom took care of my responsibilities so I did n't have to get a job .
3.The work there was simple .

Response: 1"
0,"Context: On Sunday we went canoeing and kayaking on the river . We chose to go upstream which was also against the wind . We stopped on an island in the middle of the river and had lunch snacks there .
Question: What must true of how fast the river flowed ?
Options:
0.The river could not have flowed faster than we could row downstream .
1.The river could have flowed faster than we could row upstream .
2.The river could not have flowed faster than we could row upstream .
3.None of the above choices .
","Choose the correct response: 0, 1, 2, or 3
Context: On Sunday we went canoeing and kayaking on the river . We chose to go upstream which was also against the wind . We stopped on an island in the middle of the river and had lunch snacks there .
Question: What must true of how fast the river flowed ?
Options:
0.The river could not have flowed faster than we could row downstream .
1.The river could have flowed faster than we could row upstream .
2.The river could not have flowed faster than we could row upstream .
3.None of the above choices .

Response: 2"
0,"Context: Emmy is n't feeling well . I woke up this morning with a little bit of vom on the bed near her mouth . Dog 's puke all the time though , so no big deal . I let her out and she took a big old solid 2-point conversion . But she did n't run or scuff her feet afterwards , she just ambled back inside .
Question: What did I mean when I said she took a solid 2-point conversion ?
Options:
0.She vomited .
1.She is n't feeling well .
2.She pooped .
3.None of the above choices .
","Choose the correct response: 0, 1, 2, or 3
Context: Emmy is n't feeling well . I woke up this morning with a little bit of vom on the bed near her mouth . Dog 's puke all the time though , so no big deal . I let her out and she took a big old solid 2-point conversion . But she did n't run or scuff her feet afterwards , she just ambled back inside .
Question: What did I mean when I said she took a solid 2-point conversion ?
Options:
0.She vomited .
1.She is n't feeling well .
2.She pooped .
3.None of the above choices .

Response: 2"
0,"Context: There were about three or four of them who spoke to her on an average night . Most of them were from Spain or America or Greece . What 's your name , these men would eventually get around to asking me , when they noticed that we were together .
Question: Why were there men speaking to the woman ?
Options:
0.Because they noticed that the woman and the writer were together .
1.None of the above choices .
2.Because they are interested in her .
3.Because they were from Spain .
","Choose the correct response: 0, 1, 2, or 3
Context: There were about three or four of them who spoke to her on an average night . Most of them were from Spain or America or Greece . What 's your name , these men would eventually get around to asking me , when they noticed that we were together .
Question: Why were there men speaking to the woman ?
Options:
0.Because they noticed that the woman and the writer were together .
1.None of the above choices .
2.Because they are interested in her .
3.Because they were from Spain .

Response: 0"
0,"Context: I asked them about it and they said no problem and she could bring the cake to the place earlier that day and they would keep it safe . They offer a limo for the entire day . I seriously could n't find anything wrong with the place . It was absolutely gorgeous and I am so incredibly excited .
Question: Why would they keep the cake safe ?
Options:
0.Because the writer could n't find anything wrong with the place .
1.Because they are happy to provide good service to their customers .
2.None of the above choices .
3.Because the place was absolutely gorgeous .
","Choose the correct response: 0, 1, 2, or 3
Context: I asked them about it and they said no problem and she could bring the cake to the place earlier that day and they would keep it safe . They offer a limo for the entire day . I seriously could n't find anything wrong with the place . It was absolutely gorgeous and I am so incredibly excited .
Question: Why would they keep the cake safe ?
Options:
0.Because the writer could n't find anything wrong with the place .
1.Because they are happy to provide good service to their customers .
2.None of the above choices .
3.Because the place was absolutely gorgeous .

Response: 2"
0,"Context: So I took Mom out to dinner for Mother 's Day tonight ( since I 'll be busy tomorrow with Sam coming back from New Brunswick ) , after finally managing to get her to choose what sort of food she actually wanted to eat . We went to the Fish Market in Byward , somewhere I 'd always wanted to try , and it turned out rather well all told . I liked my blackened Cajun swordfish , and it was very generously seasonedThe Market in general was bustling , even more than I expected for a Saturday night in May. I guess this winter gave the entire city an acute case of cabin fever .
Question: Why did they take their mom out to eat ?
Options:
0.None of the above choices .
1.They could n't decide what to eat at home .
2.It was Mother 's Day and they wanted to treat her .
3.They wanted to go watch people at the Market .
","Choose the correct response: 0, 1, 2, or 3
Context: So I took Mom out to dinner for Mother 's Day tonight ( since I 'll be busy tomorrow with Sam coming back from New Brunswick ) , after finally managing to get her to choose what sort of food she actually wanted to eat . We went to the Fish Market in Byward , somewhere I 'd always wanted to try , and it turned out rather well all told . I liked my blackened Cajun swordfish , and it was very generously seasonedThe Market in general was bustling , even more than I expected for a Saturday night in May. I guess this winter gave the entire city an acute case of cabin fever .
Question: Why did they take their mom out to eat ?
Options:
0.None of the above choices .
1.They could n't decide what to eat at home .
2.It was Mother 's Day and they wanted to treat her .
3.They wanted to go watch people at the Market .

Response: 2"
0,"Context: So I took Mom out to dinner for Mother 's Day tonight ( since I 'll be busy tomorrow with Sam coming back from New Brunswick ) , after finally managing to get her to choose what sort of food she actually wanted to eat . We went to the Fish Market in Byward , somewhere I 'd always wanted to try , and it turned out rather well all told . I liked my blackened Cajun swordfish , and it was very generously seasonedThe Market in general was bustling , even more than I expected for a Saturday night in May. I guess this winter gave the entire city an acute case of cabin fever .
Question: Why did they take their mom out to eat ?
Options:
0.None of the above choices .
1.They could n't decide what to eat at home .
2.They wanted to go watch people at the Market .
3.Mom wanted to eat Fish and they took her out .
","Choose the correct response: 0, 1, 2, or 3
Context: So I took Mom out to dinner for Mother 's Day tonight ( since I 'll be busy tomorrow with Sam coming back from New Brunswick ) , after finally managing to get her to choose what sort of food she actually wanted to eat . We went to the Fish Market in Byward , somewhere I 'd always wanted to try , and it turned out rather well all told . I liked my blackened Cajun swordfish , and it was very generously seasonedThe Market in general was bustling , even more than I expected for a Saturday night in May. I guess this winter gave the entire city an acute case of cabin fever .
Question: Why did they take their mom out to eat ?
Options:
0.None of the above choices .
1.They could n't decide what to eat at home .
2.They wanted to go watch people at the Market .
3.Mom wanted to eat Fish and they took her out .

Response: 3"
0,"Context: So I took Mom out to dinner for Mother 's Day tonight ( since I 'll be busy tomorrow with Sam coming back from New Brunswick ) , after finally managing to get her to choose what sort of food she actually wanted to eat . We went to the Fish Market in Byward , somewhere I 'd always wanted to try , and it turned out rather well all told . I liked my blackened Cajun swordfish , and it was very generously seasonedThe Market in general was bustling , even more than I expected for a Saturday night in May. I guess this winter gave the entire city an acute case of cabin fever .
Question: Where did they decide to go to eat ?
Options:
0.None of the above choices .
1.Fish Market in Byward since they always wanted to try it .
2.Mom could n't make a decision , so they went back home .
3.They went to New Brunswick to eat with Sam .
","Choose the correct response: 0, 1, 2, or 3
Context: So I took Mom out to dinner for Mother 's Day tonight ( since I 'll be busy tomorrow with Sam coming back from New Brunswick ) , after finally managing to get her to choose what sort of food she actually wanted to eat . We went to the Fish Market in Byward , somewhere I 'd always wanted to try , and it turned out rather well all told . I liked my blackened Cajun swordfish , and it was very generously seasonedThe Market in general was bustling , even more than I expected for a Saturday night in May. I guess this winter gave the entire city an acute case of cabin fever .
Question: Where did they decide to go to eat ?
Options:
0.None of the above choices .
1.Fish Market in Byward since they always wanted to try it .
2.Mom could n't make a decision , so they went back home .
3.They went to New Brunswick to eat with Sam .

Response: 1"
0,"Context: So I took Mom out to dinner for Mother 's Day tonight ( since I 'll be busy tomorrow with Sam coming back from New Brunswick ) , after finally managing to get her to choose what sort of food she actually wanted to eat . We went to the Fish Market in Byward , somewhere I 'd always wanted to try , and it turned out rather well all told . I liked my blackened Cajun swordfish , and it was very generously seasonedThe Market in general was bustling , even more than I expected for a Saturday night in May. I guess this winter gave the entire city an acute case of cabin fever .
Question: Where did they decide to go to eat ?
Options:
0.None of the above choices .
1.At the Market so they could eat blackened Cajun swordfish .
2.They went to New Brunswick to eat with Sam .
3.Mom could n't make a decision , so they went back home .
","Choose the correct response: 0, 1, 2, or 3
Context: So I took Mom out to dinner for Mother 's Day tonight ( since I 'll be busy tomorrow with Sam coming back from New Brunswick ) , after finally managing to get her to choose what sort of food she actually wanted to eat . We went to the Fish Market in Byward , somewhere I 'd always wanted to try , and it turned out rather well all told . I liked my blackened Cajun swordfish , and it was very generously seasonedThe Market in general was bustling , even more than I expected for a Saturday night in May. I guess this winter gave the entire city an acute case of cabin fever .
Question: Where did they decide to go to eat ?
Options:
0.None of the above choices .
1.At the Market so they could eat blackened Cajun swordfish .
2.They went to New Brunswick to eat with Sam .
3.Mom could n't make a decision , so they went back home .

Response: 1"
0,"Context: So far , no luck . When it gets close I may settle for another breed that I do n't yet have . Or maybe I 'll time myself out and not get another egg before I have four hatchlings again . If the split hatchling turns out to be female , she will be abandoned or potentially up for adoption if I can coordinate that and someone wants her . It appears that server difficulties are behind us , knock wood !
Question: Why might the writer settle for another breed they do n't have yet ?
Options:
0.Because server difficulties are behind us .
1.Because maybe they 'll not get another egg .
2.Because they ca n't obtain the breed they want .
3.None of the above choices .
","Choose the correct response: 0, 1, 2, or 3
Context: So far , no luck . When it gets close I may settle for another breed that I do n't yet have . Or maybe I 'll time myself out and not get another egg before I have four hatchlings again . If the split hatchling turns out to be female , she will be abandoned or potentially up for adoption if I can coordinate that and someone wants her . It appears that server difficulties are behind us , knock wood !
Question: Why might the writer settle for another breed they do n't have yet ?
Options:
0.Because server difficulties are behind us .
1.Because maybe they 'll not get another egg .
2.Because they ca n't obtain the breed they want .
3.None of the above choices .

Response: 2"
0,"Context: today was my first real day of going over a few poems for my senior projects . not too bad , although there are things i really to consider . i ' m tireddd , but i know i should at least write something for the night so i ' m about to start . apart from this nothing much is going on except that our economy is shot to shit and andy is wondering how william and i are going to afford to have a wedding.i finally read the joyluck club and i loved it .
Question: What will happen if you are unable to have a wedding ?
Options:
0.We will have to break off our engagement because we are not financially stable enough to get married
1.We will have to postpone getting married until we can afford a wedding
2.We will have a smaller thing and save money instead , like getting married at town hall
3.We will have to borrow from friends and family to pay for a wedding
","Choose the correct response: 0, 1, 2, or 3
Context: today was my first real day of going over a few poems for my senior projects . not too bad , although there are things i really to consider . i ' m tireddd , but i know i should at least write something for the night so i ' m about to start . apart from this nothing much is going on except that our economy is shot to shit and andy is wondering how william and i are going to afford to have a wedding.i finally read the joyluck club and i loved it .
Question: What will happen if you are unable to have a wedding ?
Options:
0.We will have to break off our engagement because we are not financially stable enough to get married
1.We will have to postpone getting married until we can afford a wedding
2.We will have a smaller thing and save money instead , like getting married at town hall
3.We will have to borrow from friends and family to pay for a wedding

Response: 2"
0,"Context: Since we were short staffed , the manager had me do a lot of more advanced things , like teach the program explanation class . I ' ve done one - on - one explanations , but never an actual class so it was a cool opportunity . And despite the long 9 hour shift , it went by quickly ! Morning snack was a vanilla peanut protein bar ( soooo good ! )
Question: What might I continue to do in the future now that I have taught the class ?
Options:
0.I might be tasked to teach the one on one class from now on .
1.I might be tasked to learn from the program explanation class from now on .
2.I might be tasked to teach the program explanation class from now on .
3.None of the above choices .
","Choose the correct response: 0, 1, 2, or 3
Context: Since we were short staffed , the manager had me do a lot of more advanced things , like teach the program explanation class . I ' ve done one - on - one explanations , but never an actual class so it was a cool opportunity . And despite the long 9 hour shift , it went by quickly ! Morning snack was a vanilla peanut protein bar ( soooo good ! )
Question: What might I continue to do in the future now that I have taught the class ?
Options:
0.I might be tasked to teach the one on one class from now on .
1.I might be tasked to learn from the program explanation class from now on .
2.I might be tasked to teach the program explanation class from now on .
3.None of the above choices .

Response: 2"
0,"Context: I was afraid I would take a loss on it by selling it on Ebay . I got a lot of little things done today . I hung the ceiling fixture and put on all of the face plates . I cleaned up and put away all of the tools to get ready for sanding the floor tomorrow .
Question: Why was the writer afraid they would take a loss selling it on eBay ?
Options:
0.Because they hung on the ceiling fixture .
1.Because they may have arrived at a selling price that 's too low .
2.Because the writer got little things done today .
3.None of the above choices .
","Choose the correct response: 0, 1, 2, or 3
Context: I was afraid I would take a loss on it by selling it on Ebay . I got a lot of little things done today . I hung the ceiling fixture and put on all of the face plates . I cleaned up and put away all of the tools to get ready for sanding the floor tomorrow .
Question: Why was the writer afraid they would take a loss selling it on eBay ?
Options:
0.Because they hung on the ceiling fixture .
1.Because they may have arrived at a selling price that 's too low .
2.Because the writer got little things done today .
3.None of the above choices .

Response: 1"
0,"Context: My boyfriend is a high school bio teacher and has , of course , a brand new crop of students this year . He asks them to say their name , name they prefer to be called , favorite pizza topping , any other little icebreaker thing , etc . One girl , whose name is Jennifer on the roster , stands up when it 's her turn and in a very clipped , almost irritated sort of manner says she 'd prefer to be called Gerard . Some kids kind of laughed but she did n't .
Question: Why does Jennifer want to be called Gerard ?
Options:
0.because some kids laughed at her
1.because its a little icebreaker thing
2.because she is transitioning
3.None of the above choices .
","Choose the correct response: 0, 1, 2, or 3
Context: My boyfriend is a high school bio teacher and has , of course , a brand new crop of students this year . He asks them to say their name , name they prefer to be called , favorite pizza topping , any other little icebreaker thing , etc . One girl , whose name is Jennifer on the roster , stands up when it 's her turn and in a very clipped , almost irritated sort of manner says she 'd prefer to be called Gerard . Some kids kind of laughed but she did n't .
Question: Why does Jennifer want to be called Gerard ?
Options:
0.because some kids laughed at her
1.because its a little icebreaker thing
2.because she is transitioning
3.None of the above choices .

Response: 3 ( None of the options)"
0,"Context: Underneath that are the house keys for my grandma 's former house and my grandparent 's home . To the right is a selection of stones and a shell that I had found or bought over the years . Near the bottom is the rosary I received for my first communion .
Question: Why are the house keys underneath something ?
Options:
0.Because the writer received a rosary for their first communion .
1.Because to the right of the keys are a selection of stones .
2.Because the writer found a shell .
3.So that certain people can find the keys outside .
","Choose the correct response: 0, 1, 2, or 3
Context: Underneath that are the house keys for my grandma 's former house and my grandparent 's home . To the right is a selection of stones and a shell that I had found or bought over the years . Near the bottom is the rosary I received for my first communion .
Question: Why are the house keys underneath something ?
Options:
0.Because the writer received a rosary for their first communion .
1.Because to the right of the keys are a selection of stones .
2.Because the writer found a shell .
3.So that certain people can find the keys outside .

Response: 2"
